projection_id,player,stat,line,direction,tier,more_allowed,less_allowed,main_line,start_time,updated_at,alt_line,is_main,odds_type,team,game_date,opp,home,minutes_s,p,p_close,fragility,fragility_abs,is_star,q_blowout,min_mean,min_std,rate_mean,rate_std,games_used,data_health_flag,p_adj,rpd_active,rpd_last10_hitrate,rpd_z,rpd_delta_p,telemetry_k_shrink,telemetry_under_penalty,telemetry_mult,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
9868939,Max Christie,PA,18.0,UNDER,STANDARD,0,1,18.0,2026-02-12T22:10:00.000-05:00,2026-02-12T22:14:24.743000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.46180763847230555,0.46660667866426714,0.010284979644311083,0.00479904019196159,False,0.0,31.85,3.350746185553302,0.5850502921849289,0.21473472367580704,20,OK,0.44093881223755255,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9871356,Jerami Grant,PA,29.5,OVER,DEMON,1,0,29.5,2026-02-12T21:10:00.000-05:00,2026-02-12T22:13:54.269000+00:00,0,0,demon,POR,2026-02-12,,0,1.0,0.14227154569086184,0.1346730653869226,0.0,0.0,False,0.0,29.3,5.030904491242106,0.722346276619212,0.21519346045585122,20,OK,0.24560647870425917,0,0.1,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9883619,Ryan Rollins,REB,3.5,OVER,GOBLIN,1,0,3.5,2026-02-12T19:40:00.000-05:00,2026-02-12T22:13:38.492000+00:00,0,0,goblin,MIL,2026-02-12,,0,0.6,0.8645270945810838,0.8623275344931014,0.0,0.0,True,0.0,33.45,3.917588543989784,0.16171815303804277,0.049146597781211006,20,OK,0.7551689662067587,0,0.7,,0.0,0.7,0.9,1.0,0.47401858311881323,1,rotowire,0.03
9883629,Rui Hachimura,REB,2.5,OVER,GOBLIN,1,0,2.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:12:44.023000+00:00,0,0,goblin,LAL,2026-02-12,,0,0.6,0.6261747650469907,0.6171765646870626,0.0,0.0,False,0.0,26.0,5.338539126015656,0.12122057986117467,0.0697028456607909,20,OK,0.5883223355328935,0,0.6,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883041,Jaylin Williams,FG3M,3.5,OVER,DEMON,1,0,3.5,2026-02-12T19:40:00.000-05:00,2026-02-12T22:12:17.778000+00:00,0,0,demon,OKC,2026-02-12,,0,0.6,0.06928614277144571,0.06508698260347931,0.0,0.0,False,0.0,20.1,6.714908785679818,0.057640495892784215,0.06510679117065372,20,OK,0.19850029994001206,0,0.1,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9877555,Brice Sensabaugh,AST,4.5,OVER,DEMON,1,0,4.5,2026-02-12T21:10:00.000-05:00,2026-02-12T22:12:02.746000+00:00,0,0,demon,UTA,2026-02-12,BKN,1,0.6,0.03669266146770646,0.034693061387722456,0.0,0.0,False,0.0,26.7,4.148493702538308,0.06829600441237269,0.0503884011855929,20,OK,0.17465746850629876,0,0.1,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9869824,Kyle Kuzma,PR,18.0,OVER,STANDARD,1,0,18.0,2026-02-12T19:40:00.000-05:00,2026-02-12T22:11:12.881000+00:00,0,0,standard,MIL,2026-02-12,,0,1.0,0.4122175564887023,0.41341731653669267,0.0029020556227327245,0.0011997600479903836,False,0.0,26.85,5.588157120196245,0.6188471077690976,0.25543889187660185,20,OK,0.4385522895420916,0,0.6,,0.0,0.7,0.9,1.0,0.9643447804791667,1,rotowire,0.03
9869824,Kyle Kuzma,PR,18.0,UNDER,STANDARD,0,1,18.0,2026-02-12T19:40:00.000-05:00,2026-02-12T22:11:12.881000+00:00,0,0,standard,MIL,2026-02-12,,0,1.0,0.5877824435112977,0.5865826834633073,0.0,0.0,False,0.0,26.85,5.588157120196245,0.6188471077690976,0.25543889187660185,20,OK,0.5203029394121176,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9868962,Naji Marshall,PA,22.5,OVER,STANDARD,1,0,22.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:10:57.985000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.41721655668866225,0.4128174365126975,0.0,0.0,False,0.0,31.25,4.88748401531913,0.6702499010879789,0.23015865159947801,20,OK,0.4420515896820636,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9868962,Naji Marshall,PA,22.5,UNDER,STANDARD,0,1,22.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:10:57.985000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.5827834433113377,0.5871825634873026,0.0074919121403032194,0.004399120175964888,False,0.0,31.25,4.88748401531913,0.6702499010879789,0.23015865159947801,20,OK,0.5171535692861428,0,0.5,,0.0,0.7,0.9,1.0,-0.6594473551131141,1,rotowire,0.03
9871014,Chet Holmgren,RA,11.5,OVER,STANDARD,1,0,11.5,2026-02-12T19:40:00.000-05:00,2026-02-12T22:10:30.092000+00:00,0,0,standard,OKC,2026-02-12,,0,1.0,0.5015996800639873,0.4944011197760448,0.0,0.0,False,0.0,30.3,3.5930488446443363,0.38009083550497624,0.11229524103898561,20,OK,0.5011197760447911,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9871014,Chet Holmgren,RA,11.5,UNDER,STANDARD,0,1,11.5,2026-02-12T19:40:00.000-05:00,2026-02-12T22:10:30.092000+00:00,0,0,standard,OKC,2026-02-12,,0,1.0,0.4984003199360128,0.5055988802239552,0.014237690330235211,0.007198560287942357,False,0.0,30.3,3.5930488446443363,0.38009083550497624,0.11229524103898561,20,OK,0.46399220155968807,0,0.6,,0.0,0.7,0.9,1.0,-0.06577077995091314,1,rotowire,0.03
9869145,Naji Marshall,PTS,22.5,OVER,DEMON,1,0,22.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:10:28.041000+00:00,0,0,demon,DAL,2026-02-12,,0,0.6,0.23285342931413716,0.22425514897020596,0.0,0.0,False,0.0,31.25,4.88748401531913,0.553527108663974,0.20112515085843466,20,OK,0.312997400519896,0,0.3,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9883541,Naji Marshall,RA,6.5,OVER,GOBLIN,1,0,6.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:10:27.983000+00:00,0,0,goblin,DAL,2026-02-12,,0,1.0,0.7509498100379924,0.7423515296940612,0.0,0.0,False,0.0,31.25,4.88748401531913,0.28517039883751044,0.10409215764184943,20,OK,0.7084166837791219,1,0.9,1.3426635069345654,0.04678830964646752,0.7,0.9,1.0,0.8943051627690367,1,rotowire,0.03
9868940,Max Christie,PR,18.5,OVER,STANDARD,1,0,18.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:10:00.930000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.5679864027194561,0.5587882423515297,0.0,0.0,False,0.0,31.85,3.350746185553302,0.6137419307749279,0.19169475903175945,20,OK,0.5475904819036193,0,0.5,,0.0,0.7,0.9,1.0,0.39301320458285405,1,rotowire,0.03
9868940,Max Christie,PR,18.5,UNDER,STANDARD,0,1,18.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:10:00.930000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.4320135972805439,0.4412117576484703,0.020847496034443705,0.009198160367926422,False,0.0,31.85,3.350746185553302,0.6137419307749279,0.19169475903175945,20,OK,0.42216856628674265,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9875203,Max Christie,PR,20.5,OVER,DEMON,1,0,20.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:10:00.176000+00:00,0,0,demon,DAL,2026-02-12,,0,1.0,0.44781043791241754,0.4382123575284943,0.0,0.0,False,0.0,31.85,3.350746185553302,0.6137419307749279,0.19169475903175945,20,OK,0.4509286142771446,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9868988,P.J. Washington,PRA,22.5,OVER,STANDARD,1,0,22.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:09:52.925000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.34463107378524294,0.34603079384123175,0.004045073678127754,0.0013997200559888179,False,0.0,29.75,6.339361166552983,0.6609371066556615,0.22130984426588995,20,OK,0.39124175164967007,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9868988,P.J. Washington,PRA,22.5,UNDER,STANDARD,0,1,22.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:09:52.925000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.6553689262147571,0.6539692061587683,0.0,0.0,False,0.0,29.75,6.339361166552983,0.6609371066556615,0.22130984426588995,20,OK,0.5856230933832101,1,0.8,0.6806529281349145,0.03248667123987592,0.7,0.9,1.0,0.0,0,,0.03
9871223,Jericho Sims,RA,8.5,OVER,GOBLIN,1,0,8.5,2026-02-12T19:40:00.000-05:00,2026-02-12T22:09:44.640000+00:00,0,0,goblin,MIL,2026-02-12,,0,1.0,0.17086582683463308,0.16606678664267147,0.0,0.0,False,0.0,17.25,10.56349847351719,0.24376538164388953,0.19019081208242625,20,OK,0.26960607878424314,0,0.3,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9871224,Jericho Sims,RA,11.5,OVER,DEMON,1,0,11.5,2026-02-12T19:40:00.000-05:00,2026-02-12T22:09:44.550000+00:00,0,0,demon,MIL,2026-02-12,,0,1.0,0.08208358328334334,0.07628474305138973,0.0,0.0,False,0.0,17.25,10.56349847351719,0.24376538164388953,0.19019081208242625,20,OK,0.20516016796640674,0,0.1,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9871342,Jericho Sims,AST,0.5,OVER,GOBLIN,1,0,0.5,2026-02-12T19:40:00.000-05:00,2026-02-12T22:09:44.084000+00:00,0,0,goblin,MIL,2026-02-12,,0,0.6,0.5013997200559888,0.4934013197360528,0.0,0.0,False,0.0,17.25,10.56349847351719,0.03810789380398887,0.04773383321079128,20,OK,0.5009798040391922,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9881732,Isaiah Joe,RA,7.5,OVER,DEMON,1,0,7.5,2026-02-12T19:40:00.000-05:00,2026-02-12T22:09:36.629000+00:00,0,0,demon,OKC,2026-02-12,,0,1.0,0.05788842231553689,0.05228954209158168,0.0,0.0,False,0.0,21.4,7.052659073002183,0.16974503335531704,0.07720721406076521,20,OK,0.1889010197960408,0,0.0,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9872807,Vince Williams,RA,8.5,OVER,STANDARD,1,0,8.5,2026-02-12T21:10:00.000-05:00,2026-02-12T22:09:34.300000+00:00,0,0,standard,UTA,2026-02-12,BKN,1,1.0,0.2678464307138572,0.2590481903619276,0.0,0.0,False,0.0,20.0,4.024922359499621,0.3187872995510295,0.1561150480433496,20,OK,0.33749250149970006,0,,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9872807,Vince Williams,RA,8.5,UNDER,STANDARD,0,1,8.5,2026-02-12T21:10:00.000-05:00,2026-02-12T22:09:34.300000+00:00,0,0,standard,UTA,2026-02-12,BKN,1,1.0,0.7321535692861427,0.7409518096380724,0.011874240993118406,0.008798240351929665,False,0.0,20.0,4.024922359499621,0.3187872995510295,0.1561150480433496,20,OK,0.6112567486502699,0,,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883252,Jarred Vanderbilt,PRA,12.5,OVER,STANDARD,1,0,12.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:09:29.651000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.40101979604079185,0.39602079584083183,0.0,0.0,False,0.0,19.3,4.196427051671457,0.578226586850514,0.2891195310598752,20,OK,0.4307138572285543,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883252,Jarred Vanderbilt,PRA,12.5,UNDER,STANDARD,0,1,12.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:09:29.651000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.5989802039592081,0.6039792041591682,0.00827677536831653,0.004999000199960024,False,0.0,19.3,4.196427051671457,0.578226586850514,0.2891195310598752,20,OK,0.5273575284943011,0,0.6,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883287,Rui Hachimura,PTS,12.5,OVER,STANDARD,1,0,12.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:09:29.353000+00:00,0,0,standard,LAL,2026-02-12,,0,0.6,0.31903619276144773,0.3156368726254749,0.0,0.0,False,0.0,26.0,5.338539126015656,0.37735617020304685,0.21121062693001633,20,OK,0.37332533493301345,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9883287,Rui Hachimura,PTS,12.5,UNDER,STANDARD,0,1,12.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:09:29.353000+00:00,0,0,standard,LAL,2026-02-12,,0,0.6,0.6809638072385523,0.6843631273745251,0.004967129291453567,0.003399320135972772,False,0.0,26.0,5.338539126015656,0.37735617020304685,0.21121062693001633,20,OK,0.5790071985602879,0,0.6,,0.0,0.7,0.9,1.0,-0.8230214322394493,1,rotowire,0.03
9868941,Max Christie,PRA,21.5,OVER,STANDARD,1,0,21.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:09:13.199000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.5535892821435713,0.5465906818636272,0.0,0.0,False,0.0,31.85,3.350746185553302,0.7036535746743553,0.21000208286378244,20,OK,0.5375124975004999,0,0.5,,0.0,0.7,0.9,1.0,0.4999079088175295,1,rotowire,0.03
9868941,Max Christie,PRA,21.5,UNDER,STANDARD,0,1,21.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:09:13.199000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.4464107178564287,0.45340931813637275,0.015435501653803798,0.006998600279944034,False,0.0,31.85,3.350746185553302,0.7036535746743553,0.21000208286378244,20,OK,0.4312387522495501,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9868984,P.J. Washington,PTS,13.5,OVER,STANDARD,1,0,13.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:08:59.129000+00:00,0,0,standard,DAL,2026-02-12,,0,0.6,0.3770245950809838,0.3740251949610078,0.0,0.0,False,0.0,29.75,6.339361166552983,0.40288513776727164,0.15956503450528498,20,OK,0.41391721655668867,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9868984,P.J. Washington,PTS,13.5,UNDER,STANDARD,0,1,13.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:08:59.129000+00:00,0,0,standard,DAL,2026-02-12,,0,0.6,0.6229754049190162,0.6259748050389922,0.0047915668423574665,0.0029994001199760145,False,0.0,29.75,6.339361166552983,0.40288513776727164,0.15956503450528498,20,OK,0.5625649414824444,1,0.8,0.5874154504071271,0.028700623404948944,0.7,0.9,1.0,0.0,0,,0.03
9878007,LeBron James,PTS,24.0,OVER,STANDARD,1,0,24.0,2026-02-12T22:10:00.000-05:00,2026-02-12T22:08:58.712000+00:00,0,0,standard,LAL,2026-02-12,,0,0.6,0.4328134373125375,0.4238152369526095,0.0,0.0,True,0.0,33.6,2.576819745345025,0.6841527289321407,0.14917365882102768,20,OK,0.4529694061187763,0,0.1,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9878007,LeBron James,PTS,24.0,UNDER,STANDARD,0,1,24.0,2026-02-12T22:10:00.000-05:00,2026-02-12T22:08:58.712000+00:00,0,0,standard,LAL,2026-02-12,,0,0.6,0.5671865626874625,0.5761847630473905,0.015616866215512804,0.008998200359928044,True,0.0,33.6,2.576819745345025,0.6841527289321407,0.14917365882102768,20,OK,0.5415916133939872,1,0.8,0.9845845704184132,0.04894868414412268,0.7,0.9,1.0,-0.8708727385652495,1,rotowire,0.03
9883578,Cody Williams,RA,3.5,OVER,GOBLIN,1,0,3.5,2026-02-12T21:10:00.000-05:00,2026-02-12T22:08:55.357000+00:00,0,0,goblin,UTA,2026-02-12,BKN,1,1.0,0.6147770445910817,0.6047790441911618,0.0,0.0,False,0.0,25.1,7.334166619323561,0.17709476544971012,0.09451650968068608,20,OK,0.5803439312137573,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9871229,Kevin Porter,PTS,22.5,OVER,DEMON,1,0,22.5,2026-02-12T19:40:00.000-05:00,2026-02-12T22:08:31.670000+00:00,0,0,demon,MIL,2026-02-12,,0,0.6,0.1892621475704859,0.1804639072185563,0.0,0.0,True,0.0,34.9,4.794788837894741,0.4540483986622692,0.19511368276840924,20,OK,0.28248350329934013,0,,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9880646,Daniel Gafford,RA,6.5,OVER,GOBLIN,1,0,6.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:08:31.086000+00:00,0,0,goblin,DAL,2026-02-12,,0,1.0,0.5881823635272946,0.5799840031993602,0.0,0.0,False,0.0,20.6,5.462600113499065,0.35769231882182817,0.11292581103445919,20,OK,0.5617276544691062,0,0.6,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9869170,P.J. Washington,RA,9.5,OVER,DEMON,1,0,9.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:08:30.979000+00:00,0,0,demon,DAL,2026-02-12,,0,1.0,0.26704659068186365,0.2620475904819036,0.0,0.0,False,0.0,29.75,6.339361166552983,0.2580519688883899,0.08281821460760644,20,OK,0.3294553089382124,0,0.1,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9869137,Max Christie,RA,8.5,OVER,DEMON,1,0,8.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:08:30.882000+00:00,0,0,demon,DAL,2026-02-12,,0,1.0,0.22385522895420915,0.21565686862627476,0.0,0.0,False,0.0,31.85,3.350746185553302,0.20851492638885408,0.06963138898502572,20,OK,0.3004307138572285,0,0.1,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9869156,Naji Marshall,RA,12.5,OVER,DEMON,1,0,12.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:08:30.779000+00:00,0,0,demon,DAL,2026-02-12,,0,1.0,0.16926614677064586,0.16066786642671466,0.0,0.0,False,0.0,31.25,4.88748401531913,0.28517039883751044,0.10409215764184943,20,OK,0.263746850629874,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9869168,P.J. Washington,RA,6.5,OVER,GOBLIN,1,0,6.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:08:30.752000+00:00,0,0,goblin,DAL,2026-02-12,,0,1.0,0.6435712857428514,0.6337732453509298,0.0,0.0,False,0.0,29.75,6.339361166552983,0.2580519688883899,0.08281821460760644,20,OK,0.600499900019996,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9871233,Kevin Porter,RA,15.5,OVER,DEMON,1,0,15.5,2026-02-12T19:40:00.000-05:00,2026-02-12T22:08:30.098000+00:00,0,0,demon,MIL,2026-02-12,,0,1.0,0.3358328334333133,0.33263347330533893,0.0,0.0,True,0.0,34.9,4.794788837894741,0.39006045157791597,0.11583991207718236,20,OK,0.37567966406718656,0,,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9871403,Kevin Porter,RA,10.5,OVER,GOBLIN,1,0,10.5,2026-02-12T19:40:00.000-05:00,2026-02-12T22:08:30.097000+00:00,0,0,goblin,MIL,2026-02-12,,0,1.0,0.7573485302939412,0.74875024995001,0.0,0.0,True,0.0,34.9,4.794788837894741,0.39006045157791597,0.11583991207718236,20,OK,0.6801439712057589,0,,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9869165,P.J. Washington,PRA,25.5,OVER,DEMON,1,0,25.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:08:29.720000+00:00,0,0,demon,DAL,2026-02-12,,0,1.0,0.22985402919416117,0.22565486902619475,0.0,0.0,False,0.0,29.75,6.339361166552983,0.6609371066556615,0.22130984426588995,20,OK,0.3044619076184763,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9871231,Kevin Porter,PRA,36.5,OVER,DEMON,1,0,36.5,2026-02-12T19:40:00.000-05:00,2026-02-12T22:08:29.414000+00:00,0,0,demon,MIL,2026-02-12,,0,1.0,0.2484503099380124,0.23685262947410518,0.0,0.0,True,0.0,34.9,4.794788837894741,0.844108850240185,0.2581114539446708,20,OK,0.3169586082783443,0,,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883409,Jaxson Hayes,RA,5.5,OVER,GOBLIN,1,0,5.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:08:14.405000+00:00,0,0,goblin,LAL,2026-02-12,,0,1.0,0.2658468306338732,0.2628474305138972,0.0,0.0,False,0.0,16.9,4.437341546466758,0.25149643846566383,0.10284346274168893,20,OK,0.33609278144371124,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9868830,Daniel Gafford,PRA,17.0,OVER,STANDARD,1,0,17.0,2026-02-12T22:10:00.000-05:00,2026-02-12T22:08:02.515000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.3674265146970606,0.3752249550089982,0.02078337330135889,0.0077984403119376045,False,0.0,20.6,5.462600113499065,0.7345231970453232,0.2675142352062764,20,OK,0.40719856028794243,0,0.4,,0.0,0.7,0.9,1.0,0.9556091242324678,1,rotowire,0.03
9868830,Daniel Gafford,PRA,17.0,UNDER,STANDARD,0,1,17.0,2026-02-12T22:10:00.000-05:00,2026-02-12T22:08:02.515000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.6325734853029394,0.6247750449910018,0.0,0.0,False,0.0,20.6,5.462600113499065,0.7345231970453232,0.2675142352062764,20,OK,0.5485212957408518,0,0.6,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9868827,Daniel Gafford,PTS,9.0,OVER,STANDARD,1,0,9.0,2026-02-12T22:10:00.000-05:00,2026-02-12T22:07:55.741000+00:00,0,0,standard,DAL,2026-02-12,,0,0.6,0.3734253149370126,0.3702259548090382,0.0,0.0,False,0.0,20.6,5.462600113499065,0.37683087822349504,0.19411006584649926,20,OK,0.41139772045590883,0,0.4,,0.0,0.7,0.9,1.0,0.8057078651232109,1,rotowire,0.03
9868827,Daniel Gafford,PTS,9.0,UNDER,STANDARD,0,1,9.0,2026-02-12T22:10:00.000-05:00,2026-02-12T22:07:55.741000+00:00,0,0,standard,DAL,2026-02-12,,0,0.6,0.6265746850629874,0.6297740451909618,0.005080171455786614,0.0031993601279743933,False,0.0,20.6,5.462600113499065,0.37683087822349504,0.19411006584649926,20,OK,0.5447420515896821,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9868834,Daniel Gafford,REB,6.5,OVER,STANDARD,1,0,6.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:07:49.233000+00:00,0,0,standard,DAL,2026-02-12,,0,0.6,0.5143971205758848,0.5071985602879424,0.0,0.0,False,0.0,20.6,5.462600113499065,0.3313902539594086,0.12212359436801108,20,OK,0.5100779844031194,0,0.5,,0.0,0.7,0.9,1.0,0.6069975523520367,1,rotowire,0.03
9868834,Daniel Gafford,REB,6.5,UNDER,STANDARD,0,1,6.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:07:49.233000+00:00,0,0,standard,DAL,2026-02-12,,0,0.6,0.4856028794241152,0.4928014397120576,0.014607425441265979,0.007198560287942413,False,0.0,20.6,5.462600113499065,0.3313902539594086,0.12212359436801108,20,OK,0.45592981403719257,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9883485,Daniel Gafford,PR,11.5,OVER,GOBLIN,1,0,11.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:06:27.967000+00:00,0,0,goblin,DAL,2026-02-12,,0,1.0,0.6553689262147571,0.6489702059588083,0.0,0.0,False,0.0,20.6,5.462600113499065,0.7082211321829035,0.27140392870925867,20,OK,0.60875824835033,0,0.7,,0.0,0.7,0.9,1.0,0.9963498911768149,1,rotowire,0.03
9883575,Cody Williams,PRA,11.5,OVER,GOBLIN,1,0,11.5,2026-02-12T21:10:00.000-05:00,2026-02-12T22:06:21.867000+00:00,0,0,goblin,UTA,2026-02-12,BKN,1,1.0,0.528994201159768,0.5213957208558289,0.0,0.0,False,0.0,25.1,7.334166619323561,0.4946702379938516,0.195992795755821,20,OK,0.5202959408118376,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9869876,Chet Holmgren,PRA,30.0,OVER,STANDARD,1,0,30.0,2026-02-12T19:40:00.000-05:00,2026-02-12T22:06:02.360000+00:00,0,0,standard,OKC,2026-02-12,,0,1.0,0.38082383523295343,0.38342331533693264,0.006779661016949145,0.0025994801039792015,False,0.0,30.3,3.5930488446443363,0.924700075577926,0.19438506788934828,20,OK,0.4165766846630674,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9869876,Chet Holmgren,PRA,30.0,UNDER,STANDARD,0,1,30.0,2026-02-12T19:40:00.000-05:00,2026-02-12T22:06:02.360000+00:00,0,0,standard,OKC,2026-02-12,,0,1.0,0.6191761647670466,0.6165766846630674,0.0,0.0,False,0.0,30.3,3.5930488446443363,0.924700075577926,0.19438506788934828,20,OK,0.5400809838032393,0,0.6,,0.0,0.7,0.9,1.0,-0.3396091235927324,1,rotowire,0.03
9883446,Jarred Vanderbilt,PTS,11.5,OVER,DEMON,1,0,11.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:05:58.241000+00:00,0,0,demon,LAL,2026-02-12,,0,0.6,0.06928614277144571,0.06688662267546491,0.0,0.0,False,0.0,19.3,4.196427051671457,0.27286612778759983,0.18772670761863341,20,OK,0.19850029994001206,0,0.1,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9868881,LeBron James,PA,32.5,OVER,STANDARD,1,0,32.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:05:22.496000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.35962807438512295,0.35382923415316936,0.0,0.0,True,0.0,33.6,2.576819745345025,0.8980834035429623,0.16947089107320384,20,OK,0.40173965206958606,0,0.0,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9868881,LeBron James,PA,32.5,UNDER,STANDARD,0,1,32.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:05:22.496000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.640371925614877,0.6461707658468306,0.008974160606529539,0.00579884023195365,True,0.0,33.6,2.576819745345025,0.8980834035429623,0.16947089107320384,20,OK,0.5884343131373726,1,1.0,1.2194096921375293,0.05,0.7,0.9,1.0,-0.9719834905340926,1,rotowire,0.03
9869075,Daniel Gafford,PTS,12.5,OVER,DEMON,1,0,12.5,2026-02-12T22:10:00.000-05:00,2026-02-12T22:05:14.186000+00:00,0,0,demon,DAL,2026-02-12,,0,0.6,0.16026794641071784,0.15426914617076584,0.0,0.0,False,0.0,20.6,5.462600113499065,0.37683087822349504,0.19411006584649926,20,OK,0.2621875624875025,0,0.3,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9869792,Jericho Sims,PTS,5.0,OVER,STANDARD,1,0,5.0,2026-02-12T19:40:00.000-05:00,2026-02-12T22:05:12.322000+00:00,0,0,standard,MIL,2026-02-12,,0,0.6,0.35122975404919016,0.356628674265147,0.015138772077376026,0.005398920215956837,False,0.0,17.25,10.56349847351719,0.22657081233956294,0.23283927764267964,20,OK,0.3958608278344331,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,,0.03
