date,time,generated_at,run_id,commit,slip_type,n_legs,slip_hit_prob,slip_ev_mult,slip_payout_mult,slip_avg_fragility,player,dir,stat,line,tier,prop_id
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,windfall,5,0.1948051952724554,0.6121475820820014,20.0,0.0829731337043259,Bilal Coulibaly,OVER,REB,2.5,GOBLIN,11301720
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,windfall,5,0.1948051952724554,0.6121475820820014,20.0,0.0829731337043259,De'Aaron Fox,UNDER,PRA,26.0,STANDARD,11289746
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,windfall,5,0.1948051952724554,0.6121475820820014,20.0,0.0829731337043259,Jalen Johnson,UNDER,PTS,22.5,STANDARD,11291431
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,windfall,5,0.1948051952724554,0.6121475820820014,20.0,0.0829731337043259,Aaron Gordon,OVER,REB,5.5,DEMON,11289971
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,demonhunter,3,0.2018312533270172,0.0506732957364521,6.0,0.0004571865778266,Anthony Black,OVER,PR,14.5,DEMON,11296544
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,demonhunter,3,0.2018312533270172,0.0506732957364521,6.0,0.0004571865778266,Kawhi Leonard,OVER,FG3M,2.5,DEMON,11288302
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,demonhunter,3,0.2018312533270172,0.0506732957364521,6.0,0.0004571865778266,Jrue Holiday,OVER,PTS,19.5,DEMON,11285850
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,demonhunter,4,0.093608748588301,0.033933526072061,10.0,0.0206470320322077,Jamal Murray,OVER,FG3M,4.5,DEMON,11290111
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,demonhunter,4,0.093608748588301,0.033933526072061,10.0,0.0206470320322077,Nickeil Alexander-Walker,OVER,PR,28.5,DEMON,11310216
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,demonhunter,4,0.093608748588301,0.033933526072061,10.0,0.0206470320322077,Karl-Anthony Towns,OVER,PRA,36.5,DEMON,11295510
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,demonhunter,4,0.093608748588301,0.033933526072061,10.0,0.0206470320322077,Aaron Gordon,OVER,REB,5.5,DEMON,11289971
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,demonhunter,5,0.0568091842770887,0.0126496507160167,20.0,0.0139714684854588,Nickeil Alexander-Walker,OVER,PTS,26.5,DEMON,11291598
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,demonhunter,5,0.0568091842770887,0.0126496507160167,20.0,0.0139714684854588,Jamal Murray,OVER,PTS,24.5,DEMON,11290128
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,demonhunter,5,0.0568091842770887,0.0126496507160167,20.0,0.0139714684854588,Jaden McDaniels,OVER,PTS,11.5,DEMON,11304110
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,demonhunter,5,0.0568091842770887,0.0126496507160167,20.0,0.0139714684854588,Max Strus,OVER,PRA,24.5,DEMON,11291562
2026-04-10,18:36:44,2026-04-10T18:36:39.445673-05:00,20260410_183634,015302ff0f,demonhunter,5,0.0568091842770887,0.0126496507160167,20.0,0.0139714684854588,Ja'Kobe Walter,OVER,REB,3.5,DEMON,11293503
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,system,3,0.3440849684588749,1.8943918302974232,6.0,0.1317906461711658,Precious Achiuwa,OVER,REB,5.5,GOBLIN,11296444
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,system,3,0.3440849684588749,1.8943918302974232,6.0,0.1317906461711658,Bez Mbeng,UNDER,PA,18.5,STANDARD,11292049
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,system,3,0.3440849684588749,1.8943918302974232,6.0,0.1317906461711658,Donte DiVincenzo,UNDER,PRA,14.0,STANDARD,11303927
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,system,4,0.2306678777754425,1.5087736783452883,10.0,0.0190744020365606,Jamal Murray,OVER,FG3M,1.5,GOBLIN,11303143
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,system,4,0.2306678777754425,1.5087736783452883,10.0,0.0190744020365606,Aaron Gordon,OVER,PTS,9.5,GOBLIN,11296097
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,system,4,0.2306678777754425,1.5087736783452883,10.0,0.0190744020365606,Neemias Queta,OVER,PRA,20.5,STANDARD,11301834
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,system,4,0.2306678777754425,1.5087736783452883,10.0,0.0190744020365606,Franz Wagner,OVER,PA,19.0,STANDARD,11294119
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,system,5,0.7406,1.7741247386652264,20.0,0.0261749430527003,Nikola Jokić,OVER,AST,7.5,GOBLIN,11294603
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,system,5,0.7406,1.7741247386652264,20.0,0.0261749430527003,Precious Achiuwa,OVER,REB,5.5,GOBLIN,11296444
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,system,5,0.7406,1.7741247386652264,20.0,0.0261749430527003,Maxime Raynaud,OVER,REB,5.5,GOBLIN,11298573
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,system,5,0.7406,1.7741247386652264,20.0,0.0261749430527003,Brandon Ingram,UNDER,PR,27.0,STANDARD,11293478
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,system,5,0.7406,1.7741247386652264,20.0,0.0261749430527003,Amen Thompson,UNDER,PR,25.5,STANDARD,11294431
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,windfall,3,0.43346191,0.5644175443727895,6.0,0.0945005615034595,Cameron Johnson,OVER,AST,1.5,GOBLIN,11290032
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,windfall,3,0.43346191,0.5644175443727895,6.0,0.0945005615034595,Baylor Scheierman,UNDER,PA,11.5,STANDARD,11293313
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,windfall,3,0.43346191,0.5644175443727895,6.0,0.0945005615034595,Jamal Murray,OVER,FG3M,4.5,DEMON,11290111
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,windfall,4,0.1868231225231482,0.775508405086017,10.0,0.2408525874292982,Cameron Johnson,OVER,REB,2.5,GOBLIN,11299639
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,windfall,4,0.1868231225231482,0.775508405086017,10.0,0.2408525874292982,Deni Avdija,OVER,PTS,25.5,STANDARD,11285735
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,windfall,4,0.1868231225231482,0.775508405086017,10.0,0.2408525874292982,Kenrich Williams,UNDER,RA,10.5,STANDARD,11293147
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,windfall,4,0.1868231225231482,0.775508405086017,10.0,0.2408525874292982,Nikola Jokić,OVER,RA,26.5,DEMON,11290277
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,windfall,5,0.1742173104174095,0.7426864690026201,20.0,0.0466263592712862,Jamal Murray,OVER,AST,4.5,GOBLIN,11296863
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,windfall,5,0.1742173104174095,0.7426864690026201,20.0,0.0466263592712862,Cameron Johnson,OVER,RA,4.5,GOBLIN,11304557
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,windfall,5,0.1742173104174095,0.7426864690026201,20.0,0.0466263592712862,LeBron James,UNDER,RA,16.5,STANDARD,11297765
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,windfall,5,0.1742173104174095,0.7426864690026201,20.0,0.0466263592712862,Jabari Smith,OVER,PRA,24.5,STANDARD,11295200
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,windfall,5,0.1742173104174095,0.7426864690026201,20.0,0.0466263592712862,OG Anunoby,OVER,PTS,19.5,DEMON,11293554
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,demonhunter,3,0.2018312533270172,0.0506732957364521,6.0,0.013794818423724,OG Anunoby,OVER,FG3M,2.5,DEMON,11293550
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,demonhunter,3,0.2018312533270172,0.0506732957364521,6.0,0.013794818423724,Anthony Black,OVER,PTS,12.5,DEMON,11296537
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,demonhunter,3,0.2018312533270172,0.0506732957364521,6.0,0.013794818423724,Donte DiVincenzo,OVER,PTS,10.5,DEMON,11303918
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,demonhunter,4,0.0956837585669995,0.032090665067726,10.0,0.033197510401144,Jamal Murray,OVER,PTS,26.5,DEMON,11290126
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,demonhunter,4,0.0956837585669995,0.032090665067726,10.0,0.033197510401144,Derrick Jones,OVER,RA,6.5,DEMON,11286307
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,demonhunter,4,0.0956837585669995,0.032090665067726,10.0,0.033197510401144,Cameron Johnson,OVER,PR,19.5,DEMON,11304555
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,demonhunter,4,0.0956837585669995,0.032090665067726,10.0,0.033197510401144,Maxime Raynaud,OVER,RA,10.5,DEMON,11298945
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,demonhunter,5,0.0568091842770887,0.0126496507160167,20.0,0.0234623001386862,Toumani Camara,OVER,FG3M,3.5,DEMON,11286400
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,demonhunter,5,0.0568091842770887,0.0126496507160167,20.0,0.0234623001386862,Kevon Looney,OVER,RA,10.5,DEMON,11304743
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,demonhunter,5,0.0568091842770887,0.0126496507160167,20.0,0.0234623001386862,Jamal Murray,OVER,PRA,37.5,DEMON,11290133
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,demonhunter,5,0.0568091842770887,0.0126496507160167,20.0,0.0234623001386862,Precious Achiuwa,OVER,RA,10.5,DEMON,11299410
2026-04-10,18:33:31,2026-04-10T18:33:18.830735-05:00,20260410_183312,53f93741bd,demonhunter,5,0.0568091842770887,0.0126496507160167,20.0,0.0234623001386862,OG Anunoby,OVER,PTS,19.5,DEMON,11293554
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,system,3,0.443347668857,2.1099697182282173,6.0,0.1704154203160973,Nickeil Alexander-Walker,OVER,FG3M,2.5,GOBLIN,11291581
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,system,3,0.443347668857,2.1099697182282173,6.0,0.1704154203160973,James Harden,UNDER,RA,11.5,STANDARD,11291492
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,system,3,0.443347668857,2.1099697182282173,6.0,0.1704154203160973,Nique Clifford,UNDER,PA,21.5,STANDARD,11298586
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,system,4,0.3010743474015155,1.312229621524261,10.0,0.1212069558707778,Jamal Murray,OVER,RA,9.5,GOBLIN,11290145
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,system,4,0.3010743474015155,1.312229621524261,10.0,0.1212069558707778,Cameron Johnson,OVER,AST,1.5,GOBLIN,11290032
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,system,4,0.3010743474015155,1.312229621524261,10.0,0.1212069558707778,Mark Williams,OVER,PR,18.5,STANDARD,11297928
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,system,4,0.3010743474015155,1.312229621524261,10.0,0.1212069558707778,Bez Mbeng,UNDER,PR,19.5,STANDARD,11292050
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,system,5,0.1325486355631006,1.1377964168738692,20.0,0.0935297509045504,Christian Braun,OVER,AST,1.5,GOBLIN,11290075
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,system,5,0.1325486355631006,1.1377964168738692,20.0,0.0935297509045504,Brandon Miller,OVER,FG3M,2.5,GOBLIN,11288440
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,system,5,0.1325486355631006,1.1377964168738692,20.0,0.0935297509045504,Cameron Johnson,OVER,FG3M,1.5,GOBLIN,11290029
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,system,5,0.1325486355631006,1.1377964168738692,20.0,0.0935297509045504,Mikal Bridges,OVER,PRA,19.5,STANDARD,11294871
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,system,5,0.1325486355631006,1.1377964168738692,20.0,0.0935297509045504,Nique Clifford,UNDER,PR,21.5,STANDARD,11298587
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,windfall,3,0.272178692459707,0.5501052946145163,6.0,0.1421371182606976,Grant Williams,OVER,AST,0.5,GOBLIN,11291265
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,windfall,3,0.272178692459707,0.5501052946145163,6.0,0.1421371182606976,Nique Clifford,UNDER,PTS,16.5,STANDARD,11298585
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,windfall,3,0.272178692459707,0.5501052946145163,6.0,0.1421371182606976,Coby White,OVER,PTS,15.5,DEMON,11289073
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,windfall,4,0.1658293402449086,0.6288764578248877,10.0,0.0789645106650017,Moussa Diabaté,OVER,AST,1.5,GOBLIN,11288793
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,windfall,4,0.1658293402449086,0.6288764578248877,10.0,0.0789645106650017,Coby White,OVER,PRA,18.5,STANDARD,11289083
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,windfall,4,0.1658293402449086,0.6288764578248877,10.0,0.0789645106650017,Ace Bailey,UNDER,PRA,30.5,STANDARD,11302382
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,windfall,4,0.1658293402449086,0.6288764578248877,10.0,0.0789645106650017,Maxime Raynaud,OVER,RA,10.5,DEMON,11298945
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,windfall,5,0.2306678777754425,0.8728689300784681,20.0,0.0532110611135953,LaMelo Ball,OVER,FG3M,2.5,GOBLIN,11289198
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,windfall,5,0.2306678777754425,0.8728689300784681,20.0,0.0532110611135953,Coby White,OVER,PTS,9.5,GOBLIN,11290450
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,windfall,5,0.2306678777754425,0.8728689300784681,20.0,0.0532110611135953,Ace Bailey,UNDER,PRA,30.5,STANDARD,11302382
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,windfall,5,0.2306678777754425,0.8728689300784681,20.0,0.0532110611135953,Brook Lopez,OVER,PRA,19.5,STANDARD,11285677
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,windfall,5,0.2306678777754425,0.8728689300784681,20.0,0.0532110611135953,Tobias Harris,OVER,PA,14.5,DEMON,11289220
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,demonhunter,3,0.2018312533270172,0.0506732957364521,6.0,0.0315811817611649,Bilal Coulibaly,OVER,PRA,22.5,DEMON,11301713
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,demonhunter,3,0.2018312533270172,0.0506732957364521,6.0,0.0315811817611649,Daniss Jenkins,OVER,REB,2.5,DEMON,11288570
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,demonhunter,3,0.2018312533270172,0.0506732957364521,6.0,0.0315811817611649,Amen Thompson,OVER,PRA,34.5,DEMON,11295163
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,demonhunter,4,0.0956837585669995,0.032090665067726,10.0,0.0104607016693288,Aaron Gordon,OVER,AST,3.5,DEMON,11289949
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,demonhunter,4,0.0956837585669995,0.032090665067726,10.0,0.0104607016693288,Toumani Camara,OVER,PTS,15.5,DEMON,11286402
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,demonhunter,4,0.0956837585669995,0.032090665067726,10.0,0.0104607016693288,Grant Williams,OVER,PR,11.5,DEMON,11296071
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,demonhunter,4,0.0956837585669995,0.032090665067726,10.0,0.0104607016693288,CJ McCollum,OVER,PRA,27.5,DEMON,11291319
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,demonhunter,5,0.0549093005731713,0.0138208563369505,20.0,0.0377063543675337,Miles Bridges,OVER,PR,24.5,DEMON,11289214
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,demonhunter,5,0.0549093005731713,0.0138208563369505,20.0,0.0377063543675337,Devin Vassell,OVER,RA,7.5,DEMON,11291049
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,demonhunter,5,0.0549093005731713,0.0138208563369505,20.0,0.0377063543675337,Scoot Henderson,OVER,PRA,23.5,DEMON,11286393
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,demonhunter,5,0.0549093005731713,0.0138208563369505,20.0,0.0377063543675337,Jamal Murray,OVER,FG3M,3.5,DEMON,11290110
2026-04-10,11:08:11,2026-04-10T11:08:06.690915-05:00,20260410_110805,fddcd5d740,demonhunter,5,0.0549093005731713,0.0138208563369505,20.0,0.0377063543675337,Precious Achiuwa,OVER,RA,10.5,DEMON,11299410
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,system,3,0.2565440699771356,1.3463941726837156,6.0,0.1145766527805776,Draymond Green,OVER,REB,4.5,GOBLIN,11258258
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,system,3,0.2565440699771356,1.3463941726837156,6.0,0.1145766527805776,Jake LaRavia,UNDER,RA,7.5,STANDARD,11258935
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,system,3,0.2565440699771356,1.3463941726837156,6.0,0.1145766527805776,LeBron James,UNDER,RA,16.5,STANDARD,11257703
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,system,4,0.1334764572689963,0.8742814949415725,10.0,0.0414460597086429,Brandin Podziemski,OVER,REB,3.5,GOBLIN,11257345
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,system,4,0.1334764572689963,0.8742814949415725,10.0,0.0414460597086429,Rui Hachimura,OVER,REB,2.5,GOBLIN,11258464
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,system,4,0.1334764572689963,0.8742814949415725,10.0,0.0414460597086429,Pat Spencer,OVER,PA,16.5,STANDARD,11281627
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,system,4,0.1334764572689963,0.8742814949415725,10.0,0.0414460597086429,Jake LaRavia,UNDER,RA,7.5,STANDARD,11258935
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,windfall,3,0.2275491401370246,0.3663736555798681,6.0,0.1355313500501469,Luke Kennard,OVER,REB,2.5,GOBLIN,11262660
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,windfall,3,0.2275491401370246,0.3663736555798681,6.0,0.1355313500501469,Deandre Ayton,UNDER,RA,9.5,STANDARD,11266098
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,windfall,3,0.2275491401370246,0.3663736555798681,6.0,0.1355313500501469,De'Anthony Melton,OVER,RA,7.5,DEMON,11257515
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,windfall,4,0.1334764572689963,0.4443796731356974,10.0,0.1016485125376102,Luke Kennard,OVER,REB,2.5,GOBLIN,11262660
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,windfall,4,0.1334764572689963,0.4443796731356974,10.0,0.1016485125376102,Deandre Ayton,UNDER,RA,9.5,STANDARD,11266098
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,windfall,4,0.1334764572689963,0.4443796731356974,10.0,0.1016485125376102,Pat Spencer,OVER,PA,16.5,STANDARD,11281627
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,windfall,4,0.1334764572689963,0.4443796731356974,10.0,0.1016485125376102,De'Anthony Melton,OVER,RA,7.5,DEMON,11257515
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,demonhunter,5,0.0337770485147277,0.045554440217204,20.0,0.0,Jake LaRavia,OVER,RA,8.5,DEMON,11258324
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,demonhunter,5,0.0337770485147277,0.045554440217204,20.0,0.0,Draymond Green,OVER,RA,14.5,DEMON,11257532
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,demonhunter,5,0.0337770485147277,0.045554440217204,20.0,0.0,Brandin Podziemski,OVER,PR,29.5,DEMON,11257505
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,demonhunter,5,0.0337770485147277,0.045554440217204,20.0,0.0,De'Anthony Melton,OVER,AST,3.5,DEMON,11256935
2026-04-09,20:23:21,2026-04-09T20:23:18.886798-05:00,20260409_202318,281c557198,demonhunter,5,0.0337770485147277,0.045554440217204,20.0,0.0,Deandre Ayton,OVER,PTS,14.5,DEMON,11257835
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,system,3,0.2600602056411455,1.3489269623769025,6.0,0.1307052676298286,Josh Hart,OVER,PTS,7.5,GOBLIN,11256118
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,system,3,0.2600602056411455,1.3489269623769025,6.0,0.1307052676298286,Malachi Smith,UNDER,PTS,13.5,STANDARD,11256893
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,system,3,0.2600602056411455,1.3489269623769025,6.0,0.1307052676298286,Tari Eason,UNDER,RA,7.5,STANDARD,11253194
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,system,4,0.1353058557491524,0.8759261627545044,10.0,0.1052494931883487,Guerschon Yabusele,OVER,PTS,7.5,GOBLIN,11256438
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,system,4,0.1353058557491524,0.8759261627545044,10.0,0.1052494931883487,Scottie Barnes,OVER,PTS,14.5,GOBLIN,11252237
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,system,4,0.1353058557491524,0.8759261627545044,10.0,0.1052494931883487,Malachi Smith,UNDER,PTS,13.5,STANDARD,11256893
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,system,4,0.1353058557491524,0.8759261627545044,10.0,0.1052494931883487,Gui Santos,OVER,PRA,22.5,STANDARD,11258281
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,system,5,0.079368114782905,0.7018924356015163,20.0,0.0893871722844757,Quentin Grimes,OVER,RA,4.5,GOBLIN,11275207
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,system,5,0.079368114782905,0.7018924356015163,20.0,0.0893871722844757,Tre Jones,OVER,PTS,14.5,GOBLIN,11249621
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,system,5,0.079368114782905,0.7018924356015163,20.0,0.0893871722844757,Gui Santos,OVER,PRA,21.5,GOBLIN,11258991
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,system,5,0.079368114782905,0.7018924356015163,20.0,0.0893871722844757,Jalen Brunson,UNDER,RA,10.5,STANDARD,11255374
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,system,5,0.079368114782905,0.7018924356015163,20.0,0.0893871722844757,Malachi Smith,UNDER,PTS,13.5,STANDARD,11256893
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,windfall,3,0.2161092856873716,0.4284757857072518,6.0,0.1472338488123493,Josh Hart,OVER,AST,2.5,GOBLIN,11281599
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,windfall,3,0.2161092856873716,0.4284757857072518,6.0,0.1472338488123493,Leonard Miller,UNDER,RA,10.0,STANDARD,11251378
2026-04-09,16:47:29,2026-04-09T16:47:27.342225-05:00,20260409_164726,3152ca0096,windfall,3,0.2161092856873716,0.4284757857072518,6.0,0.1472338488123493,Immanuel Quickley,OVER,REB,3.5,DEMON,11252144
