n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Tyler Herro OVER PR 19.5 (GOBLIN) [id:10652730] | Trendon Watford UNDER PRA 16.5 (STANDARD) [id:10644893] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.22492049124402255,6.0,1.0,6.0,1.3495229474641353,6.0,atlas,0.6139681488769121,0.02610471128170092,Tyler Herro OVER PR 19.5 (GOBLIN) [id:10652730] | Trendon Watford UNDER PRA 16.5 (STANDARD) [id:10644893] | Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0.0,0.0,0.0,0.0,0.0,0,0.0,1.3495229474641353,"['tyler herro', 'trendon watford', 'tristan silva']",1,Tyler Herro OVER PR 19.5 (GOBLIN) [id:10652730],Trendon Watford UNDER PRA 16.5 (STANDARD) [id:10644893],Tristan Silva UNDER PTS 10.5 (STANDARD) [id:10645979],0,
3,Davion Mitchell OVER PA 9.5 (GOBLIN) [id:10644482] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496] | De'Aaron Fox UNDER RA 10.5 (STANDARD) [id:10649865],0.1719931539260799,6.0,1.0,6.0,1.0319589235564792,6.0,atlas,0.5566574768092579,0.02659283148885602,Davion Mitchell OVER PA 9.5 (GOBLIN) [id:10644482] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496] | De'Aaron Fox UNDER RA 10.5 (STANDARD) [id:10649865],0.0,0.0,0.0,0.0,0.0,0,0.0,1.0319589235564792,"['davion mitchell', ""royce o'neale"", ""de'aaron fox""]",1,Davion Mitchell OVER PA 9.5 (GOBLIN) [id:10644482],Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496],De'Aaron Fox UNDER RA 10.5 (STANDARD) [id:10649865],0,
3,Coby White OVER PRA 17.5 (GOBLIN) [id:10645581] | Nikola Jokić UNDER PR 42 (STANDARD) [id:10644404] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0.16917055235280826,6.0,1.0,6.0,1.0150233141168497,6.0,atlas,0.5537591191171418,0.026227143957734875,Coby White OVER PRA 17.5 (GOBLIN) [id:10645581] | Nikola Jokić UNDER PR 42 (STANDARD) [id:10644404] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0.0,0.0,0.0,0.0,0.0,0,0.0,1.0150233141168497,"['coby white', 'nikola jokić', ""de'aaron fox""]",1,Coby White OVER PRA 17.5 (GOBLIN) [id:10645581],Nikola Jokić UNDER PR 42 (STANDARD) [id:10644404],De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0,
3,Ayo Dosunmu OVER PR 14.5 (GOBLIN) [id:10652195] | De'Aaron Fox UNDER PA 25.5 (STANDARD) [id:10649987] | Nikola Jokić UNDER PTS 28.5 (STANDARD) [id:10644402],0.1668859844544862,6.0,1.0,6.0,1.0013159067269173,6.0,atlas,0.5508955701571988,0.02677278569679688,Ayo Dosunmu OVER PR 14.5 (GOBLIN) [id:10652195] | De'Aaron Fox UNDER PA 25.5 (STANDARD) [id:10649987] | Nikola Jokić UNDER PTS 28.5 (STANDARD) [id:10644402],0.0,0.0,0.0,0.0,0.0,0,0.0,1.0013159067269173,"['ayo dosunmu', ""de'aaron fox"", 'nikola jokić']",1,Ayo Dosunmu OVER PR 14.5 (GOBLIN) [id:10652195],De'Aaron Fox UNDER PA 25.5 (STANDARD) [id:10649987],Nikola Jokić UNDER PTS 28.5 (STANDARD) [id:10644402],0,
3,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Jett Howard UNDER PA 6.5 (STANDARD) [id:10648860] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364],0.16619277764713555,6.0,1.0,6.0,0.9971566658828133,6.0,atlas,0.5503703021584814,0.031769220735473766,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Jett Howard UNDER PA 6.5 (STANDARD) [id:10648860] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9971566658828133,"['jaime jaquez', 'jett howard', 'ryan kalkbrenner']",1,Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499],Jett Howard UNDER PA 6.5 (STANDARD) [id:10648860],Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364],0,
3,Oso Ighodaro OVER PRA 12.5 (GOBLIN) [id:10650241] | Kel'el Ware UNDER PTS 12 (STANDARD) [id:10650500] | Norman Powell OVER PTS 21 (STANDARD) [id:10644079],0.16522862011148154,6.0,1.0,6.0,0.9913717206688892,6.0,atlas,0.5503756920551763,0.04297865257140587,Oso Ighodaro OVER PRA 12.5 (GOBLIN) [id:10650241] | Kel'el Ware UNDER PTS 12 (STANDARD) [id:10650500] | Norman Powell OVER PTS 21 (STANDARD) [id:10644079],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9913717206688892,"['oso ighodaro', ""kel'el ware"", 'norman powell']",1,Oso Ighodaro OVER PRA 12.5 (GOBLIN) [id:10650241],Kel'el Ware UNDER PTS 12 (STANDARD) [id:10650500],Norman Powell OVER PTS 21 (STANDARD) [id:10644079],0,
3,Jalen Green OVER PR 19.5 (GOBLIN) [id:10652486] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0.16441029249258227,6.0,1.0,6.0,0.9864617549554936,6.0,atlas,0.5505954118451908,0.02645534902895418,Jalen Green OVER PR 19.5 (GOBLIN) [id:10652486] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9864617549554936,"['jalen green', 'ayo dosunmu', 'moussa diabaté']",1,Jalen Green OVER PR 19.5 (GOBLIN) [id:10652486],Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117],Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0,
3,Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143] | Jett Howard UNDER PRA 9 (STANDARD) [id:10648866] | Coby White OVER PR 15.5 (STANDARD) [id:10643855],0.16439220179699193,6.0,1.0,6.0,0.9863532107819516,6.0,atlas,0.548987589666935,0.04336872030637168,Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143] | Jett Howard UNDER PRA 9 (STANDARD) [id:10648866] | Coby White OVER PR 15.5 (STANDARD) [id:10643855],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9863532107819516,"['collin gillespie', 'jett howard', 'coby white']",1,Collin Gillespie OVER PTS 9.5 (GOBLIN) [id:10649143],Jett Howard UNDER PRA 9 (STANDARD) [id:10648866],Coby White OVER PR 15.5 (STANDARD) [id:10643855],0,
3,Brandon Miller OVER PRA 27.5 (GOBLIN) [id:10645677] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Julius Randle UNDER FG3M 1.5 (STANDARD) [id:10649361],0.16411711592820222,6.0,1.0,6.0,0.9847026955692133,6.0,atlas,0.548114534773341,0.02656665266332459,Brandon Miller OVER PRA 27.5 (GOBLIN) [id:10645677] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Julius Randle UNDER FG3M 1.5 (STANDARD) [id:10649361],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9847026955692133,"['brandon miller', 'jared mccain', 'julius randle']",1,Brandon Miller OVER PRA 27.5 (GOBLIN) [id:10645677],Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007],Julius Randle UNDER FG3M 1.5 (STANDARD) [id:10649361],0,
3,Jaime Jaquez OVER PRA 20.5 (GOBLIN) [id:10647779] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117] | Kel'el Ware UNDER PTS 12 (STANDARD) [id:10650500],0.16280889658846187,6.0,1.0,6.0,0.9768533795307712,6.0,atlas,0.5479550444462056,0.026827511254952623,Jaime Jaquez OVER PRA 20.5 (GOBLIN) [id:10647779] | Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117] | Kel'el Ware UNDER PTS 12 (STANDARD) [id:10650500],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9768533795307712,"['jaime jaquez', 'ayo dosunmu', ""kel'el ware""]",1,Jaime Jaquez OVER PRA 20.5 (GOBLIN) [id:10647779],Ayo Dosunmu UNDER RA 8 (STANDARD) [id:10649117],Kel'el Ware UNDER PTS 12 (STANDARD) [id:10650500],0,
3,Norman Powell OVER PR 22.5 (GOBLIN) [id:10652900] | Donte DiVincenzo OVER REB 4.5 (STANDARD) [id:10652148] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0.1616053288493254,6.0,1.0,6.0,0.9696319730959524,6.0,atlas,0.5477848486455423,0.04456064681472675,Norman Powell OVER PR 22.5 (GOBLIN) [id:10652900] | Donte DiVincenzo OVER REB 4.5 (STANDARD) [id:10652148] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9696319730959524,"['norman powell', 'donte divincenzo', 'moussa diabaté']",1,Norman Powell OVER PR 22.5 (GOBLIN) [id:10652900],Donte DiVincenzo OVER REB 4.5 (STANDARD) [id:10652148],Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],0,
3,Davion Mitchell OVER PR 8.5 (GOBLIN) [id:10652256] | Kel'el Ware UNDER REB 10.5 (STANDARD) [id:10650505] | Donte DiVincenzo OVER PTS 12.5 (STANDARD) [id:10649226],0.16116835778233385,6.0,1.0,6.0,0.9670101466940031,6.0,atlas,0.5477532392314752,0.0427437806009933,Davion Mitchell OVER PR 8.5 (GOBLIN) [id:10652256] | Kel'el Ware UNDER REB 10.5 (STANDARD) [id:10650505] | Donte DiVincenzo OVER PTS 12.5 (STANDARD) [id:10649226],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9670101466940031,"['davion mitchell', ""kel'el ware"", 'donte divincenzo']",1,Davion Mitchell OVER PR 8.5 (GOBLIN) [id:10652256],Kel'el Ware UNDER REB 10.5 (STANDARD) [id:10650505],Donte DiVincenzo OVER PTS 12.5 (STANDARD) [id:10649226],0,
3,LaMelo Ball OVER PTS 16.5 (GOBLIN) [id:10646664] | Nikola Jokić UNDER PRA 53 (STANDARD) [id:10644622] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],0.1606378272663197,6.0,1.0,6.0,0.9638269635979182,6.0,atlas,0.5437451664308761,0.01619043162722549,LaMelo Ball OVER PTS 16.5 (GOBLIN) [id:10646664] | Nikola Jokić UNDER PRA 53 (STANDARD) [id:10644622] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9638269635979182,"['lamelo ball', 'nikola jokić', 'quentin grimes']",1,LaMelo Ball OVER PTS 16.5 (GOBLIN) [id:10646664],Nikola Jokić UNDER PRA 53 (STANDARD) [id:10644622],Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],0,
3,Davion Mitchell OVER PRA 12.5 (GOBLIN) [id:10653023] | James Harden OVER PTS 19.5 (STANDARD) [id:10645153] | Jett Howard UNDER PRA 9 (STANDARD) [id:10648866],0.1599880310906498,6.0,1.0,6.0,0.9599281865438988,6.0,atlas,0.5443884098746709,0.06023207015951323,Davion Mitchell OVER PRA 12.5 (GOBLIN) [id:10653023] | James Harden OVER PTS 19.5 (STANDARD) [id:10645153] | Jett Howard UNDER PRA 9 (STANDARD) [id:10648866],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9599281865438988,"['davion mitchell', 'james harden', 'jett howard']",1,Davion Mitchell OVER PRA 12.5 (GOBLIN) [id:10653023],James Harden OVER PTS 19.5 (STANDARD) [id:10645153],Jett Howard UNDER PRA 9 (STANDARD) [id:10648866],0,
3,Cason Wallace OVER REB 2.5 (GOBLIN) [id:10644974] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Norman Powell OVER PR 25 (STANDARD) [id:10644082],0.15764135592196846,6.0,1.0,6.0,0.9458481355318107,6.0,atlas,0.5444420960531199,0.05477264882517204,Cason Wallace OVER REB 2.5 (GOBLIN) [id:10644974] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Norman Powell OVER PR 25 (STANDARD) [id:10644082],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9458481355318107,"['cason wallace', 'moussa diabaté', 'norman powell']",1,Cason Wallace OVER REB 2.5 (GOBLIN) [id:10644974],Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],Norman Powell OVER PR 25 (STANDARD) [id:10644082],0,
