n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],0.11258720961123148,10.0,1.0,10.0,1.1258720961123148,10.0,atlas,0.5809807721587135,0.032024967294447954,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430] | Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1258720961123148,"['norman powell', 'bam adebayo', 'moussa diabaté', 'tristan silva']",1,Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080],Bam Adebayo OVER PR 24.5 (GOBLIN) [id:10648430],Moussa Diabaté UNDER PRA 20.5 (STANDARD) [id:10644056],Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],0,
4,Bam Adebayo OVER REB 8.5 (GOBLIN) [id:10643804] | Tyler Herro OVER PA 24.5 (GOBLIN) [id:10644586] | Karl-Anthony Towns UNDER PA 23.5 (STANDARD) [id:10650136] | Moussa Diabaté UNDER PTS 8.5 (STANDARD) [id:10644053],0.0855901437001041,10.0,1.0,10.0,0.8559014370010409,10.0,atlas,0.5418945485570332,0.031205953635350548,Bam Adebayo OVER REB 8.5 (GOBLIN) [id:10643804] | Tyler Herro OVER PA 24.5 (GOBLIN) [id:10644586] | Karl-Anthony Towns UNDER PA 23.5 (STANDARD) [id:10650136] | Moussa Diabaté UNDER PTS 8.5 (STANDARD) [id:10644053],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8559014370010409,"['bam adebayo', 'tyler herro', 'karl-anthony towns', 'moussa diabaté']",1,Bam Adebayo OVER REB 8.5 (GOBLIN) [id:10643804],Tyler Herro OVER PA 24.5 (GOBLIN) [id:10644586],Karl-Anthony Towns UNDER PA 23.5 (STANDARD) [id:10650136],Moussa Diabaté UNDER PTS 8.5 (STANDARD) [id:10644053],0,
4,Ryan Kalkbrenner OVER PA 4.5 (GOBLIN) [id:10644578] | Coby White OVER PTS 11.5 (GOBLIN) [id:10644469] | Tyler Herro OVER PR 27 (STANDARD) [id:10644162] | Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861],0.08492044708812349,10.0,1.0,10.0,0.849204470881235,10.0,atlas,0.5399032579112243,0.0521249642475935,Ryan Kalkbrenner OVER PA 4.5 (GOBLIN) [id:10644578] | Coby White OVER PTS 11.5 (GOBLIN) [id:10644469] | Tyler Herro OVER PR 27 (STANDARD) [id:10644162] | Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861],0.0,0.0,0.0,0.0,0.0,0,0.0,0.849204470881235,"['ryan kalkbrenner', 'coby white', 'tyler herro', 'jett howard']",1,Ryan Kalkbrenner OVER PA 4.5 (GOBLIN) [id:10644578],Coby White OVER PTS 11.5 (GOBLIN) [id:10644469],Tyler Herro OVER PR 27 (STANDARD) [id:10644162],Jett Howard UNDER PR 7.5 (STANDARD) [id:10648861],0,
4,Norman Powell OVER PR 19.5 (GOBLIN) [id:10644559] | Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337] | Shai Gilgeous-Alexander UNDER PTS 31.5 (STANDARD) [id:10645531] | Coby White OVER PA 16.5 (STANDARD) [id:10643854],0.08314814620291547,10.0,1.0,10.0,0.8314814620291546,10.0,atlas,0.5370497629110323,0.05994849603372066,Norman Powell OVER PR 19.5 (GOBLIN) [id:10644559] | Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337] | Shai Gilgeous-Alexander UNDER PTS 31.5 (STANDARD) [id:10645531] | Coby White OVER PA 16.5 (STANDARD) [id:10643854],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8314814620291546,"['norman powell', 'rudy gobert', 'shai gilgeous-alexander', 'coby white']",1,Norman Powell OVER PR 19.5 (GOBLIN) [id:10644559],Rudy Gobert OVER PR 19.5 (GOBLIN) [id:10652337],Shai Gilgeous-Alexander UNDER PTS 31.5 (STANDARD) [id:10645531],Coby White OVER PA 16.5 (STANDARD) [id:10643854],0,
4,Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967] | Jaime Jaquez OVER PR 18.5 (STANDARD) [id:10643939] | Coby White OVER PTS 13.5 (STANDARD) [id:10643852],0.0826942664639856,10.0,1.0,10.0,0.826942664639856,10.0,atlas,0.5363044464235345,0.055328278874126606,Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967] | Jaime Jaquez OVER PR 18.5 (STANDARD) [id:10643939] | Coby White OVER PTS 13.5 (STANDARD) [id:10643852],0.0,0.0,0.0,0.0,0.0,0,0.0,0.826942664639856,"['grant williams', 'kon knueppel', 'jaime jaquez', 'coby white']",1,Grant Williams OVER REB 2.5 (GOBLIN) [id:10643917],Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967],Jaime Jaquez OVER PR 18.5 (STANDARD) [id:10643939],Coby White OVER PTS 13.5 (STANDARD) [id:10643852],0,
4,Coby White OVER AST 2.5 (GOBLIN) [id:10643844] | Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Royce O'Neale UNDER PRA 15.5 (STANDARD) [id:10650250] | Jaime Jaquez OVER PA 18.5 (STANDARD) [id:10643938],0.08199021310217602,10.0,1.0,10.0,0.8199021310217602,10.0,atlas,0.535180095995676,0.044295525304840225,Coby White OVER AST 2.5 (GOBLIN) [id:10643844] | Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Royce O'Neale UNDER PRA 15.5 (STANDARD) [id:10650250] | Jaime Jaquez OVER PA 18.5 (STANDARD) [id:10643938],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8199021310217602,"['coby white', 'davion mitchell', ""royce o'neale"", 'jaime jaquez']",1,Coby White OVER AST 2.5 (GOBLIN) [id:10643844],Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873],Royce O'Neale UNDER PRA 15.5 (STANDARD) [id:10650250],Jaime Jaquez OVER PA 18.5 (STANDARD) [id:10643938],0,
4,Jalen Green OVER RA 6.5 (GOBLIN) [id:10649986] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Myles Turner OVER PTS 10.5 (STANDARD) [id:10645236] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0.08056432465521986,10.0,1.0,10.0,0.8056432465521985,10.0,atlas,0.5332156612641756,0.05709849532781275,Jalen Green OVER RA 6.5 (GOBLIN) [id:10649986] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Myles Turner OVER PTS 10.5 (STANDARD) [id:10645236] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8056432465521985,"['jalen green', 'brandon miller', 'myles turner', ""de'aaron fox""]",1,Jalen Green OVER RA 6.5 (GOBLIN) [id:10649986],Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826],Myles Turner OVER PTS 10.5 (STANDARD) [id:10645236],De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0,
4,Collin Gillespie OVER PTS 8.5 (GOBLIN) [id:10650223] | LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496] | Oso Ighodaro OVER PR 12.5 (STANDARD) [id:10649471],0.0803711780218271,10.0,1.0,10.0,0.8037117802182709,10.0,atlas,0.5326781506220037,0.04552288883721356,Collin Gillespie OVER PTS 8.5 (GOBLIN) [id:10650223] | LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496] | Oso Ighodaro OVER PR 12.5 (STANDARD) [id:10649471],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8037117802182709,"['collin gillespie', 'lamelo ball', ""royce o'neale"", 'oso ighodaro']",1,Collin Gillespie OVER PTS 8.5 (GOBLIN) [id:10650223],LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000],Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496],Oso Ighodaro OVER PR 12.5 (STANDARD) [id:10649471],0,
4,LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000] | Collin Gillespie OVER PR 13.5 (GOBLIN) [id:10652983] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Isaiah Hartenstein OVER PTS 7.5 (STANDARD) [id:10647990],0.07958428179486322,10.0,1.0,10.0,0.7958428179486322,10.0,atlas,0.5314843363134816,0.056654197204583555,LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000] | Collin Gillespie OVER PR 13.5 (GOBLIN) [id:10652983] | Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007] | Isaiah Hartenstein OVER PTS 7.5 (STANDARD) [id:10647990],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7958428179486322,"['lamelo ball', 'collin gillespie', 'jared mccain', 'isaiah hartenstein']",1,LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000],Collin Gillespie OVER PR 13.5 (GOBLIN) [id:10652983],Jared McCain UNDER PTS 7.5 (STANDARD) [id:10645007],Isaiah Hartenstein OVER PTS 7.5 (STANDARD) [id:10647990],0,
4,LaMelo Ball OVER PRA 28.5 (GOBLIN) [id:10645623] | Davion Mitchell OVER PRA 12.5 (GOBLIN) [id:10653023] | Miles Bridges OVER PRA 24.5 (STANDARD) [id:10644030] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],0.07919145814803515,10.0,1.0,10.0,0.7919145814803514,10.0,atlas,0.530525474680353,0.06072775917206996,LaMelo Ball OVER PRA 28.5 (GOBLIN) [id:10645623] | Davion Mitchell OVER PRA 12.5 (GOBLIN) [id:10653023] | Miles Bridges OVER PRA 24.5 (STANDARD) [id:10644030] | Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7919145814803514,"['lamelo ball', 'davion mitchell', 'miles bridges', 'quentin grimes']",1,LaMelo Ball OVER PRA 28.5 (GOBLIN) [id:10645623],Davion Mitchell OVER PRA 12.5 (GOBLIN) [id:10653023],Miles Bridges OVER PRA 24.5 (STANDARD) [id:10644030],Quentin Grimes UNDER PTS 20.5 (STANDARD) [id:10644625],0,
4,Brandon Miller OVER PRA 26.5 (GOBLIN) [id:10645572] | Jaime Jaquez OVER PA 17.5 (GOBLIN) [id:10654220] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862] | Myles Turner OVER PTS 10.5 (STANDARD) [id:10645236],0.07897118882896322,10.0,1.0,10.0,0.7897118882896321,10.0,atlas,0.5305022188533773,0.06576528980849146,Brandon Miller OVER PRA 26.5 (GOBLIN) [id:10645572] | Jaime Jaquez OVER PA 17.5 (GOBLIN) [id:10654220] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862] | Myles Turner OVER PTS 10.5 (STANDARD) [id:10645236],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7897118882896321,"['brandon miller', 'jaime jaquez', ""de'aaron fox"", 'myles turner']",1,Brandon Miller OVER PRA 26.5 (GOBLIN) [id:10645572],Jaime Jaquez OVER PA 17.5 (GOBLIN) [id:10654220],De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],Myles Turner OVER PTS 10.5 (STANDARD) [id:10645236],0,
4,Collin Gillespie OVER PR 11.5 (GOBLIN) [id:10652478] | Devin Booker OVER PRA 29.5 (GOBLIN) [id:10652479] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968] | LaMelo Ball OVER RA 11.5 (STANDARD) [id:10646065],0.07847706028378651,10.0,1.0,10.0,0.7847706028378651,10.0,atlas,0.5293181135162941,0.08061833613179256,Collin Gillespie OVER PR 11.5 (GOBLIN) [id:10652478] | Devin Booker OVER PRA 29.5 (GOBLIN) [id:10652479] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968] | LaMelo Ball OVER RA 11.5 (STANDARD) [id:10646065],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7847706028378651,"['collin gillespie', 'devin booker', 'kon knueppel', 'lamelo ball']",1,Collin Gillespie OVER PR 11.5 (GOBLIN) [id:10652478],Devin Booker OVER PRA 29.5 (GOBLIN) [id:10652479],Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968],LaMelo Ball OVER RA 11.5 (STANDARD) [id:10646065],0,
4,Brandon Miller OVER PTS 17.5 (GOBLIN) [id:10644457] | Davion Mitchell OVER RA 6.5 (GOBLIN) [id:10645590] | Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134] | Devin Booker OVER PTS 27.5 (STANDARD) [id:10649186],0.07814794904225349,10.0,1.0,10.0,0.7814794904225348,10.0,atlas,0.5289402461654442,0.04447453058152914,Brandon Miller OVER PTS 17.5 (GOBLIN) [id:10644457] | Davion Mitchell OVER RA 6.5 (GOBLIN) [id:10645590] | Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134] | Devin Booker OVER PTS 27.5 (STANDARD) [id:10649186],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7814794904225348,"['brandon miller', 'davion mitchell', 'karl-anthony towns', 'devin booker']",1,Brandon Miller OVER PTS 17.5 (GOBLIN) [id:10644457],Davion Mitchell OVER RA 6.5 (GOBLIN) [id:10645590],Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134],Devin Booker OVER PTS 27.5 (STANDARD) [id:10649186],0,
4,Miles Bridges OVER PA 14.5 (GOBLIN) [id:10644536] | Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818] | LaMelo Ball OVER RA 11.5 (STANDARD) [id:10646065] | Rudy Gobert OVER PR 24.5 (STANDARD) [id:10652339],0.07766633810778091,10.0,1.0,10.0,0.7766633810778091,10.0,atlas,0.5281558659528751,0.0737149320625396,Miles Bridges OVER PA 14.5 (GOBLIN) [id:10644536] | Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818] | LaMelo Ball OVER RA 11.5 (STANDARD) [id:10646065] | Rudy Gobert OVER PR 24.5 (STANDARD) [id:10652339],0.0,0.0,0.0,0.0,0.0,0,0.0,0.7766633810778091,"['miles bridges', 'jalen green', 'lamelo ball', 'rudy gobert']",1,Miles Bridges OVER PA 14.5 (GOBLIN) [id:10644536],Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818],LaMelo Ball OVER RA 11.5 (STANDARD) [id:10646065],Rudy Gobert OVER PR 24.5 (STANDARD) [id:10652339],0,
