n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Tyler Herro OVER PTS 19.5 (GOBLIN) [id:10644160] | Coby White OVER PA 14.5 (GOBLIN) [id:10644471] | Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],0.12656425496665674,10.0,1.0,10.0,1.2656425496665675,10.0,atlas,0.6005063299542645,0.03174887980879515,Tyler Herro OVER PTS 19.5 (GOBLIN) [id:10644160] | Coby White OVER PA 14.5 (GOBLIN) [id:10644471] | Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],0.0,0.0,0.0,0.0,0.0,0,0.0,1.2656425496665675,"['tyler herro', 'coby white', ""kel'el ware"", 'tristan silva']",1,Tyler Herro OVER PTS 19.5 (GOBLIN) [id:10644160],Coby White OVER PA 14.5 (GOBLIN) [id:10644471],Kel'el Ware UNDER RA 11.5 (STANDARD) [id:10653551],Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],0,
4,LaMelo Ball OVER PTS 16.5 (GOBLIN) [id:10646664] | Davion Mitchell OVER PRA 14.5 (GOBLIN) [id:10644489] | Norman Powell OVER PTS 21 (STANDARD) [id:10644079] | Trendon Watford UNDER PTS 8.5 (STANDARD) [id:10648231],0.09231131060940045,10.0,1.0,10.0,0.9231131060940045,10.0,atlas,0.55262496623418,0.044468927579832375,LaMelo Ball OVER PTS 16.5 (GOBLIN) [id:10646664] | Davion Mitchell OVER PRA 14.5 (GOBLIN) [id:10644489] | Norman Powell OVER PTS 21 (STANDARD) [id:10644079] | Trendon Watford UNDER PTS 8.5 (STANDARD) [id:10648231],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9231131060940045,"['lamelo ball', 'davion mitchell', 'norman powell', 'trendon watford']",1,LaMelo Ball OVER PTS 16.5 (GOBLIN) [id:10646664],Davion Mitchell OVER PRA 14.5 (GOBLIN) [id:10644489],Norman Powell OVER PTS 21 (STANDARD) [id:10644079],Trendon Watford UNDER PTS 8.5 (STANDARD) [id:10648231],0,
4,Davion Mitchell OVER PR 7.5 (GOBLIN) [id:10650527] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967] | Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940] | Moussa Diabaté UNDER PA 10.5 (STANDARD) [id:10644054],0.09211259099656172,10.0,1.0,10.0,0.9211259099656172,10.0,atlas,0.5522317608404509,0.0522862742415516,Davion Mitchell OVER PR 7.5 (GOBLIN) [id:10650527] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967] | Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940] | Moussa Diabaté UNDER PA 10.5 (STANDARD) [id:10644054],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9211259099656172,"['davion mitchell', 'kon knueppel', 'jaime jaquez', 'moussa diabaté']",1,Davion Mitchell OVER PR 7.5 (GOBLIN) [id:10650527],Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967],Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940],Moussa Diabaté UNDER PA 10.5 (STANDARD) [id:10644054],0,
4,Kon Knueppel OVER PRA 25.5 (GOBLIN) [id:10645615] | Donte DiVincenzo OVER PRA 20.5 (GOBLIN) [id:10652987] | Jett Howard UNDER PA 6.5 (STANDARD) [id:10648860] | Trendon Watford UNDER PR 12.5 (STANDARD) [id:10644892],0.09164955981376939,10.0,1.0,10.0,0.9164955981376939,10.0,atlas,0.5509292000089328,0.04062553408315447,Kon Knueppel OVER PRA 25.5 (GOBLIN) [id:10645615] | Donte DiVincenzo OVER PRA 20.5 (GOBLIN) [id:10652987] | Jett Howard UNDER PA 6.5 (STANDARD) [id:10648860] | Trendon Watford UNDER PR 12.5 (STANDARD) [id:10644892],0.0,0.0,0.0,0.0,0.0,0,0.0,0.9164955981376939,"['kon knueppel', 'donte divincenzo', 'jett howard', 'trendon watford']",1,Kon Knueppel OVER PRA 25.5 (GOBLIN) [id:10645615],Donte DiVincenzo OVER PRA 20.5 (GOBLIN) [id:10652987],Jett Howard UNDER PA 6.5 (STANDARD) [id:10648860],Trendon Watford UNDER PR 12.5 (STANDARD) [id:10644892],0,
4,Miles Bridges OVER PRA 22.5 (GOBLIN) [id:10645714] | Collin Gillespie OVER PTS 8.5 (GOBLIN) [id:10650223] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496] | De'Aaron Fox UNDER RA 10.5 (STANDARD) [id:10649865],0.0903547191653935,10.0,1.0,10.0,0.903547191653935,10.0,atlas,0.5488299990162836,0.03205226912144065,Miles Bridges OVER PRA 22.5 (GOBLIN) [id:10645714] | Collin Gillespie OVER PTS 8.5 (GOBLIN) [id:10650223] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496] | De'Aaron Fox UNDER RA 10.5 (STANDARD) [id:10649865],0.0,0.0,0.0,0.0,0.0,0,0.0,0.903547191653935,"['miles bridges', 'collin gillespie', ""royce o'neale"", ""de'aaron fox""]",1,Miles Bridges OVER PRA 22.5 (GOBLIN) [id:10645714],Collin Gillespie OVER PTS 8.5 (GOBLIN) [id:10650223],Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496],De'Aaron Fox UNDER RA 10.5 (STANDARD) [id:10649865],0,
4,Ayo Dosunmu OVER PRA 19.5 (GOBLIN) [id:10652198] | Coby White OVER PRA 17.5 (GOBLIN) [id:10645581] | Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0.08920674869463993,10.0,1.0,10.0,0.8920674869463994,10.0,atlas,0.5471616746424179,0.05208751635851312,Ayo Dosunmu OVER PRA 19.5 (GOBLIN) [id:10652198] | Coby White OVER PRA 17.5 (GOBLIN) [id:10645581] | Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159] | De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8920674869463994,"['ayo dosunmu', 'coby white', 'tyler herro', ""de'aaron fox""]",1,Ayo Dosunmu OVER PRA 19.5 (GOBLIN) [id:10652198],Coby White OVER PRA 17.5 (GOBLIN) [id:10645581],Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159],De'Aaron Fox UNDER PTS 18.5 (STANDARD) [id:10649862],0,
4,Devin Booker OVER PRA 29.5 (GOBLIN) [id:10652479] | Jaime Jaquez OVER PR 17.5 (GOBLIN) [id:10654221] | Justin Edwards UNDER PA 15.5 (STANDARD) [id:10647162] | Kel'el Ware UNDER REB 10.5 (STANDARD) [id:10650505],0.08914502811163207,10.0,1.0,10.0,0.8914502811163206,10.0,atlas,0.5487559838728455,0.040267795449608054,Devin Booker OVER PRA 29.5 (GOBLIN) [id:10652479] | Jaime Jaquez OVER PR 17.5 (GOBLIN) [id:10654221] | Justin Edwards UNDER PA 15.5 (STANDARD) [id:10647162] | Kel'el Ware UNDER REB 10.5 (STANDARD) [id:10650505],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8914502811163206,"['devin booker', 'jaime jaquez', 'justin edwards', ""kel'el ware""]",1,Devin Booker OVER PRA 29.5 (GOBLIN) [id:10652479],Jaime Jaquez OVER PR 17.5 (GOBLIN) [id:10654221],Justin Edwards UNDER PA 15.5 (STANDARD) [id:10647162],Kel'el Ware UNDER REB 10.5 (STANDARD) [id:10650505],0,
4,Kon Knueppel OVER PRA 24.5 (GOBLIN) [id:10644517] | Jaime Jaquez OVER PR 14.5 (GOBLIN) [id:10644503] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496] | Nikola Jokić UNDER PRA 53 (STANDARD) [id:10644622],0.08835503103029921,10.0,1.0,10.0,0.883550310302992,10.0,atlas,0.5456118708310235,0.04016746707352999,Kon Knueppel OVER PRA 24.5 (GOBLIN) [id:10644517] | Jaime Jaquez OVER PR 14.5 (GOBLIN) [id:10644503] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496] | Nikola Jokić UNDER PRA 53 (STANDARD) [id:10644622],0.0,0.0,0.0,0.0,0.0,0,0.0,0.883550310302992,"['kon knueppel', 'jaime jaquez', ""royce o'neale"", 'nikola jokić']",1,Kon Knueppel OVER PRA 24.5 (GOBLIN) [id:10644517],Jaime Jaquez OVER PR 14.5 (GOBLIN) [id:10644503],Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496],Nikola Jokić UNDER PRA 53 (STANDARD) [id:10644622],0,
4,Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137] | Jalen Green OVER REB 3.5 (GOBLIN) [id:10649350] | Nikola Jokić UNDER RA 24 (STANDARD) [id:10644406] | Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134],0.08674290882329797,10.0,1.0,10.0,0.8674290882329796,10.0,atlas,0.5430357230882659,0.022399323827302274,Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137] | Jalen Green OVER REB 3.5 (GOBLIN) [id:10649350] | Nikola Jokić UNDER RA 24 (STANDARD) [id:10644406] | Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8674290882329796,"['ryan kalkbrenner', 'jalen green', 'nikola jokić', 'karl-anthony towns']",1,Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137],Jalen Green OVER REB 3.5 (GOBLIN) [id:10649350],Nikola Jokić UNDER RA 24 (STANDARD) [id:10644406],Karl-Anthony Towns UNDER PTS 20.5 (STANDARD) [id:10650134],0,
4,Bam Adebayo OVER PTS 17.5 (GOBLIN) [id:10644443] | Grayson Allen OVER PTS 11.5 (GOBLIN) [id:10650230] | Moussa Diabaté UNDER PA 10.5 (STANDARD) [id:10644054] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968],0.0864254172037696,10.0,1.0,10.0,0.8642541720376961,10.0,atlas,0.543896830046126,0.04654691651778754,Bam Adebayo OVER PTS 17.5 (GOBLIN) [id:10644443] | Grayson Allen OVER PTS 11.5 (GOBLIN) [id:10650230] | Moussa Diabaté UNDER PA 10.5 (STANDARD) [id:10644054] | Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8642541720376961,"['bam adebayo', 'grayson allen', 'moussa diabaté', 'kon knueppel']",1,Bam Adebayo OVER PTS 17.5 (GOBLIN) [id:10644443],Grayson Allen OVER PTS 11.5 (GOBLIN) [id:10650230],Moussa Diabaté UNDER PA 10.5 (STANDARD) [id:10644054],Kon Knueppel OVER PA 22.5 (STANDARD) [id:10643968],0,
4,Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454] | Coby White OVER PTS 11.5 (GOBLIN) [id:10644469] | Shai Gilgeous-Alexander UNDER PRA 43.5 (STANDARD) [id:10645030] | Donte DiVincenzo OVER PRA 21.5 (STANDARD) [id:10649234],0.08515845093473774,10.0,1.0,10.0,0.8515845093473774,10.0,atlas,0.5407445775992177,0.04360813479579048,Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454] | Coby White OVER PTS 11.5 (GOBLIN) [id:10644469] | Shai Gilgeous-Alexander UNDER PRA 43.5 (STANDARD) [id:10645030] | Donte DiVincenzo OVER PRA 21.5 (STANDARD) [id:10649234],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8515845093473774,"['bam adebayo', 'coby white', 'shai gilgeous-alexander', 'donte divincenzo']",1,Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454],Coby White OVER PTS 11.5 (GOBLIN) [id:10644469],Shai Gilgeous-Alexander UNDER PRA 43.5 (STANDARD) [id:10645030],Donte DiVincenzo OVER PRA 21.5 (STANDARD) [id:10649234],0,
4,Pelle Larsson OVER PR 11.5 (GOBLIN) [id:10652635] | Jaime Jaquez OVER PTS 11.5 (GOBLIN) [id:10644498] | Shai Gilgeous-Alexander UNDER FG3M 1.5 (STANDARD) [id:10645019] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496],0.08466589609754688,10.0,1.0,10.0,0.8466589609754688,10.0,atlas,0.5399871034833205,0.03283752764442222,Pelle Larsson OVER PR 11.5 (GOBLIN) [id:10652635] | Jaime Jaquez OVER PTS 11.5 (GOBLIN) [id:10644498] | Shai Gilgeous-Alexander UNDER FG3M 1.5 (STANDARD) [id:10645019] | Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8466589609754688,"['pelle larsson', 'jaime jaquez', 'shai gilgeous-alexander', ""royce o'neale""]",1,Pelle Larsson OVER PR 11.5 (GOBLIN) [id:10652635],Jaime Jaquez OVER PTS 11.5 (GOBLIN) [id:10644498],Shai Gilgeous-Alexander UNDER FG3M 1.5 (STANDARD) [id:10645019],Royce O'Neale UNDER AST 2.5 (STANDARD) [id:10649496],0,
4,Grant Williams OVER PR 8.5 (GOBLIN) [id:10652259] | LaMelo Ball OVER PRA 24.5 (GOBLIN) [id:10644529] | Jalen Green OVER PRA 29.5 (STANDARD) [id:10649341] | Jett Howard UNDER PRA 9 (STANDARD) [id:10648866],0.0835388322508549,10.0,1.0,10.0,0.835388322508549,10.0,atlas,0.5388630235412412,0.061605877018511286,Grant Williams OVER PR 8.5 (GOBLIN) [id:10652259] | LaMelo Ball OVER PRA 24.5 (GOBLIN) [id:10644529] | Jalen Green OVER PRA 29.5 (STANDARD) [id:10649341] | Jett Howard UNDER PRA 9 (STANDARD) [id:10648866],0.0,0.0,0.0,0.0,0.0,0,0.0,0.835388322508549,"['grant williams', 'lamelo ball', 'jalen green', 'jett howard']",1,Grant Williams OVER PR 8.5 (GOBLIN) [id:10652259],LaMelo Ball OVER PRA 24.5 (GOBLIN) [id:10644529],Jalen Green OVER PRA 29.5 (STANDARD) [id:10649341],Jett Howard UNDER PRA 9 (STANDARD) [id:10648866],0,
4,Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Oso Ighodaro OVER PTS 4.5 (GOBLIN) [id:10649468] | Shai Gilgeous-Alexander UNDER PTS 31.5 (STANDARD) [id:10645531] | Rudy Gobert OVER RA 14 (STANDARD) [id:10649562],0.08162629862333491,10.0,1.0,10.0,0.8162629862333491,10.0,atlas,0.5353340703820968,0.04634662488517866,Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Oso Ighodaro OVER PTS 4.5 (GOBLIN) [id:10649468] | Shai Gilgeous-Alexander UNDER PTS 31.5 (STANDARD) [id:10645531] | Rudy Gobert OVER RA 14 (STANDARD) [id:10649562],0.0,0.0,0.0,0.0,0.0,0,0.0,0.8162629862333491,"['brandon miller', 'oso ighodaro', 'shai gilgeous-alexander', 'rudy gobert']",1,Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826],Oso Ighodaro OVER PTS 4.5 (GOBLIN) [id:10649468],Shai Gilgeous-Alexander UNDER PTS 31.5 (STANDARD) [id:10645531],Rudy Gobert OVER RA 14 (STANDARD) [id:10649562],0,
