source,league,player,stat,asof_ts,projection,confidence,notes
rotowire,NBA,Ryan Rollins,REB,2026-02-10 14:37:14,5.045722695426996,1.0,
rotowire,NBA,Sam Hauser,PR,2026-02-10 14:37:14,16.28418511122052,1.0,
rotowire,NBA,Sam Hauser,PTS,2026-02-10 14:37:14,11.047079180933281,1.0,
rotowire,NBA,Sam Hauser,REB,2026-02-10 14:37:14,5.23710593028724,1.0,
rotowire,NBA,Shaedon Sharpe,PA,2026-02-10 14:37:14,25.947862276772156,1.0,
rotowire,NBA,Shaedon Sharpe,PR,2026-02-10 14:37:14,27.901667118505415,1.0,
rotowire,NBA,Shaedon Sharpe,PRA,2026-02-10 14:37:14,31.51059464242975,1.0,
rotowire,NBA,Shaedon Sharpe,PTS,2026-02-10 14:37:14,22.33893475284782,1.0,
rotowire,NBA,Shaedon Sharpe,RA,2026-02-10 14:37:14,9.171659889581932,1.0,
rotowire,NBA,Shaedon Sharpe,REB,2026-02-10 14:37:14,5.562732365657597,1.0,
rotowire,NBA,Shai Gilgeous-Alexander,AST,2026-02-10 14:37:14,6.402891152291403,1.0,
rotowire,NBA,Shai Gilgeous-Alexander,PA,2026-02-10 14:37:14,37.60187807499392,1.0,
rotowire,NBA,Shai Gilgeous-Alexander,PR,2026-02-10 14:37:14,36.64752122328349,1.0,
rotowire,NBA,Shai Gilgeous-Alexander,PRA,2026-02-10 14:37:14,43.05041237557489,1.0,
rotowire,NBA,Shai Gilgeous-Alexander,PTS,2026-02-10 14:37:14,31.198986922702517,1.0,
rotowire,NBA,Shai Gilgeous-Alexander,RA,2026-02-10 14:37:14,11.851425452872375,1.0,
rotowire,NBA,Shai Gilgeous-Alexander,REB,2026-02-10 14:37:14,5.448534300580972,1.0,
rotowire,NBA,Simone Fontecchio,FG3M,2026-02-10 14:37:14,1.4726345410203123,1.0,
rotowire,NBA,Simone Fontecchio,PA,2026-02-10 14:37:14,10.351991823563797,1.0,
rotowire,NBA,Simone Fontecchio,PR,2026-02-10 14:37:14,12.703077127644935,1.0,
rotowire,NBA,Simone Fontecchio,PRA,2026-02-10 14:37:14,13.855672016241932,1.0,
rotowire,NBA,Simone Fontecchio,PTS,2026-02-10 14:37:14,9.1993969349668,1.0,
rotowire,NBA,Simone Fontecchio,REB,2026-02-10 14:37:14,3.503680192678136,1.0,
rotowire,NBA,Spencer Jones,PRA,2026-02-10 14:37:14,12.804086019022858,1.0,
rotowire,NBA,Spencer Jones,PTS,2026-02-10 14:37:14,7.682869574109759,1.0,
rotowire,NBA,Terance Mann,PA,2026-02-10 14:37:14,9.260595625315897,1.0,
rotowire,NBA,Terance Mann,PR,2026-02-10 14:37:14,9.945313598249559,1.0,
rotowire,NBA,Terance Mann,PRA,2026-02-10 14:37:14,12.074045194388255,1.0,
rotowire,NBA,Terance Mann,PTS,2026-02-10 14:37:14,7.131864029177201,1.0,
rotowire,NBA,Terance Mann,RA,2026-02-10 14:37:14,4.942181165211053,1.0,
rotowire,NBA,Terance Mann,REB,2026-02-10 14:37:14,2.813449569072358,1.0,
rotowire,NBA,Tim Hardaway,PA,2026-02-10 14:37:14,12.942176199805312,1.0,
rotowire,NBA,Tim Hardaway,PR,2026-02-10 14:37:14,14.419969842208854,1.0,
rotowire,NBA,Tim Hardaway,PRA,2026-02-10 14:37:14,15.879163267319262,1.0,
rotowire,NBA,Tim Hardaway,PTS,2026-02-10 14:37:14,11.482982774694904,1.0,
rotowire,NBA,Tobias Harris,PA,2026-02-10 14:37:14,16.177667280668157,1.0,
rotowire,NBA,Tobias Harris,PR,2026-02-10 14:37:14,20.26579335266111,1.0,
rotowire,NBA,Tobias Harris,PRA,2026-02-10 14:37:14,22.29971735244638,1.0,
rotowire,NBA,Tobias Harris,PTS,2026-02-10 14:37:14,14.143743280882887,1.0,
rotowire,NBA,Tobias Harris,RA,2026-02-10 14:37:14,8.155974071563493,1.0,
rotowire,NBA,Tobias Harris,REB,2026-02-10 14:37:14,6.122050071778223,1.0,
rotowire,NBA,Toumani Camara,PA,2026-02-10 14:37:14,15.878259141748126,1.0,
rotowire,NBA,Toumani Camara,PR,2026-02-10 14:37:14,18.925968234720184,1.0,
rotowire,NBA,Toumani Camara,PRA,2026-02-10 14:37:14,21.497674429160675,1.0,
rotowire,NBA,Toumani Camara,PTS,2026-02-10 14:37:14,13.306552947307637,1.0,
rotowire,NBA,Toumani Camara,RA,2026-02-10 14:37:14,8.191121481853038,1.0,
rotowire,NBA,Toumani Camara,REB,2026-02-10 14:37:14,5.619415287412548,1.0,
rotowire,NBA,Tristan da Silva,PA,2026-02-10 14:37:14,10.565527682586968,1.0,
rotowire,NBA,Tristan da Silva,PR,2026-02-10 14:37:14,13.272879756815716,1.0,
rotowire,NBA,Tristan da Silva,PRA,2026-02-10 14:37:14,15.013696323614479,1.0,
rotowire,NBA,Tristan da Silva,PTS,2026-02-10 14:37:14,8.824711115788205,1.0,
rotowire,NBA,Tyler Kolek,AST,2026-02-10 14:37:14,2.769288502578606,1.0,
rotowire,NBA,Tyler Kolek,PA,2026-02-10 14:37:14,12.08464290838174,1.0,
rotowire,NBA,Tyler Kolek,PR,2026-02-10 14:37:14,11.793096365019743,1.0,
rotowire,NBA,Tyler Kolek,PRA,2026-02-10 14:37:14,14.562384867598348,1.0,
rotowire,NBA,Tyler Kolek,PTS,2026-02-10 14:37:14,9.315354405803134,1.0,
rotowire,NBA,Tyrese Maxey,AST,2026-02-10 14:37:14,7.705291085643098,1.0,
rotowire,NBA,Tyrese Maxey,PA,2026-02-10 14:37:14,33.95254247697227,1.0,
rotowire,NBA,Tyrese Maxey,PR,2026-02-10 14:37:14,30.70678465089119,1.0,
rotowire,NBA,Tyrese Maxey,PRA,2026-02-10 14:37:14,38.41207573653429,1.0,
rotowire,NBA,Tyrese Maxey,PTS,2026-02-10 14:37:14,26.247251391329172,1.0,
rotowire,NBA,Tyrese Maxey,RA,2026-02-10 14:37:14,12.164824345205117,1.0,
rotowire,NBA,Tyrese Maxey,REB,2026-02-10 14:37:14,4.459533259562019,1.0,
rotowire,NBA,Tyus Jones,PRA,2026-02-10 14:37:14,7.087449463629337,1.0,
rotowire,NBA,Tyus Jones,PTS,2026-02-10 14:37:14,3.954482317675968,1.0,
rotowire,NBA,VJ Edgecombe,PA,2026-02-10 14:37:14,21.266214348569218,1.0,
rotowire,NBA,VJ Edgecombe,PR,2026-02-10 14:37:14,21.35687665324899,1.0,
rotowire,NBA,VJ Edgecombe,PRA,2026-02-10 14:37:14,26.041546656891338,1.0,
rotowire,NBA,VJ Edgecombe,PTS,2026-02-10 14:37:14,16.58154434492687,1.0,
rotowire,NBA,VJ Edgecombe,RA,2026-02-10 14:37:14,9.46000231196447,1.0,
rotowire,NBA,VJ Edgecombe,REB,2026-02-10 14:37:14,4.7753323083221195,1.0,
rotowire,NBA,Wendell Carter,PR,2026-02-10 14:37:14,20.39967858484112,1.0,
rotowire,NBA,Wendell Carter,PRA,2026-02-10 14:37:14,22.49155050464967,1.0,
rotowire,NBA,Wendell Carter,PTS,2026-02-10 14:37:14,11.307048461504223,1.0,
rotowire,NBA,Wendell Carter,RA,2026-02-10 14:37:14,11.184502043145446,1.0,
rotowire,NBA,Wendell Carter,REB,2026-02-10 14:37:14,9.092630123336896,1.0,
rotowire,NBA,Will Riley,PA,2026-02-10 14:37:14,12.068104807237106,1.0,
rotowire,NBA,Will Riley,PR,2026-02-10 14:37:14,13.757516339749898,1.0,
rotowire,NBA,Will Riley,PRA,2026-02-10 14:37:14,15.436493951834137,1.0,
rotowire,NBA,Will Riley,PTS,2026-02-10 14:37:14,10.389127195152867,1.0,
rotowire,NBA,Will Riley,RA,2026-02-10 14:37:14,5.04736675668127,1.0,
rotowire,NBA,Zaccharie Risacher,PA,2026-02-10 14:37:14,13.735121443829721,1.0,
rotowire,NBA,Zaccharie Risacher,PR,2026-02-10 14:37:14,15.593809322762086,1.0,
rotowire,NBA,Zaccharie Risacher,PRA,2026-02-10 14:37:14,16.994226065329013,1.0,
rotowire,NBA,Zaccharie Risacher,PTS,2026-02-10 14:37:14,12.334704701262794,1.0,
rotowire,NBA,Ziaire Williams,PTS,2026-02-10 14:37:14,0.0,1.0,
