projection_id,player,stat,line,tag,team,opp,home,game_date,direction
11817335,Daniss Jenkins,PTS,8.5,DEMON,DET,ORL,0,2026-05-01,OVER
11817335,Daniss Jenkins,PTS,8.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11798718,Jamal Cain,PTS,8.0,,ORL,DET,1,2026-05-01,OVER
11798718,Jamal Cain,PTS,8.0,,ORL,DET,1,2026-05-01,UNDER
11800206,Paolo Banchero,REB,8.0,,ORL,DET,1,2026-05-01,OVER
11800206,Paolo Banchero,REB,8.0,,ORL,DET,1,2026-05-01,UNDER
11812272,Wendell Carter,REB,8.0,,ORL,DET,1,2026-05-01,OVER
11812272,Wendell Carter,REB,8.0,,ORL,DET,1,2026-05-01,UNDER
11784139,Cade Cunningham,AST,7.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11784139,Cade Cunningham,AST,7.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11784154,Cade Cunningham,REB,7.5,DEMON,DET,ORL,0,2026-05-01,OVER
11784154,Cade Cunningham,REB,7.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11784204,Jalen Duren,REB,7.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11784204,Jalen Duren,REB,7.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11784214,Jalen Suggs,AST,7.5,DEMON,ORL,DET,1,2026-05-01,OVER
11784214,Jalen Suggs,AST,7.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11784232,Paolo Banchero,AST,7.5,DEMON,ORL,DET,1,2026-05-01,OVER
11784232,Paolo Banchero,AST,7.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11784249,Paolo Banchero,REB,7.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11784249,Paolo Banchero,REB,7.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11784290,Wendell Carter,REB,7.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11784290,Wendell Carter,REB,7.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11785110,Jalen Suggs,RA,7.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11785110,Jalen Suggs,RA,7.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11785124,Tobias Harris,REB,7.5,DEMON,DET,ORL,0,2026-05-01,OVER
11785124,Tobias Harris,REB,7.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11785132,Wendell Carter,PTS,7.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11785132,Wendell Carter,PTS,7.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11785141,Wendell Carter,RA,7.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11785141,Wendell Carter,RA,7.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11785981,Duncan Robinson,RA,7.5,DEMON,DET,ORL,0,2026-05-01,OVER
11785981,Duncan Robinson,RA,7.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11786207,Tobias Harris,RA,7.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11786207,Tobias Harris,RA,7.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11786283,Duncan Robinson,PTS,7.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11786283,Duncan Robinson,PTS,7.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11786363,Anthony Black,RA,7.5,DEMON,ORL,DET,1,2026-05-01,OVER
11786363,Anthony Black,RA,7.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11786366,Ausar Thompson,RA,7.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11786366,Ausar Thompson,RA,7.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11788867,Ausar Thompson,PTS,7.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11788867,Ausar Thompson,PTS,7.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11797879,Caris LeVert,PTS,7.5,DEMON,DET,ORL,0,2026-05-01,OVER
11797879,Caris LeVert,PTS,7.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11797896,Caris LeVert,RA,7.5,DEMON,DET,ORL,0,2026-05-01,OVER
11797896,Caris LeVert,RA,7.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11798424,Jamal Cain,REB,7.5,DEMON,ORL,DET,1,2026-05-01,OVER
11798424,Jamal Cain,REB,7.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11798427,Jamal Cain,RA,7.5,DEMON,ORL,DET,1,2026-05-01,OVER
11798427,Jamal Cain,RA,7.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11807327,Jamal Cain,PR,7.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11807327,Jamal Cain,PR,7.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11807376,Isaiah Stewart,PTS,7.5,DEMON,DET,ORL,0,2026-05-01,OVER
11807376,Isaiah Stewart,PTS,7.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11807660,Isaiah Stewart,PR,7.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11807660,Isaiah Stewart,PR,7.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11808598,Tristan da Silva,PTS,7.5,DEMON,ORL,DET,1,2026-05-01,OVER
11808598,Tristan da Silva,PTS,7.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11817115,Goga Bitadze,RA,7.5,DEMON,ORL,DET,1,2026-05-01,OVER
11817115,Goga Bitadze,RA,7.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11817334,Daniss Jenkins,PTS,7.5,DEMON,DET,ORL,0,2026-05-01,OVER
11817334,Daniss Jenkins,PTS,7.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11817337,Daniss Jenkins,PA,7.5,,DET,ORL,0,2026-05-01,OVER
11817337,Daniss Jenkins,PA,7.5,,DET,ORL,0,2026-05-01,UNDER
11817343,Duncan Robinson,PA,7.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11817343,Duncan Robinson,PA,7.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11817476,Daniss Jenkins,PR,7.5,,DET,ORL,0,2026-05-01,OVER
11817476,Daniss Jenkins,PR,7.5,,DET,ORL,0,2026-05-01,UNDER
11818769,Daniss Jenkins,PRA,7.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11818769,Daniss Jenkins,PRA,7.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11800204,Ausar Thompson,REB,7.0,,DET,ORL,0,2026-05-01,OVER
11800204,Ausar Thompson,REB,7.0,,DET,ORL,0,2026-05-01,UNDER
11784155,Cade Cunningham,REB,6.5,DEMON,DET,ORL,0,2026-05-01,OVER
11784155,Cade Cunningham,REB,6.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11785034,Anthony Black,RA,6.5,,ORL,DET,1,2026-05-01,OVER
11785034,Anthony Black,RA,6.5,,ORL,DET,1,2026-05-01,UNDER
11785044,Ausar Thompson,REB,6.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11785044,Ausar Thompson,REB,6.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11785068,Desmond Bane,REB,6.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785068,Desmond Bane,REB,6.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785096,Jalen Duren,REB,6.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11785096,Jalen Duren,REB,6.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11785099,Jalen Suggs,AST,6.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785099,Jalen Suggs,AST,6.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785108,Jalen Suggs,REB,6.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785108,Jalen Suggs,REB,6.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785111,Paolo Banchero,AST,6.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785111,Paolo Banchero,AST,6.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785116,Paolo Banchero,REB,6.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11785116,Paolo Banchero,REB,6.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11785137,Wendell Carter,REB,6.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11785137,Wendell Carter,REB,6.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11785378,Desmond Bane,RA,6.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11785378,Desmond Bane,RA,6.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11788866,Ausar Thompson,PTS,6.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11788866,Ausar Thompson,PTS,6.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11794233,Anthony Black,REB,6.5,DEMON,ORL,DET,1,2026-05-01,OVER
11794233,Anthony Black,REB,6.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11794476,Tobias Harris,RA,6.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11794476,Tobias Harris,RA,6.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11797895,Caris LeVert,RA,6.5,DEMON,DET,ORL,0,2026-05-01,OVER
11797895,Caris LeVert,RA,6.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11798423,Jamal Cain,REB,6.5,DEMON,ORL,DET,1,2026-05-01,OVER
11798423,Jamal Cain,REB,6.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11798426,Jamal Cain,RA,6.5,DEMON,ORL,DET,1,2026-05-01,OVER
11798426,Jamal Cain,RA,6.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11801919,Cade Cunningham,AST,6.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11801919,Cade Cunningham,AST,6.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11802665,Jalen Suggs,RA,6.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11802665,Jalen Suggs,RA,6.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11807387,Isaiah Stewart,REB,6.5,DEMON,DET,ORL,0,2026-05-01,OVER
11807387,Isaiah Stewart,REB,6.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11807659,Isaiah Stewart,PR,6.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11807659,Isaiah Stewart,PR,6.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11808591,Caris LeVert,PTS,6.5,,DET,ORL,0,2026-05-01,OVER
11808591,Caris LeVert,PTS,6.5,,DET,ORL,0,2026-05-01,UNDER
11808600,Tristan da Silva,PTS,6.5,DEMON,ORL,DET,1,2026-05-01,OVER
11808600,Tristan da Silva,PTS,6.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11817111,Goga Bitadze,REB,6.5,DEMON,ORL,DET,1,2026-05-01,OVER
11817111,Goga Bitadze,REB,6.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11817114,Goga Bitadze,RA,6.5,DEMON,ORL,DET,1,2026-05-01,OVER
11817114,Goga Bitadze,RA,6.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11817336,Daniss Jenkins,PTS,6.5,DEMON,DET,ORL,0,2026-05-01,OVER
11817336,Daniss Jenkins,PTS,6.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11818393,Daniss Jenkins,RA,6.5,DEMON,DET,ORL,0,2026-05-01,OVER
11818393,Daniss Jenkins,RA,6.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11812269,Cade Cunningham,REB,6.0,,DET,ORL,0,2026-05-01,OVER
11812269,Cade Cunningham,REB,6.0,,DET,ORL,0,2026-05-01,UNDER
11812270,Tobias Harris,REB,6.0,,DET,ORL,0,2026-05-01,OVER
11812270,Tobias Harris,REB,6.0,,DET,ORL,0,2026-05-01,UNDER
11784133,Ausar Thompson,REB,5.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11784133,Ausar Thompson,REB,5.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11784153,Cade Cunningham,REB,5.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11784153,Cade Cunningham,REB,5.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11784213,Jalen Suggs,AST,5.5,DEMON,ORL,DET,1,2026-05-01,OVER
11784213,Jalen Suggs,AST,5.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11784275,Tobias Harris,REB,5.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11784275,Tobias Harris,REB,5.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11785015,Anthony Black,AST,5.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785015,Anthony Black,AST,5.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785031,Anthony Black,REB,5.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785031,Anthony Black,REB,5.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785037,Ausar Thompson,AST,5.5,DEMON,DET,ORL,0,2026-05-01,OVER
11785037,Ausar Thompson,AST,5.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11785067,Desmond Bane,REB,5.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785067,Desmond Bane,REB,5.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785106,Jalen Suggs,REB,5.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785106,Jalen Suggs,REB,5.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785117,Paolo Banchero,REB,5.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11785117,Paolo Banchero,REB,5.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11785138,Wendell Carter,REB,5.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11785138,Wendell Carter,REB,5.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11788865,Anthony Black,RA,5.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11788865,Anthony Black,RA,5.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11788873,Desmond Bane,RA,5.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11788873,Desmond Bane,RA,5.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11791936,Desmond Bane,AST,5.5,DEMON,ORL,DET,1,2026-05-01,OVER
11791936,Desmond Bane,AST,5.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11797894,Caris LeVert,RA,5.5,DEMON,DET,ORL,0,2026-05-01,OVER
11797894,Caris LeVert,RA,5.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11798422,Jamal Cain,REB,5.5,DEMON,ORL,DET,1,2026-05-01,OVER
11798422,Jamal Cain,REB,5.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11807323,Jamal Cain,PTS,5.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11807323,Jamal Cain,PTS,5.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11807382,Isaiah Stewart,PTS,5.5,,DET,ORL,0,2026-05-01,OVER
11807382,Isaiah Stewart,PTS,5.5,,DET,ORL,0,2026-05-01,UNDER
11807385,Isaiah Stewart,REB,5.5,DEMON,DET,ORL,0,2026-05-01,OVER
11807385,Isaiah Stewart,REB,5.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11807661,Isaiah Stewart,PR,5.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11807661,Isaiah Stewart,PR,5.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11808601,Tristan da Silva,PTS,5.5,,ORL,DET,1,2026-05-01,OVER
11808601,Tristan da Silva,PTS,5.5,,ORL,DET,1,2026-05-01,UNDER
11810275,Ausar Thompson,PTS,5.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11810275,Ausar Thompson,PTS,5.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11811453,Caris LeVert,REB,5.5,DEMON,DET,ORL,0,2026-05-01,OVER
11811453,Caris LeVert,REB,5.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11815893,Tristan da Silva,REB,5.5,DEMON,ORL,DET,1,2026-05-01,OVER
11815893,Tristan da Silva,REB,5.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11816199,Tristan da Silva,RA,5.5,DEMON,ORL,DET,1,2026-05-01,OVER
11816199,Tristan da Silva,RA,5.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11817110,Goga Bitadze,REB,5.5,DEMON,ORL,DET,1,2026-05-01,OVER
11817110,Goga Bitadze,REB,5.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11817113,Goga Bitadze,RA,5.5,DEMON,ORL,DET,1,2026-05-01,OVER
11817113,Goga Bitadze,RA,5.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11817228,Daniss Jenkins,RA,5.5,DEMON,DET,ORL,0,2026-05-01,OVER
11817228,Daniss Jenkins,RA,5.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11817333,Daniss Jenkins,PTS,5.5,,DET,ORL,0,2026-05-01,OVER
11817333,Daniss Jenkins,PTS,5.5,,DET,ORL,0,2026-05-01,UNDER
11784176,Desmond Bane,REB,4.5,DEMON,ORL,DET,1,2026-05-01,OVER
11784176,Desmond Bane,REB,4.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11784211,Jalen Suggs,AST,4.5,,ORL,DET,1,2026-05-01,OVER
11784211,Jalen Suggs,AST,4.5,,ORL,DET,1,2026-05-01,UNDER
11785014,Anthony Black,AST,4.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785014,Anthony Black,AST,4.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785030,Anthony Black,REB,4.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785030,Anthony Black,REB,4.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785035,Ausar Thompson,AST,4.5,DEMON,DET,ORL,0,2026-05-01,OVER
11785035,Ausar Thompson,AST,4.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11785055,Cade Cunningham,REB,4.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11785055,Cade Cunningham,REB,4.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11785057,Desmond Bane,AST,4.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785057,Desmond Bane,AST,4.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785086,Duncan Robinson,REB,4.5,DEMON,DET,ORL,0,2026-05-01,OVER
11785086,Duncan Robinson,REB,4.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11785088,Duncan Robinson,RA,4.5,DEMON,DET,ORL,0,2026-05-01,OVER
11785088,Duncan Robinson,RA,4.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11785107,Jalen Suggs,REB,4.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785107,Jalen Suggs,REB,4.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785112,Paolo Banchero,AST,4.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11785112,Paolo Banchero,AST,4.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11785126,Tobias Harris,REB,4.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11785126,Tobias Harris,REB,4.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11786364,Anthony Black,RA,4.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11786364,Anthony Black,RA,4.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11797881,Caris LeVert,PTS,4.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11797881,Caris LeVert,PTS,4.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11797891,Caris LeVert,REB,4.5,DEMON,DET,ORL,0,2026-05-01,OVER
11797891,Caris LeVert,REB,4.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11797893,Caris LeVert,RA,4.5,,DET,ORL,0,2026-05-01,OVER
11797893,Caris LeVert,RA,4.5,,DET,ORL,0,2026-05-01,UNDER
11798054,Caris LeVert,AST,4.5,DEMON,DET,ORL,0,2026-05-01,OVER
11798054,Caris LeVert,AST,4.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11798425,Jamal Cain,RA,4.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11798425,Jamal Cain,RA,4.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11805939,Wendell Carter,AST,4.5,DEMON,ORL,DET,1,2026-05-01,OVER
11805939,Wendell Carter,AST,4.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11807324,Jamal Cain,PTS,4.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11807324,Jamal Cain,PTS,4.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11807381,Isaiah Stewart,PTS,4.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11807381,Isaiah Stewart,PTS,4.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11807386,Isaiah Stewart,REB,4.5,DEMON,DET,ORL,0,2026-05-01,OVER
11807386,Isaiah Stewart,REB,4.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11808604,Tristan da Silva,PTS,4.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11808604,Tristan da Silva,PTS,4.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11813350,Ausar Thompson,REB,4.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11813350,Ausar Thompson,REB,4.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11815848,Caris LeVert,PA,4.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11815848,Caris LeVert,PA,4.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11815859,Isaiah Stewart,PA,4.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11815859,Isaiah Stewart,PA,4.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11815886,Tristan da Silva,PA,4.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11815886,Tristan da Silva,PA,4.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11815892,Tristan da Silva,REB,4.5,DEMON,ORL,DET,1,2026-05-01,OVER
11815892,Tristan da Silva,REB,4.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11816198,Tristan da Silva,RA,4.5,DEMON,ORL,DET,1,2026-05-01,OVER
11816198,Tristan da Silva,RA,4.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11817109,Goga Bitadze,REB,4.5,DEMON,ORL,DET,1,2026-05-01,OVER
11817109,Goga Bitadze,REB,4.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11817116,Goga Bitadze,RA,4.5,,ORL,DET,1,2026-05-01,OVER
11817116,Goga Bitadze,RA,4.5,,ORL,DET,1,2026-05-01,UNDER
11817133,Javonte Green,REB,4.5,DEMON,DET,ORL,0,2026-05-01,OVER
11817133,Javonte Green,REB,4.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11817227,Daniss Jenkins,RA,4.5,DEMON,DET,ORL,0,2026-05-01,OVER
11817227,Daniss Jenkins,RA,4.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11817332,Daniss Jenkins,PTS,4.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11817332,Daniss Jenkins,PTS,4.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11818352,Caris LeVert,PR,4.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11818352,Caris LeVert,PR,4.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11818867,Daniss Jenkins,AST,4.5,DEMON,DET,ORL,0,2026-05-01,OVER
11818867,Daniss Jenkins,AST,4.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11818870,Daniss Jenkins,PA,4.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11818870,Daniss Jenkins,PA,4.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11818873,Daniss Jenkins,PR,4.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11818873,Daniss Jenkins,PR,4.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11800205,Jalen Suggs,REB,4.0,,ORL,DET,1,2026-05-01,OVER
11800205,Jalen Suggs,REB,4.0,,ORL,DET,1,2026-05-01,UNDER
11812271,Jamal Cain,REB,4.0,,ORL,DET,1,2026-05-01,OVER
11812271,Jamal Cain,REB,4.0,,ORL,DET,1,2026-05-01,UNDER
11784175,Desmond Bane,REB,3.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11784175,Desmond Bane,REB,3.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11784179,Duncan Robinson,AST,3.5,DEMON,DET,ORL,0,2026-05-01,OVER
11784179,Duncan Robinson,AST,3.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11784189,Jalen Duren,AST,3.5,DEMON,DET,ORL,0,2026-05-01,OVER
11784189,Jalen Duren,AST,3.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11784212,Jalen Suggs,AST,3.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11784212,Jalen Suggs,AST,3.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11784225,Jalen Suggs,REB,3.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11784225,Jalen Suggs,REB,3.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11784231,Paolo Banchero,AST,3.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11784231,Paolo Banchero,AST,3.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11784258,Tobias Harris,AST,3.5,DEMON,DET,ORL,0,2026-05-01,OVER
11784258,Tobias Harris,AST,3.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11785013,Anthony Black,AST,3.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785013,Anthony Black,AST,3.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785032,Anthony Black,REB,3.5,,ORL,DET,1,2026-05-01,OVER
11785032,Anthony Black,REB,3.5,,ORL,DET,1,2026-05-01,UNDER
11785036,Ausar Thompson,AST,3.5,DEMON,DET,ORL,0,2026-05-01,OVER
11785036,Ausar Thompson,AST,3.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11785056,Desmond Bane,AST,3.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785056,Desmond Bane,AST,3.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11785085,Duncan Robinson,REB,3.5,DEMON,DET,ORL,0,2026-05-01,OVER
11785085,Duncan Robinson,REB,3.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11785129,Wendell Carter,AST,3.5,DEMON,ORL,DET,1,2026-05-01,OVER
11785129,Wendell Carter,AST,3.5,DEMON,ORL,DET,1,2026-05-01,UNDER
11786368,Duncan Robinson,RA,3.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11786368,Duncan Robinson,RA,3.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11797869,Caris LeVert,AST,3.5,DEMON,DET,ORL,0,2026-05-01,OVER
11797869,Caris LeVert,AST,3.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11797890,Caris LeVert,REB,3.5,DEMON,DET,ORL,0,2026-05-01,OVER
11797890,Caris LeVert,REB,3.5,DEMON,DET,ORL,0,2026-05-01,UNDER
11797897,Caris LeVert,RA,3.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11797897,Caris LeVert,RA,3.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
11798421,Jamal Cain,REB,3.5,GOBLIN,ORL,DET,1,2026-05-01,OVER
11798421,Jamal Cain,REB,3.5,GOBLIN,ORL,DET,1,2026-05-01,UNDER
11807379,Isaiah Stewart,PTS,3.5,GOBLIN,DET,ORL,0,2026-05-01,OVER
11807379,Isaiah Stewart,PTS,3.5,GOBLIN,DET,ORL,0,2026-05-01,UNDER
