file,row_index,n_ids_found,n_ids_matched,slip_hit_raw,slip_hit_adj,slip_delta,ids_found_json,ids_matched_json,players_json,slip_key,n_legs
data/output/latest/early/System/recommended_4leg.csv,6,4,4,0.17748416487993537,0.20665361098129598,0.029169446101360602,"[9868966, 9868769, 9868890, 9868806]","[9868966, 9868769, 9868890, 9868806]","[""Naji Marshall"", ""Austin Reaves"", ""LeBron James"", ""Caleb Martin""]",Naji Marshall OVER REB 4.5 (GOBLIN) [id:9868966] | Austin Reaves OVER AST 3.5 (GOBLIN) [id:9868769] | LeBron James UNDER RA 14.5 (STANDARD) [id:9868890] | Caleb Martin UNDER PTS 7.5 (STANDARD) [id:9868806],4
data/output/latest/early/System/recommended_4leg.csv,7,4,4,0.22091485688537313,0.1874120241963388,-0.03350283268903434,"[9868769, 9868914, 9868808, 9868830]","[9868769, 9868914, 9868808, 9868830]","[""Austin Reaves"", ""Marcus Smart"", ""Caleb Martin"", ""Daniel Gafford""]",Austin Reaves OVER AST 3.5 (GOBLIN) [id:9868769] | Marcus Smart OVER REB 2.5 (GOBLIN) [id:9868914] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808] | Daniel Gafford UNDER PRA 18.5 (STANDARD) [id:9868830],4
data/output/latest/early/System/recommended_3leg.csv,0,3,3,0.2818488841503889,0.4174099773202865,0.13556109316989762,"[9868922, 9868808, 9868882]","[9868922, 9868808, 9868882]","[""Max Christie"", ""Caleb Martin"", ""LeBron James""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808] | LeBron James UNDER PR 29.5 (STANDARD) [id:9868882],3
data/output/latest/early/System/recommended_3leg.csv,1,3,3,0.2601479140567351,0.38958542121495365,0.12943750715821856,"[9869141, 9868808, 9868882]","[9869141, 9868808, 9868882]","[""Naji Marshall"", ""Caleb Martin"", ""LeBron James""]",Naji Marshall OVER AST 2.5 (GOBLIN) [id:9869141] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808] | LeBron James UNDER PR 29.5 (STANDARD) [id:9868882],3
data/output/latest/early/System/recommended_3leg.csv,2,3,3,0.30685861175246026,0.3663937846553243,0.05953517290286403,"[9869141, 9868853, 9868986]","[9869141, 9868853, 9868986]","[""Naji Marshall"", ""Deandre Ayton"", ""P.J. Washington""]",Naji Marshall OVER AST 2.5 (GOBLIN) [id:9869141] | Deandre Ayton UNDER PRA 22.5 (STANDARD) [id:9868853] | P.J. Washington UNDER PA 16.5 (STANDARD) [id:9868986],3
data/output/latest/early/System/recommended_3leg.csv,3,3,3,0.28661254453248225,0.3647067894956603,0.07809424496317807,"[9868922, 9868984, 9868850]","[9868922, 9868984, 9868850]","[""Max Christie"", ""P.J. Washington"", ""Deandre Ayton""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | P.J. Washington UNDER PTS 14.5 (STANDARD) [id:9868984] | Deandre Ayton UNDER PTS 11.5 (STANDARD) [id:9868850],3
data/output/latest/early/System/recommended_3leg.csv,4,3,3,0.3384143437603152,0.3637803440491512,0.02536600028883601,"[9868922, 9868858, 9868984]","[9868922, 9868858, 9868984]","[""Max Christie"", ""Deandre Ayton"", ""P.J. Washington""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | Deandre Ayton UNDER RA 10.5 (STANDARD) [id:9868858] | P.J. Washington UNDER PTS 14.5 (STANDARD) [id:9868984],3
data/output/latest/early/System/recommended_3leg.csv,5,3,3,0.2732327559553102,0.36261042765374607,0.08937767169843586,"[9868922, 9868853, 9868881]","[9868922, 9868853, 9868881]","[""Max Christie"", ""Deandre Ayton"", ""LeBron James""]",Max Christie OVER FG3M 1.5 (GOBLIN) [id:9868922] | Deandre Ayton UNDER PRA 22.5 (STANDARD) [id:9868853] | LeBron James UNDER PA 31.5 (STANDARD) [id:9868881],3
data/output/latest/early/System/recommended_3leg.csv,6,3,3,0.33762914464801286,0.35715687177427435,0.019527727126261496,"[9868989, 9868830, 9868852]","[9868989, 9868830, 9868852]","[""P.J. Washington"", ""Daniel Gafford"", ""Deandre Ayton""]",P.J. Washington OVER REB 4.5 (GOBLIN) [id:9868989] | Daniel Gafford UNDER PRA 18.5 (STANDARD) [id:9868830] | Deandre Ayton UNDER PR 21.5 (STANDARD) [id:9868852],3
data/output/latest/early/System/recommended_3leg.csv,7,3,3,0.2770152214061136,0.34135131829862114,0.06433609689250752,"[9868966, 9868890, 9868808]","[9868966, 9868890, 9868808]","[""Naji Marshall"", ""LeBron James"", ""Caleb Martin""]",Naji Marshall OVER REB 4.5 (GOBLIN) [id:9868966] | LeBron James UNDER RA 14.5 (STANDARD) [id:9868890] | Caleb Martin UNDER PA 10.5 (STANDARD) [id:9868808],3
data/output/latest/early/System/recommended_3leg.csv,8,3,3,0.3059418715985687,0.3311182597245573,0.025176388125988547,"[9868966, 9868830, 9868986]","[9868966, 9868830, 9868986]","[""Naji Marshall"", ""Daniel Gafford"", ""P.J. Washington""]",Naji Marshall OVER REB 4.5 (GOBLIN) [id:9868966] | Daniel Gafford UNDER PRA 18.5 (STANDARD) [id:9868830] | P.J. Washington UNDER PA 16.5 (STANDARD) [id:9868986],3
data/output/latest/early/System/recommended_3leg.csv,9,3,3,0.3650086456836322,0.31986091833801084,-0.04514772734562139,"[9869048, 9868869, 9868806]","[9869048, 9868869, 9868806]","[""Austin Reaves"", ""LeBron James"", ""Caleb Martin""]",Austin Reaves OVER RA 7.5 (GOBLIN) [id:9869048] | LeBron James UNDER AST 8.5 (STANDARD) [id:9868869] | Caleb Martin UNDER PTS 7.5 (STANDARD) [id:9868806],3
