game_date,player,team,opp,minutes,pts,reb,ast,fg3m,fga,fta,tov,usg_proxy
1/9/2026,Tari Eason,HOU,POR,16,6,3,2,1,4,2,3,0.4925
1/9/2026,Steven Adams,HOU,POR,33,5,9,3,0,2,4,1,0.144242
1/9/2026,Amen Thompson,HOU,POR,37,24,9,3,0,17,8,3,0.635676
1/9/2026,Dorian Finney-Smith,HOU,POR,18,3,3,1,1,7,0,0,0.388889
1/9/2026,Clint Capela,HOU,POR,11,0,4,1,0,1,0,1,0.181818
1/9/2026,Josh Okogie,HOU,POR,12,4,5,2,0,3,4,1,0.48
1/9/2026,Reed Sheppard,HOU,POR,34,20,3,4,4,21,0,1,0.647059
1/9/2026,Toumani Camara,POR,HOU,40,25,2,2,5,16,2,3,0.497
1/9/2026,Deni Avdija,POR,HOU,36,20,3,6,2,15,8,5,0.653333
1/9/2026,Donovan Clingan,POR,HOU,33,8,15,6,0,9,2,2,0.36
1/9/2026,Shaedon Sharpe,POR,HOU,35,20,8,5,2,22,2,0,0.653714
1/9/2026,Sidy Cissoko,POR,HOU,22,13,1,1,2,4,3,1,0.287273
1/9/2026,Robert Williams III,POR,HOU,7,0,3,1,0,0,0,1,0.142857
1/9/2026,Duop Reath,POR,HOU,11,3,5,1,1,1,0,0,0.090909
1/9/2026,Yang Hansen,POR,HOU,13,2,1,1,0,5,0,1,0.461538
1/9/2026,Caleb Love,POR,HOU,25,18,4,1,4,13,2,0,0.5552
1/9/2026,Rayan Rupert,POR,HOU,19,2,1,2,0,4,4,0,0.303158
1/9/2026,Giannis Antetokounmpo,MIL,LAL,31,21,6,5,0,11,4,4,0.540645
1/9/2026,Myles Turner,MIL,LAL,23,8,6,0,2,6,0,3,0.391304
1/9/2026,Kevin Porter Jr.,MIL,LAL,39,22,5,6,1,14,10,3,0.548718
1/9/2026,AJ Green,MIL,LAL,35,11,2,2,3,7,0,1,0.228571
1/9/2026,Ryan Rollins,MIL,LAL,31,10,6,2,1,13,6,2,0.569032
1/9/2026,Bobby Portis,MIL,LAL,30,11,12,3,1,12,0,2,0.466667
1/9/2026,Kyle Kuzma,MIL,LAL,23,13,3,2,1,10,2,1,0.516522
1/9/2026,Gary Harris,MIL,LAL,8,3,2,1,1,1,0,0,0.125
1/9/2026,Gary Trent Jr.,MIL,LAL,19,6,2,2,2,5,0,0,0.263158
1/9/2026,LeBron James,LAL,MIL,33,26,9,10,2,21,6,3,0.807273
1/9/2026,Jake LaRavia,LAL,MIL,34,13,2,2,3,8,0,2,0.294118
1/9/2026,Deandre Ayton,LAL,MIL,24,4,5,0,0,6,0,1,0.291667
1/9/2026,Marcus Smart,LAL,MIL,30,9,4,1,3,9,0,2,0.366667
1/9/2026,Luka Doncic,LAL,MIL,36,24,9,9,4,25,8,3,0.875556
1/9/2026,Maxi Kleber,LAL,MIL,3,0,2,1,0,0,0,0,0.0
1/9/2026,Jarred Vanderbilt,LAL,MIL,27,9,9,2,1,7,0,0,0.259259
1/9/2026,Dalton Knecht,LAL,MIL,13,4,1,0,0,4,0,0,0.307692
1/9/2026,Jaxson Hayes,LAL,MIL,24,6,2,1,0,6,0,1,0.291667
1/9/2026,Gabe Vincent,LAL,MIL,15,6,2,2,2,5,0,0,0.333333
1/10/2026,Julius Randle,MIN,CLE,31,20,4,4,1,15,3,2,0.590968
1/10/2026,Jaden McDaniels,MIN,CLE,27,12,1,1,0,7,5,1,0.377778
1/10/2026,Rudy Gobert,MIN,CLE,31,8,12,2,0,6,0,2,0.258065
1/10/2026,Donte DiVincenzo,MIN,CLE,35,15,3,6,3,9,0,4,0.371429
1/10/2026,Anthony Edwards,MIN,CLE,35,25,5,3,4,24,2,1,0.739429
1/10/2026,Joe Ingles,MIN,CLE,6,5,0,3,1,1,2,0,0.313333
1/10/2026,Leonard Miller,MIN,CLE,3,0,1,0,0,1,0,0,0.333333
1/10/2026,Joan Beringer,MIN,CLE,3,6,2,0,0,3,0,0,1.0
1/10/2026,Naz Reid,MIN,CLE,28,25,5,3,5,12,2,3,0.567143
1/10/2026,Jaylen Clark,MIN,CLE,15,1,3,1,0,1,2,0,0.125333
1/10/2026,Johnny Juzang,MIN,CLE,3,4,1,0,0,1,2,0,0.626667
1/10/2026,Bones Hyland,MIN,CLE,20,12,2,7,2,8,0,1,0.45
1/10/2026,Rob Dillingham,MIN,CLE,3,1,1,1,0,1,2,1,0.96
1/10/2026,Jarrett Allen,CLE,MIN,28,16,11,4,0,10,5,0,0.435714
1/10/2026,Evan Mobley,CLE,MIN,32,24,4,3,0,16,4,1,0.58625
1/10/2026,Donovan Mitchell,CLE,MIN,31,28,3,8,4,21,7,1,0.809032
1/10/2026,Sam Merrill,CLE,MIN,26,20,2,1,5,7,5,2,0.430769
1/10/2026,Darius Garland,CLE,MIN,29,22,0,6,1,13,1,0,0.463448
1/10/2026,De'Andre Hunter,CLE,MIN,21,4,2,2,0,5,2,0,0.28
1/10/2026,Nae'Qwan Tomlin,CLE,MIN,16,4,1,2,0,2,0,1,0.1875
1/10/2026,Thomas Bryant,CLE,MIN,3,3,0,1,1,1,0,0,0.333333
1/10/2026,Jaylon Tyson,CLE,MIN,26,23,2,2,4,12,1,2,0.555385
1/10/2026,Craig Porter Jr.,CLE,MIN,26,0,6,8,0,4,0,1,0.192308
1/10/2026,Tyrese Proctor,CLE,MIN,3,2,0,1,0,1,0,1,0.666667
1/10/2026,Andrew Wiggins,MIA,IND,20,11,6,1,0,8,1,1,0.472
1/10/2026,Bam Adebayo,MIA,IND,25,13,9,2,0,12,3,2,0.6128
1/10/2026,Norman Powell,MIA,IND,22,6,3,1,1,12,2,4,0.767273
1/10/2026,Davion Mitchell,MIA,IND,19,1,2,1,0,1,2,2,0.204211
1/10/2026,Tyler Herro,MIA,IND,32,21,7,4,1,19,4,0,0.64875
1/10/2026,Simone Fontecchio,MIA,IND,8,5,1,0,1,3,0,1,0.5
1/10/2026,Myron Gardner,MIA,IND,12,2,7,0,0,6,0,0,0.5
1/10/2026,Keshad Johnson,MIA,IND,6,6,0,0,0,5,0,0,0.833333
1/10/2026,Jaime Jaquez Jr.,MIA,IND,25,16,7,2,0,12,6,3,0.7056
1/10/2026,Nikola Jovic,MIA,IND,17,4,1,0,0,6,2,1,0.463529
1/10/2026,Kel'el Ware,MIA,IND,17,2,3,0,0,2,0,1,0.176471
1/10/2026,Dru Smith,MIA,IND,12,8,1,4,1,2,3,1,0.36
1/10/2026,Pelle Larsson,MIA,IND,16,4,3,0,0,1,6,1,0.29
1/10/2026,Kasparas Jakucionis,MIA,IND,9,0,1,2,0,3,0,2,0.555556
1/10/2026,Pascal Siakam,IND,MIA,26,11,7,5,0,15,4,5,0.836923
1/10/2026,Andrew Nembhard,IND,MIA,29,29,6,9,4,16,6,0,0.642759
1/10/2026,Aaron Nesmith,IND,MIA,27,12,9,2,1,12,4,1,0.546667
1/10/2026,Quenton Jackson,IND,MIA,23,6,1,1,0,6,2,2,0.386087
1/10/2026,Johnny Furphy,IND,MIA,20,10,7,2,2,6,0,1,0.35
1/10/2026,Jarace Walker,IND,MIA,30,13,9,4,3,8,2,1,0.329333
1/10/2026,Tony Bradley,IND,MIA,4,3,2,1,0,3,4,0,1.19
1/10/2026,Jay Huff,IND,MIA,19,8,2,2,0,9,0,2,0.578947
1/10/2026,Micah Potter,IND,MIA,16,14,4,0,4,7,0,2,0.5625
1/10/2026,T.J. McConnell,IND,MIA,17,12,1,7,2,10,0,1,0.647059
1/10/2026,Ethan Thompson,IND,MIA,4,0,1,1,0,1,0,0,0.25
1/10/2026,Ben Sheppard,IND,MIA,20,3,4,3,1,3,0,0,0.15
1/10/2026,Kam Jones,IND,MIA,4,2,1,0,0,2,0,1,0.75
1/10/2026,Kawhi Leonard,LAC,DET,31,26,8,1,4,13,9,3,0.643871
1/10/2026,John Collins,LAC,DET,37,25,7,1,5,14,4,2,0.48
1/10/2026,Ivica Zubac,LAC,DET,32,17,6,1,0,9,8,4,0.51625
1/10/2026,James Harden,LAC,DET,37,19,7,7,1,20,11,5,0.806486
1/10/2026,Kris Dunn,LAC,DET,38,2,1,6,0,3,0,2,0.131579
1/10/2026,Nicolas Batum,LAC,DET,14,0,1,0,0,0,0,0,0.0
1/10/2026,Brook Lopez,LAC,DET,12,0,3,0,0,4,0,0,0.333333
1/10/2026,Jordan Miller,LAC,DET,28,9,1,1,1,8,4,2,0.42
1/10/2026,Kobe Sanders,LAC,DET,10,0,3,0,0,1,0,3,0.4
1/10/2026,Duncan Robinson,DET,LAC,28,20,2,1,5,10,2,3,0.495714
1/10/2026,Paul Reed,DET,LAC,22,8,7,3,0,6,6,5,0.62
1/10/2026,Javonte Green,DET,LAC,33,7,7,0,1,6,2,3,0.299394
1/10/2026,Jaden Ivey,DET,LAC,20,8,3,0,0,12,0,1,0.65
1/10/2026,Ausar Thompson,DET,LAC,34,6,3,6,0,6,0,1,0.205882
1/10/2026,Tolu Smith,DET,LAC,26,9,14,1,0,7,8,2,0.481538
1/10/2026,Ronald Holland II,DET,LAC,25,16,6,1,1,15,3,2,0.7328
1/10/2026,Caris LeVert,DET,LAC,23,8,1,4,0,9,0,2,0.478261
1/10/2026,Marcus Sasser,DET,LAC,7,0,0,3,0,4,0,0,0.571429
1/10/2026,Daniss Jenkins,DET,LAC,21,10,4,2,1,8,4,5,0.702857
1/10/2026,Harrison Barnes,SA,BOS,26,6,1,3,1,8,2,0,0.341538
1/10/2026,Julian Champagnie,SA,BOS,35,12,13,3,2,12,0,0,0.342857
1/10/2026,Luke Kornet,SA,BOS,24,5,7,1,0,2,2,0,0.12
1/10/2026,De'Aaron Fox,SA,BOS,36,21,9,6,1,16,2,2,0.524444
1/10/2026,Stephon Castle,SA,BOS,27,9,2,5,1,16,5,2,0.748148
1/10/2026,Kelly Olynyk,SA,BOS,7,3,1,1,1,1,0,0,0.142857
1/10/2026,Lindy Waters III,SA,BOS,4,0,0,0,0,1,0,0,0.25
1/10/2026,Keldon Johnson,SA,BOS,28,18,10,1,2,13,5,2,0.614286
1/10/2026,Jeremy Sochan,SA,BOS,4,0,0,0,0,2,0,0,0.5
1/10/2026,Victor Wembanyama,SA,BOS,26,21,6,1,1,17,4,0,0.721538
1/10/2026,Dylan Harper,SA,BOS,22,5,4,1,1,7,0,2,0.409091
1/10/2026,Neemias Queta,BOS,SA,24,9,13,2,0,6,2,1,0.328333
1/10/2026,Derrick White,BOS,SA,42,29,9,3,5,26,2,1,0.66381
1/10/2026,Jaylen Brown,BOS,SA,43,27,8,7,5,28,0,5,0.767442
1/10/2026,Payton Pritchard,BOS,SA,29,4,5,4,0,9,0,0,0.310345
1/10/2026,Hugo Gonzalez,BOS,SA,13,0,4,3,0,2,0,0,0.153846
1/10/2026,Luka Garza,BOS,SA,25,11,6,0,3,6,0,1,0.28
1/10/2026,Anfernee Simons,BOS,SA,25,5,2,3,1,8,0,1,0.36
1/10/2026,Baylor Scheierman,BOS,SA,26,10,2,0,2,5,0,1,0.230769
1/10/2026,Jordan Walsh,BOS,SA,13,0,3,0,0,3,0,0,0.230769
1/10/2026,Daniel Gafford,DAL,CHI,25,6,7,0,0,6,3,0,0.2928
1/10/2026,Naji Marshall,DAL,CHI,24,14,4,3,1,11,8,0,0.605
1/10/2026,Cooper Flagg,DAL,CHI,28,11,1,2,0,13,3,5,0.69
1/10/2026,Max Christie,DAL,CHI,27,10,3,2,2,9,0,0,0.333333
1/10/2026,Ryan Nembhard,DAL,CHI,29,16,3,6,3,11,4,2,0.508966
1/10/2026,Dwight Powell,DAL,CHI,1,0,2,1,0,0,0,0,0.0
1/10/2026,Caleb Martin,DAL,CHI,20,8,4,4,0,6,5,1,0.46
1/10/2026,Moussa Cisse,DAL,CHI,19,5,10,0,0,3,2,1,0.256842
1/10/2026,Klay Thompson,DAL,CHI,20,10,2,1,2,10,0,0,0.5
1/10/2026,D'Angelo Russell,DAL,CHI,19,8,2,4,0,10,0,2,0.631579
1/10/2026,Miles Kelly,DAL,CHI,15,5,3,2,1,4,0,1,0.333333
1/10/2026,Jaden Hardy,DAL,CHI,13,14,1,0,4,8,0,2,0.769231
1/10/2026,Isaac Okoro,CHI,DAL,29,13,4,2,3,9,0,1,0.344828
1/10/2026,Matas Buzelis,CHI,DAL,25,15,6,2,1,16,0,1,0.68
1/10/2026,Nikola Vucevic,CHI,DAL,29,15,12,3,1,11,2,2,0.478621
1/10/2026,Tre Jones,CHI,DAL,28,13,3,5,1,8,0,0,0.285714
1/10/2026,Coby White,CHI,DAL,29,22,4,3,2,15,2,3,0.651034
1/10/2026,Jalen Smith,CHI,DAL,16,7,9,0,0,11,2,1,0.805
1/10/2026,Patrick Williams,CHI,DAL,20,4,5,1,1,5,2,1,0.344
1/10/2026,Dalen Terry,CHI,DAL,3,0,0,0,0,2,0,1,1.0
1/10/2026,Julian Phillips,CHI,DAL,6,0,1,0,0,0,0,0,0.0
1/10/2026,Lachlan Olbrich,CHI,DAL,3,0,1,1,0,0,0,0,0.0
1/10/2026,Jevon Carter,CHI,DAL,3,3,0,0,1,1,0,0,0.333333
1/10/2026,Kevin Huerter,CHI,DAL,24,13,3,6,2,10,1,1,0.476667
1/10/2026,Ayo Dosunmu,CHI,DAL,26,20,4,8,3,9,3,3,0.512308
1/10/2026,Miles Bridges,CHA,UTAH,22,15,7,5,3,6,2,0,0.312727
1/10/2026,Moussa Diabate,CHA,UTAH,25,10,10,1,0,3,7,1,0.2832
1/10/2026,Brandon Miller,CHA,UTAH,22,18,4,4,2,19,2,3,1.04
1/10/2026,LaMelo Ball,CHA,UTAH,23,17,5,5,5,12,2,5,0.777391
1/10/2026,Kon Knueppel,CHA,UTAH,18,12,0,6,2,7,0,0,0.388889
1/10/2026,Grant Williams,CHA,UTAH,14,9,8,0,3,10,0,0,0.714286
1/10/2026,Tidjane Salaun,CHA,UTAH,12,5,5,2,1,6,0,1,0.583333
1/10/2026,Ryan Kalkbrenner,CHA,UTAH,24,12,9,0,0,7,2,0,0.328333
1/10/2026,Collin Sexton,CHA,UTAH,18,15,5,4,2,9,4,2,0.708889
1/10/2026,Josh Green,CHA,UTAH,25,13,4,2,2,10,2,0,0.4352
1/10/2026,Tre Mann,CHA,UTAH,12,20,1,1,4,10,2,0,0.906667
1/10/2026,Sion James,CHA,UTAH,26,4,7,5,0,2,2,0,0.110769
1/10/2026,Kevin Love,UTAH,CHA,15,2,5,0,0,5,0,1,0.4
1/10/2026,Taylor Hendricks,UTAH,CHA,29,7,4,1,0,6,4,0,0.267586
1/10/2026,Cody Williams,UTAH,CHA,32,15,2,0,1,9,5,0,0.35
1/10/2026,Brice Sensabaugh,UTAH,CHA,30,26,3,0,3,16,6,4,0.754667
1/10/2026,Keyonte George,UTAH,CHA,23,4,2,5,0,7,0,5,0.521739
1/10/2026,Kyle Anderson,UTAH,CHA,21,7,4,2,0,10,2,1,0.565714
1/10/2026,Kyle Filipowski,UTAH,CHA,25,4,10,1,0,10,0,1,0.44
1/10/2026,Isaiah Collier,UTAH,CHA,34,17,1,9,0,16,2,1,0.525882
1/10/2026,Walter Clayton Jr.,UTAH,CHA,30,13,0,4,3,9,2,2,0.396
1/11/2026,Zion Williamson,NO,ORL,32,22,3,3,0,14,5,1,0.5375
1/11/2026,Trey Murphy III,NO,ORL,37,21,7,6,3,15,2,3,0.51027
1/11/2026,Derik Queen,NO,ORL,28,10,3,6,0,8,3,4,0.475714
1/11/2026,Bryce McGowens,NO,ORL,26,6,1,2,2,4,0,0,0.153846
1/11/2026,Jeremiah Fears,NO,ORL,28,16,4,3,2,12,0,2,0.5
1/11/2026,Karlo Matkovic,NO,ORL,18,11,0,1,1,4,2,0,0.271111
1/11/2026,Yves Missi,NO,ORL,18,7,5,0,0,4,1,0,0.246667
1/11/2026,Jordan Poole,NO,ORL,23,21,0,2,6,11,2,4,0.690435
1/11/2026,Micah Peavy,NO,ORL,19,2,1,3,0,6,0,0,0.315789
1/11/2026,Jordan Hawkins,NO,ORL,11,2,2,1,0,2,0,0,0.181818
1/11/2026,Paolo Banchero,ORL,NO,39,23,8,8,0,16,10,4,0.625641
1/11/2026,Noah Penda,ORL,NO,38,9,6,2,2,6,4,0,0.204211
1/11/2026,Goga Bitadze,ORL,NO,32,14,13,1,0,10,0,0,0.3125
1/11/2026,Desmond Bane,ORL,NO,35,27,5,4,1,18,8,3,0.700571
1/11/2026,Anthony Black,ORL,NO,36,26,5,7,3,10,7,4,0.474444
1/11/2026,Moritz Wagner,ORL,NO,10,8,2,2,0,7,2,0,0.788
1/11/2026,Jonathan Isaac,ORL,NO,9,0,0,1,0,1,0,0,0.111111
1/11/2026,Jamal Cain,ORL,NO,3,0,0,0,0,0,0,0,0.0
1/11/2026,Tristan da Silva,ORL,NO,19,16,0,1,4,7,4,0,0.461053
1/11/2026,Tyus Jones,ORL,NO,12,2,0,1,0,4,0,0,0.333333
1/11/2026,Jase Richardson,ORL,NO,7,3,0,0,1,3,0,0,0.428571
1/11/2026,Noah Clowney,BKN,MEM,30,17,6,1,4,17,7,2,0.736
1/11/2026,Danny Wolf,BKN,MEM,25,11,10,0,2,11,2,1,0.5152
1/11/2026,Nic Claxton,BKN,MEM,27,7,3,5,0,7,3,0,0.308148
1/11/2026,Terance Mann,BKN,MEM,26,7,4,1,1,6,2,3,0.38
1/11/2026,Egor Demin,BKN,MEM,28,7,1,4,2,5,2,1,0.245714
1/11/2026,Jalen Wilson,BKN,MEM,18,11,1,1,3,6,0,0,0.333333
1/11/2026,Day'Ron Sharpe,BKN,MEM,21,8,13,3,0,7,0,2,0.428571
1/11/2026,Tyrese Martin,BKN,MEM,21,17,3,1,5,8,0,0,0.380952
1/11/2026,Cam Thomas,BKN,MEM,24,9,2,3,1,12,0,1,0.541667
1/11/2026,Nolan Traore,BKN,MEM,20,4,0,6,0,9,0,0,0.45
1/11/2026,Jaren Jackson Jr.,MEM,BKN,30,14,5,2,0,11,8,3,0.584
1/11/2026,Cedric Coward,MEM,BKN,27,21,8,1,5,15,0,2,0.62963
1/11/2026,Jaylen Wells,MEM,BKN,22,2,2,1,0,7,0,0,0.318182
1/11/2026,Jock Landale,MEM,BKN,28,16,9,1,2,11,2,1,0.46
1/11/2026,Cam Spencer,MEM,BKN,30,12,4,13,1,7,5,3,0.406667
1/11/2026,Santi Aldama,MEM,BKN,33,15,8,3,1,10,0,1,0.333333
1/11/2026,GG Jackson,MEM,BKN,10,3,1,0,0,1,1,3,0.444
1/11/2026,Christian Koloko,MEM,BKN,15,2,7,1,0,4,0,1,0.333333
1/11/2026,Kentavious Caldwell-Pope,MEM,BKN,20,14,4,1,2,11,2,0,0.594
1/11/2026,John Konchar,MEM,BKN,5,0,1,0,0,1,0,0,0.2
1/11/2026,Vince Williams Jr.,MEM,BKN,21,4,5,4,0,10,0,0,0.47619
1/11/2026,Dominick Barlow,PHI,TOR,26,13,6,0,1,6,2,4,0.418462
1/11/2026,Andre Drummond,PHI,TOR,20,0,5,0,0,2,0,0,0.1
1/11/2026,Kelly Oubre Jr.,PHI,TOR,34,13,5,0,1,10,2,3,0.408235
1/11/2026,Tyrese Maxey,PHI,TOR,45,38,4,5,2,27,12,5,0.828444
1/11/2026,VJ Edgecombe,PHI,TOR,45,17,4,4,2,19,4,4,0.550222
1/11/2026,Trendon Watford,PHI,TOR,2,0,1,0,0,0,0,0,0.0
1/11/2026,Jabari Walker,PHI,TOR,17,7,6,0,0,8,2,1,0.581176
1/11/2026,Adem Bona,PHI,TOR,33,9,5,0,0,4,4,1,0.204848
1/11/2026,Quentin Grimes,PHI,TOR,35,13,7,1,1,9,5,4,0.434286
1/11/2026,Jared McCain,PHI,TOR,9,5,1,1,1,5,0,0,0.555556
1/11/2026,Scottie Barnes,TOR,PHI,43,31,7,8,1,19,12,4,0.657674
1/11/2026,Collin Murray-Boyles,TOR,PHI,42,17,15,3,0,12,3,2,0.364762
1/11/2026,Immanuel Quickley,TOR,PHI,40,20,5,7,2,22,9,2,0.699
1/11/2026,Jamal Shead,TOR,PHI,37,22,1,6,2,15,8,1,0.527568
1/11/2026,Ja'Kobe Walter,TOR,PHI,5,2,0,1,0,3,0,0,0.6
1/11/2026,Sandro Mamukelashvili,TOR,PHI,18,0,1,2,0,3,0,1,0.222222
1/11/2026,Jamison Battle,TOR,PHI,15,5,2,0,0,6,3,1,0.554667
1/11/2026,A.J. Lawson,TOR,PHI,10,2,2,0,0,4,0,1,0.5
1/11/2026,Ochai Agbaji,TOR,PHI,15,6,6,1,0,4,0,1,0.333333
1/11/2026,Alijah Martin,TOR,PHI,30,9,8,1,0,11,4,1,0.458667
1/11/2026,Gradey Dick,TOR,PHI,11,2,1,0,0,4,0,1,0.454545
1/11/2026,OG Anunoby,NY,POR,34,24,7,3,4,15,2,1,0.496471
1/11/2026,Karl-Anthony Towns,NY,POR,28,20,11,3,2,13,1,2,0.551429
1/11/2026,Josh Hart,NY,POR,31,18,3,6,3,15,2,4,0.64129
1/11/2026,Mikal Bridges,NY,POR,34,18,6,6,2,15,0,1,0.470588
1/11/2026,Jalen Brunson,NY,POR,37,26,6,8,3,19,3,2,0.603243
1/11/2026,Mohamed Diawara,NY,POR,3,0,1,0,0,0,0,0,0.0
1/11/2026,Mitchell Robinson,NY,POR,25,6,11,2,0,5,0,0,0.2
1/11/2026,Jordan Clarkson,NY,POR,13,3,0,1,1,6,0,1,0.538462
1/11/2026,Miles McBride,NY,POR,35,8,0,3,2,11,0,1,0.342857
1/11/2026,Toumani Camara,POR,NY,39,11,6,2,1,8,4,2,0.301538
1/11/2026,Deni Avdija,POR,NY,38,25,5,4,1,17,10,5,0.694737
1/11/2026,Donovan Clingan,POR,NY,30,8,8,1,0,6,2,1,0.262667
1/11/2026,Shaedon Sharpe,POR,NY,35,23,6,3,1,17,4,4,0.650286
1/11/2026,Sidy Cissoko,POR,NY,28,5,2,3,1,6,0,0,0.214286
1/11/2026,Robert Williams III,POR,NY,16,12,4,2,1,5,1,1,0.4025
1/11/2026,Jrue Holiday,POR,NY,16,8,2,4,2,7,2,1,0.555
1/11/2026,Caleb Love,POR,NY,29,21,4,4,5,18,0,1,0.655172
1/11/2026,Rayan Rupert,POR,NY,10,1,2,1,0,0,2,0,0.088
1/11/2026,Harrison Barnes,SA,MIN,32,13,1,4,3,11,0,1,0.375
1/11/2026,Julian Champagnie,SA,MIN,36,14,10,1,3,9,3,1,0.314444
1/11/2026,Victor Wembanyama,SA,MIN,27,29,7,1,3,18,10,1,0.866667
1/11/2026,De'Aaron Fox,SA,MIN,34,12,8,4,0,19,0,2,0.617647
1/11/2026,Stephon Castle,SA,MIN,35,11,6,5,0,11,10,7,0.64
1/11/2026,Kelly Olynyk,SA,MIN,4,0,1,0,0,0,0,0,0.0
1/11/2026,Lindy Waters III,SA,MIN,12,3,1,3,1,3,0,0,0.25
1/11/2026,Keldon Johnson,SA,MIN,26,15,2,0,3,8,2,1,0.38
1/11/2026,Luke Kornet,SA,MIN,23,6,12,0,0,4,0,0,0.173913
1/11/2026,Dylan Harper,SA,MIN,11,0,1,1,0,5,0,1,0.545455
1/11/2026,Julius Randle,MIN,SA,35,15,8,4,0,11,12,2,0.522286
1/11/2026,Jaden McDaniels,MIN,SA,36,12,5,1,0,9,2,1,0.302222
1/11/2026,Rudy Gobert,MIN,SA,29,2,14,3,0,4,2,0,0.168276
1/11/2026,Donte DiVincenzo,MIN,SA,38,19,9,7,5,16,0,2,0.473684
1/11/2026,Anthony Edwards,MIN,SA,38,23,2,3,1,21,5,0,0.610526
1/11/2026,Naz Reid,MIN,SA,31,17,11,2,3,18,0,2,0.645161
1/11/2026,Mike Conley,MIN,SA,12,4,0,2,1,1,2,0,0.156667
1/11/2026,Jaylen Clark,MIN,SA,9,2,0,1,0,2,0,1,0.333333
1/11/2026,Bones Hyland,MIN,SA,12,10,1,0,2,8,2,1,0.823333
1/11/2026,Andrew Wiggins,MIA,OKC,37,23,5,3,7,16,0,6,0.594595
1/11/2026,Bam Adebayo,MIA,OKC,32,6,14,4,0,10,2,2,0.4025
1/11/2026,Davion Mitchell,MIA,OKC,31,13,3,10,3,7,0,2,0.290323
1/11/2026,Tyler Herro,MIA,OKC,27,19,2,3,1,15,3,3,0.715556
1/11/2026,Pelle Larsson,MIA,OKC,28,16,3,3,1,11,4,2,0.527143
1/11/2026,Simone Fontecchio,MIA,OKC,2,3,2,0,1,2,0,0,1.0
1/11/2026,Myron Gardner,MIA,OKC,2,0,0,0,0,0,0,0,0.0
1/11/2026,Keshad Johnson,MIA,OKC,2,0,0,0,0,0,0,0,0.0
1/11/2026,Jaime Jaquez Jr.,MIA,OKC,20,5,0,3,1,3,0,5,0.4
1/11/2026,Nikola Jovic,MIA,OKC,25,13,4,2,3,7,0,1,0.32
1/11/2026,Kel'el Ware,MIA,OKC,16,8,1,0,0,8,0,1,0.5625
1/11/2026,Dru Smith,MIA,OKC,17,6,3,6,0,3,4,1,0.338824
1/11/2026,Kasparas Jakucionis,MIA,OKC,2,0,0,1,0,0,0,0,0.0
1/11/2026,Chet Holmgren,OKC,MIA,32,16,10,2,1,13,2,0,0.43375
1/11/2026,Shai Gilgeous-Alexander,OKC,MIA,32,29,5,8,2,19,9,3,0.81125
1/11/2026,Luguentz Dort,OKC,MIA,19,4,4,0,0,3,2,2,0.309474
1/11/2026,Jalen Williams,OKC,MIA,29,18,4,4,0,13,2,3,0.582069
1/11/2026,Cason Wallace,OKC,MIA,26,3,4,2,0,6,2,1,0.303077
1/11/2026,Jaylin Williams,OKC,MIA,14,9,5,1,1,3,6,1,0.474286
1/11/2026,Branden Carlson,OKC,MIA,2,0,0,0,0,1,0,0,0.5
1/11/2026,Alex Caruso,OKC,MIA,14,7,1,2,1,5,0,0,0.357143
1/11/2026,Kenrich Williams,OKC,MIA,7,0,4,0,0,0,0,1,0.142857
1/11/2026,Isaiah Joe,OKC,MIA,19,11,3,1,2,5,5,0,0.378947
1/11/2026,Aaron Wiggins,OKC,MIA,19,11,2,2,3,10,0,1,0.578947
1/11/2026,Ajay Mitchell,OKC,MIA,27,16,4,1,0,15,0,1,0.592593
1/11/2026,Giannis Antetokounmpo,MIL,DEN,33,31,8,11,1,17,14,2,0.762424
1/11/2026,Myles Turner,MIL,DEN,24,16,5,0,3,8,4,0,0.406667
1/11/2026,Kevin Porter Jr.,MIL,DEN,38,10,9,7,1,17,1,4,0.564211
1/11/2026,AJ Green,MIL,DEN,37,14,5,4,4,8,0,1,0.243243
1/11/2026,Ryan Rollins,MIL,DEN,35,2,6,4,0,9,0,2,0.314286
1/11/2026,Bobby Portis,MIL,DEN,17,14,2,0,2,9,0,0,0.529412
1/11/2026,Kyle Kuzma,MIL,DEN,26,11,6,0,1,13,1,0,0.516923
1/11/2026,Gary Harris,MIL,DEN,15,6,3,1,2,2,0,0,0.133333
1/11/2026,Gary Trent Jr.,MIL,DEN,15,0,0,2,0,2,0,0,0.133333
1/11/2026,Aaron Gordon,DEN,MIL,32,23,6,4,2,16,9,0,0.62375
1/11/2026,Hunter Tyson,DEN,MIL,13,2,3,2,0,1,3,1,0.255385
1/11/2026,Spencer Jones,DEN,MIL,25,5,2,0,1,9,0,0,0.36
1/11/2026,Jalen Pickett,DEN,MIL,37,13,8,4,2,13,1,1,0.39027
1/11/2026,Peyton Watson,DEN,MIL,39,19,8,6,4,19,2,3,0.586667
1/11/2026,Zeke Nnaji,DEN,MIL,28,14,10,3,0,9,5,1,0.435714
1/11/2026,Tim Hardaway Jr.,DEN,MIL,35,25,2,0,5,12,5,1,0.434286
1/11/2026,Bruce Brown,DEN,MIL,24,7,6,4,0,7,6,0,0.401667
1/11/2026,Julian Strawther,DEN,MIL,8,0,0,0,0,1,0,0,0.125
1/11/2026,Khris Middleton,WSH,PHX,18,2,2,5,0,8,0,2,0.555556
