team,out_player,beneficiary_player,stat,games,weight,team_u,stat_u,out_canon,ben_canon
UTA,Jusuf Nurkic,Cody Williams,PTS,31,0.004148339118071649,UTA,PTS,jusuf nurkic,cody williams
UTA,Jusuf Nurkic,Cody Williams,REB,31,0.008861772234434654,UTA,REB,jusuf nurkic,cody williams
UTA,Jusuf Nurkic,Elijah Harkless,AST,21,0.006879175074150003,UTA,AST,jusuf nurkic,elijah harkless
UTA,Jusuf Nurkic,Elijah Harkless,PTS,21,0.003780526421188069,UTA,PTS,jusuf nurkic,elijah harkless
UTA,Jusuf Nurkic,Elijah Harkless,REB,21,0.007854138353254327,UTA,REB,jusuf nurkic,elijah harkless
UTA,Jusuf Nurkic,Jaren Jackson Jr.,AST,3,0.006667980687984494,UTA,AST,jusuf nurkic,jaren jackson
UTA,Jusuf Nurkic,Jaren Jackson Jr.,PTS,3,0.005323524515479205,UTA,PTS,jusuf nurkic,jaren jackson
UTA,Jusuf Nurkic,Jaren Jackson Jr.,REB,3,0.008925739567727025,UTA,REB,jusuf nurkic,jaren jackson
UTA,Jusuf Nurkic,John Konchar,AST,20,0.006716912417703254,UTA,AST,jusuf nurkic,john konchar
UTA,Jusuf Nurkic,John Konchar,PTS,20,0.003877241768548722,UTA,PTS,jusuf nurkic,john konchar
UTA,Jusuf Nurkic,John Konchar,REB,20,0.010037533995945192,UTA,REB,jusuf nurkic,john konchar
UTA,Jusuf Nurkic,Kennedy Chandler,AST,6,0.01270986443811128,UTA,AST,jusuf nurkic,kennedy chandler
UTA,Jusuf Nurkic,Kennedy Chandler,PTS,6,0.006681592643268216,UTA,PTS,jusuf nurkic,kennedy chandler
UTA,Jusuf Nurkic,Kennedy Chandler,REB,6,0.013320493033245458,UTA,REB,jusuf nurkic,kennedy chandler
UTA,Jusuf Nurkic,Kevin Love,AST,31,0.003991676471638255,UTA,AST,jusuf nurkic,kevin love
UTA,Jusuf Nurkic,Kevin Love,PTS,31,0.0025179212331780327,UTA,PTS,jusuf nurkic,kevin love
UTA,Jusuf Nurkic,Kevin Love,REB,31,0.0070512270956551585,UTA,REB,jusuf nurkic,kevin love
UTA,Jusuf Nurkic,Kyle Anderson,AST,17,0.005755306087687336,UTA,AST,jusuf nurkic,kyle anderson
UTA,Jusuf Nurkic,Kyle Anderson,PTS,17,0.0032757614816741718,UTA,PTS,jusuf nurkic,kyle anderson
UTA,Jusuf Nurkic,Kyle Anderson,REB,17,0.007688371693074039,UTA,REB,jusuf nurkic,kyle anderson
UTA,Jusuf Nurkic,Kyle Filipowski,AST,31,0.006516369436771463,UTA,AST,jusuf nurkic,kyle filipowski
UTA,Jusuf Nurkic,Kyle Filipowski,PTS,31,0.004252534437967812,UTA,PTS,jusuf nurkic,kyle filipowski
UTA,Jusuf Nurkic,Kyle Filipowski,REB,31,0.01098078735252936,UTA,REB,jusuf nurkic,kyle filipowski
UTA,Jusuf Nurkic,Oscar Tshiebwe,AST,21,0.0030179981622459294,UTA,AST,jusuf nurkic,oscar tshiebwe
UTA,Jusuf Nurkic,Oscar Tshiebwe,PTS,21,0.00201672849646671,UTA,PTS,jusuf nurkic,oscar tshiebwe
UTA,Jusuf Nurkic,Oscar Tshiebwe,REB,21,0.0058159764930129036,UTA,REB,jusuf nurkic,oscar tshiebwe
UTA,Jusuf Nurkic,Svi Mykhailiuk,AST,31,0.005606105820007944,UTA,AST,jusuf nurkic,svi mykhailiuk
UTA,Jusuf Nurkic,Svi Mykhailiuk,PTS,31,0.0036696542152847463,UTA,PTS,jusuf nurkic,svi mykhailiuk
UTA,Jusuf Nurkic,Svi Mykhailiuk,REB,31,0.007471774667896561,UTA,REB,jusuf nurkic,svi mykhailiuk
UTA,Jusuf Nurkic,Taylor Hendricks,AST,24,0.002847286842899834,UTA,AST,jusuf nurkic,taylor hendricks
UTA,Jusuf Nurkic,Taylor Hendricks,PTS,24,0.0019429057400634643,UTA,PTS,jusuf nurkic,taylor hendricks
UTA,Jusuf Nurkic,Taylor Hendricks,REB,24,0.0045746680108775545,UTA,REB,jusuf nurkic,taylor hendricks
UTA,Jusuf Nurkic,Vince Williams Jr.,AST,6,0.0035590051812094273,UTA,AST,jusuf nurkic,vince williams
UTA,Jusuf Nurkic,Vince Williams Jr.,PTS,6,0.001811545130160467,UTA,PTS,jusuf nurkic,vince williams
UTA,Jusuf Nurkic,Vince Williams Jr.,REB,6,0.0044484444424814995,UTA,REB,jusuf nurkic,vince williams
UTA,Jusuf Nurkic,Walter Clayton Jr.,AST,31,0.005127662887171483,UTA,AST,jusuf nurkic,walter clayton
UTA,Jusuf Nurkic,Walter Clayton Jr.,PTS,31,0.002795590472874241,UTA,PTS,jusuf nurkic,walter clayton
UTA,Jusuf Nurkic,Walter Clayton Jr.,REB,31,0.005649508387875285,UTA,REB,jusuf nurkic,walter clayton
UTA,Keyonte George,Ace Bailey,AST,44,0.009834745589094472,UTA,AST,keyonte george,ace bailey
UTA,Keyonte George,Ace Bailey,PTS,44,0.011861130775984366,UTA,PTS,keyonte george,ace bailey
UTA,Keyonte George,Ace Bailey,REB,44,0.0045326982018152545,UTA,REB,keyonte george,ace bailey
UTA,Keyonte George,Andersson Garcia,AST,5,0.01339939793656817,UTA,AST,keyonte george,andersson garcia
UTA,Keyonte George,Andersson Garcia,PTS,5,0.012604590858695395,UTA,PTS,keyonte george,andersson garcia
UTA,Keyonte George,Andersson Garcia,REB,5,0.006798178267756409,UTA,REB,keyonte george,andersson garcia
UTA,Keyonte George,Bez Mbeng,AST,10,0.0121385663653233,UTA,AST,keyonte george,bez mbeng
UTA,Keyonte George,Bez Mbeng,PTS,10,0.010859595798666948,UTA,PTS,keyonte george,bez mbeng
UTA,Keyonte George,Bez Mbeng,REB,10,0.004872960178920269,UTA,REB,keyonte george,bez mbeng
UTA,Keyonte George,Brice Sensabaugh,AST,44,0.007925652280938153,UTA,AST,keyonte george,brice sensabaugh
UTA,Keyonte George,Brice Sensabaugh,PTS,44,0.009862228059882778,UTA,PTS,keyonte george,brice sensabaugh
UTA,Keyonte George,Brice Sensabaugh,REB,44,0.0034826350147484984,UTA,REB,keyonte george,brice sensabaugh
UTA,Keyonte George,Cody Williams,AST,44,0.007813076665547748,UTA,AST,keyonte george,cody williams
UTA,Keyonte George,Cody Williams,PTS,44,0.008504925605951638,UTA,PTS,keyonte george,cody williams
UTA,Keyonte George,Cody Williams,REB,44,0.0033962653060000273,UTA,REB,keyonte george,cody williams
UTA,Keyonte George,Elijah Harkless,AST,21,0.008472622389311204,UTA,AST,keyonte george,elijah harkless
UTA,Keyonte George,Elijah Harkless,PTS,21,0.007750835948649601,UTA,PTS,keyonte george,elijah harkless
UTA,Keyonte George,Elijah Harkless,REB,21,0.0030100906333419887,UTA,REB,keyonte george,elijah harkless
UTA,Keyonte George,Jaren Jackson Jr.,AST,3,0.008212508310888243,UTA,AST,keyonte george,jaren jackson
UTA,Keyonte George,Jaren Jackson Jr.,PTS,3,0.01091429091907437,UTA,PTS,keyonte george,jaren jackson
UTA,Keyonte George,Jaren Jackson Jr.,REB,3,0.003420780722220503,UTA,REB,keyonte george,jaren jackson
UTA,Keyonte George,John Konchar,AST,20,0.00827277426782264,UTA,AST,keyonte george,john konchar
UTA,Keyonte George,John Konchar,PTS,20,0.007949121771202721,UTA,PTS,keyonte george,john konchar
UTA,Keyonte George,John Konchar,REB,20,0.0038468748198874562,UTA,REB,keyonte george,john konchar
UTA,Keyonte George,Kennedy Chandler,AST,6,0.01565389466654294,UTA,AST,keyonte george,kennedy chandler
UTA,Keyonte George,Kennedy Chandler,PTS,6,0.013698602438916725,UTA,PTS,keyonte george,kennedy chandler
UTA,Keyonte George,Kennedy Chandler,REB,6,0.005105065572757044,UTA,REB,keyonte george,kennedy chandler
UTA,Keyonte George,Kevin Love,AST,32,0.004916282414671334,UTA,AST,keyonte george,kevin love
UTA,Keyonte George,Kevin Love,PTS,32,0.005162242565111165,UTA,PTS,keyonte george,kevin love
UTA,Keyonte George,Kevin Love,REB,32,0.002702375700499904,UTA,REB,keyonte george,kevin love
UTA,Keyonte George,Kyle Anderson,AST,17,0.007088427709757616,UTA,AST,keyonte george,kyle anderson
UTA,Keyonte George,Kyle Anderson,PTS,17,0.006715966778875948,UTA,PTS,keyonte george,kyle anderson
UTA,Keyonte George,Kyle Anderson,REB,17,0.0029465607273628912,UTA,REB,keyonte george,kyle anderson
UTA,Keyonte George,Kyle Filipowski,AST,44,0.008025778816776954,UTA,AST,keyonte george,kyle filipowski
UTA,Keyonte George,Kyle Filipowski,PTS,44,0.00871854686954234,UTA,PTS,keyonte george,kyle filipowski
UTA,Keyonte George,Kyle Filipowski,REB,44,0.00420837572117295,UTA,REB,keyonte george,kyle filipowski
UTA,Keyonte George,Oscar Tshiebwe,AST,21,0.003717067602543089,UTA,AST,keyonte george,oscar tshiebwe
UTA,Keyonte George,Oscar Tshiebwe,PTS,21,0.004134697126165814,UTA,PTS,keyonte george,oscar tshiebwe
UTA,Keyonte George,Oscar Tshiebwe,REB,21,0.0022289671480133196,UTA,REB,keyonte george,oscar tshiebwe
UTA,Keyonte George,Svi Mykhailiuk,AST,39,0.006904667663704734,UTA,AST,keyonte george,svi mykhailiuk
UTA,Keyonte George,Svi Mykhailiuk,PTS,39,0.00752352573216618,UTA,PTS,keyonte george,svi mykhailiuk
UTA,Keyonte George,Svi Mykhailiuk,REB,39,0.002863550135064587,UTA,REB,keyonte george,svi mykhailiuk
UTA,Keyonte George,Taylor Hendricks,AST,24,0.003506813824901109,UTA,AST,keyonte george,taylor hendricks
UTA,Keyonte George,Taylor Hendricks,PTS,24,0.003983345697710815,UTA,PTS,keyonte george,taylor hendricks
UTA,Keyonte George,Taylor Hendricks,REB,24,0.0017532369192969648,UTA,REB,keyonte george,taylor hendricks
UTA,Keyonte George,Vince Williams Jr.,AST,6,0.004383389964197915,UTA,AST,keyonte george,vince williams
UTA,Keyonte George,Vince Williams Jr.,PTS,6,0.0037140301516624093,UTA,PTS,keyonte george,vince williams
UTA,Keyonte George,Vince Williams Jr.,REB,6,0.0017048618635177987,UTA,REB,keyonte george,vince williams
UTA,Keyonte George,Walter Clayton Jr.,AST,35,0.006315401325653469,UTA,AST,keyonte george,walter clayton
UTA,Keyonte George,Walter Clayton Jr.,PTS,35,0.005731520090275302,UTA,PTS,keyonte george,walter clayton
UTA,Keyonte George,Walter Clayton Jr.,REB,35,0.0021651684139590214,UTA,REB,keyonte george,walter clayton
UTA,Lauri Markkanen,Ace Bailey,AST,32,0.0038051859691077654,UTA,AST,lauri markkanen,ace bailey
UTA,Lauri Markkanen,Ace Bailey,PTS,32,0.014046984356017162,UTA,PTS,lauri markkanen,ace bailey
UTA,Lauri Markkanen,Ace Bailey,REB,32,0.0088627378309921,UTA,REB,lauri markkanen,ace bailey
UTA,Lauri Markkanen,Andersson Garcia,AST,5,0.005184394508309325,UTA,AST,lauri markkanen,andersson garcia
UTA,Lauri Markkanen,Andersson Garcia,PTS,5,0.014927454553033292,UTA,PTS,lauri markkanen,andersson garcia
UTA,Lauri Markkanen,Andersson Garcia,REB,5,0.013292407531422227,UTA,REB,lauri markkanen,andersson garcia
UTA,Lauri Markkanen,Bez Mbeng,AST,10,0.004696563017311822,UTA,AST,lauri markkanen,bez mbeng
UTA,Lauri Markkanen,Bez Mbeng,PTS,10,0.012860879386424646,UTA,PTS,lauri markkanen,bez mbeng
UTA,Lauri Markkanen,Bez Mbeng,REB,10,0.009528048549391368,UTA,REB,lauri markkanen,bez mbeng
UTA,Lauri Markkanen,Brice Sensabaugh,AST,32,0.003066533911044429,UTA,AST,lauri markkanen,brice sensabaugh
UTA,Lauri Markkanen,Brice Sensabaugh,PTS,32,0.011679709623735244,UTA,PTS,lauri markkanen,brice sensabaugh
UTA,Lauri Markkanen,Brice Sensabaugh,REB,32,0.006809560160962882,UTA,REB,lauri markkanen,brice sensabaugh
UTA,Lauri Markkanen,Cody Williams,AST,32,0.0030229769986396733,UTA,AST,lauri markkanen,cody williams
UTA,Lauri Markkanen,Cody Williams,PTS,32,0.010072273815392415,UTA,PTS,lauri markkanen,cody williams
UTA,Lauri Markkanen,Cody Williams,REB,32,0.006640682364318426,UTA,REB,lauri markkanen,cody williams
UTA,Lauri Markkanen,Elijah Harkless,AST,21,0.0032781634812297945,UTA,AST,lauri markkanen,elijah harkless
UTA,Lauri Markkanen,Elijah Harkless,PTS,21,0.009179215150142434,UTA,PTS,lauri markkanen,elijah harkless
UTA,Lauri Markkanen,Elijah Harkless,REB,21,0.005885599028003045,UTA,REB,lauri markkanen,elijah harkless
UTA,Lauri Markkanen,Jaren Jackson Jr.,AST,3,0.0031775220937515056,UTA,AST,lauri markkanen,jaren jackson
UTA,Lauri Markkanen,Jaren Jackson Jr.,PTS,3,0.012925654112816598,UTA,PTS,lauri markkanen,jaren jackson
UTA,Lauri Markkanen,Jaren Jackson Jr.,REB,3,0.006688617103651549,UTA,REB,lauri markkanen,jaren jackson
UTA,Lauri Markkanen,John Konchar,AST,20,0.0032008397456077886,UTA,AST,lauri markkanen,john konchar
UTA,Lauri Markkanen,John Konchar,PTS,20,0.009414042495024528,UTA,PTS,lauri markkanen,john konchar
UTA,Lauri Markkanen,John Konchar,REB,20,0.007521754478084066,UTA,REB,lauri markkanen,john konchar
UTA,Lauri Markkanen,Kennedy Chandler,AST,6,0.006056687466635787,UTA,AST,lauri markkanen,kennedy chandler
UTA,Lauri Markkanen,Kennedy Chandler,PTS,6,0.016223078371951624,UTA,PTS,lauri markkanen,kennedy chandler
UTA,Lauri Markkanen,Kennedy Chandler,REB,6,0.009981881821130193,UTA,REB,lauri markkanen,kennedy chandler
UTA,Lauri Markkanen,Kevin Love,AST,32,0.0019021711029538764,UTA,AST,lauri markkanen,kevin love
UTA,Lauri Markkanen,Kevin Love,PTS,32,0.006113577358147325,UTA,PTS,lauri markkanen,kevin love
UTA,Lauri Markkanen,Kevin Love,REB,32,0.005283927208033088,UTA,REB,lauri markkanen,kevin love
UTA,Lauri Markkanen,Kyle Anderson,AST,17,0.00274260126201067,UTA,AST,lauri markkanen,kyle anderson
UTA,Lauri Markkanen,Kyle Anderson,PTS,17,0.007953632925910652,UTA,PTS,lauri markkanen,kyle anderson
UTA,Lauri Markkanen,Kyle Anderson,REB,17,0.005761379661071705,UTA,REB,lauri markkanen,kyle anderson
UTA,Lauri Markkanen,Kyle Filipowski,AST,32,0.0031052741189997474,UTA,AST,lauri markkanen,kyle filipowski
UTA,Lauri Markkanen,Kyle Filipowski,PTS,32,0.01032526272550939,UTA,PTS,lauri markkanen,kyle filipowski
UTA,Lauri Markkanen,Kyle Filipowski,REB,32,0.008228593444878191,UTA,REB,lauri markkanen,kyle filipowski
UTA,Lauri Markkanen,Oscar Tshiebwe,AST,21,0.0014381799060573677,UTA,AST,lauri markkanen,oscar tshiebwe
UTA,Lauri Markkanen,Oscar Tshiebwe,PTS,21,0.0048966685339745936,UTA,PTS,lauri markkanen,oscar tshiebwe
UTA,Lauri Markkanen,Oscar Tshiebwe,REB,21,0.004358276370314007,UTA,REB,lauri markkanen,oscar tshiebwe
UTA,Lauri Markkanen,Svi Mykhailiuk,AST,32,0.002671502203820655,UTA,AST,lauri markkanen,svi mykhailiuk
UTA,Lauri Markkanen,Svi Mykhailiuk,PTS,32,0.008910014589486741,UTA,PTS,lauri markkanen,svi mykhailiuk
UTA,Lauri Markkanen,Svi Mykhailiuk,REB,32,0.005599069910018655,UTA,REB,lauri markkanen,svi mykhailiuk
UTA,Lauri Markkanen,Taylor Hendricks,AST,24,0.0013568300920344888,UTA,AST,lauri markkanen,taylor hendricks
UTA,Lauri Markkanen,Taylor Hendricks,PTS,24,0.004717424987307621,UTA,PTS,lauri markkanen,taylor hendricks
UTA,Lauri Markkanen,Taylor Hendricks,REB,24,0.0034280859831176064,UTA,REB,lauri markkanen,taylor hendricks
UTA,Lauri Markkanen,Vince Williams Jr.,AST,6,0.0016959883545324592,UTA,AST,lauri markkanen,vince williams
UTA,Lauri Markkanen,Vince Williams Jr.,PTS,6,0.0043984780560560165,UTA,PTS,lauri markkanen,vince williams
UTA,Lauri Markkanen,Vince Williams Jr.,REB,6,0.0033334987377636872,UTA,REB,lauri markkanen,vince williams
UTA,Lauri Markkanen,Walter Clayton Jr.,AST,32,0.002443507693814561,UTA,AST,lauri markkanen,walter clayton
UTA,Lauri Markkanen,Walter Clayton Jr.,PTS,32,0.0067877653964753286,UTA,PTS,lauri markkanen,walter clayton
UTA,Lauri Markkanen,Walter Clayton Jr.,REB,32,0.004233531366632539,UTA,REB,lauri markkanen,walter clayton
