game_date,player,team,opp,minutes,pts,reb,ast,fg3m,fga,fta,tov,usg_proxy
3/16/2026,Jake LaRavia,LAL,HOU,12,7,4,0,0,2,6,3,0.636667
3/16/2026,Jaxson Hayes,LAL,HOU,12,0,0,0,0,1,0,0,0.083333
3/16/2026,Luke Kennard,LAL,HOU,17,0,0,2,0,2,0,0,0.117647
3/16/2026,Kevin Durant,HOU,LAL,37,18,5,2,0,16,2,7,0.645405
3/16/2026,Jabari Smith Jr.,HOU,LAL,40,22,8,0,2,17,2,1,0.472
3/16/2026,Tari Eason,HOU,LAL,33,5,9,3,0,11,2,2,0.420606
3/16/2026,Clint Capela,HOU,LAL,26,9,8,2,0,4,5,3,0.353846
3/16/2026,Amen Thompson,HOU,LAL,41,19,12,5,0,13,4,4,0.457561
3/16/2026,Dorian Finney-Smith,HOU,LAL,24,8,2,4,2,7,0,3,0.416667
3/16/2026,Josh Okogie,HOU,LAL,8,0,0,2,0,0,0,0,0
3/16/2026,Reed Sheppard,HOU,LAL,31,11,0,3,1,11,0,2,0.419355
3/16/2026,Julian Champagnie,SA,LAC,29,7,8,1,0,8,1,3,0.394483
3/16/2026,Victor Wembanyama,SA,LAC,34,21,13,2,2,20,3,3,0.715294
3/16/2026,De'Aaron Fox,SA,LAC,29,18,3,6,0,12,6,2,0.573793
3/16/2026,Devin Vassell,SA,LAC,35,20,3,4,4,11,4,0,0.364571
3/16/2026,Stephon Castle,SA,LAC,36,23,7,8,1,19,6,3,0.684444
3/16/2026,Harrison Barnes,SA,LAC,18,8,3,2,2,7,0,1,0.444444
3/16/2026,Keldon Johnson,SA,LAC,22,8,5,0,0,10,0,2,0.545455
3/16/2026,Carter Bryant,SA,LAC,21,10,5,1,0,4,7,0,0.337143
3/16/2026,Mason Plumlee,SA,LAC,6,1,3,0,0,0,2,0,0.146667
3/16/2026,Jordan McLaughlin,SA,LAC,10,3,2,1,1,2,0,0,0.2
3/16/2026,John Collins,LAC,SA,26,11,9,4,0,8,5,1,0.430769
3/16/2026,Derrick Jones Jr.,LAC,SA,24,10,3,1,2,13,1,0,0.56
3/16/2026,Brook Lopez,LAC,SA,24,3,1,1,1,2,0,0,0.083333
3/16/2026,Kris Dunn,LAC,SA,23,9,2,1,2,5,2,1,0.29913
3/16/2026,Darius Garland,LAC,SA,32,25,2,10,4,21,3,8,0.9475
3/16/2026,Nicolas Batum,LAC,SA,12,0,3,0,0,1,0,0,0.083333
3/16/2026,Isaiah Jackson,LAC,SA,17,11,1,0,0,5,4,1,0.456471
3/16/2026,Jordan Miller,LAC,SA,26,22,9,3,1,13,1,0,0.516923
3/16/2026,Bennedict Mathurin,LAC,SA,34,16,4,3,0,12,6,2,0.489412
3/16/2026,Kobe Sanders,LAC,SA,17,5,2,2,1,5,0,0,0.294118
3/16/2026,Cam Christie,LAC,SA,6,3,1,0,0,4,2,0,0.813333
3/15/2026,Julius Randle,MIN,OKC,35,32,7,6,3,18,8,1,0.643429
3/15/2026,Jaden McDaniels,MIN,OKC,16,2,1,1,0,3,0,2,0.3125
3/15/2026,Rudy Gobert,MIN,OKC,29,2,7,2,0,4,0,4,0.275862
3/15/2026,Donte DiVincenzo,MIN,OKC,30,16,9,1,4,9,0,1,0.333333
3/15/2026,Anthony Edwards,MIN,OKC,37,19,6,5,2,17,10,6,0.740541
3/15/2026,Joe Ingles,MIN,OKC,2,0,1,0,0,0,0,0,0
3/15/2026,Kyle Anderson,MIN,OKC,12,0,5,0,0,1,0,2,0.25
3/15/2026,Naz Reid,MIN,OKC,28,6,4,0,0,5,4,4,0.384286
3/15/2026,Rocco Zikarsky,MIN,OKC,2,2,1,0,0,3,0,0,1.5
3/15/2026,Ayo Dosunmu,MIN,OKC,33,18,4,0,4,9,0,2,0.333333
3/15/2026,Jaylen Clark,MIN,OKC,2,0,1,0,0,1,0,0,0.5
3/15/2026,Terrence Shannon Jr.,MIN,OKC,2,3,0,1,1,2,0,0,1
3/15/2026,Bones Hyland,MIN,OKC,13,3,0,2,1,5,0,0,0.384615
3/15/2026,Isaiah Hartenstein,OKC,MIN,21,0,12,3,0,3,0,1,0.190476
3/15/2026,Chet Holmgren,OKC,MIN,32,21,9,2,1,13,2,0,0.43375
3/15/2026,Shai Gilgeous-Alexander,OKC,MIN,33,20,3,10,2,22,5,1,0.763636
3/15/2026,Luguentz Dort,OKC,MIN,18,3,0,0,0,4,4,0,0.32
3/15/2026,Ajay Mitchell,OKC,MIN,27,11,5,3,1,13,2,2,0.588148
3/15/2026,Jaylin Williams,OKC,MIN,19,5,3,2,1,7,0,2,0.473684
3/15/2026,Alex Caruso,OKC,MIN,22,17,2,1,1,10,4,0,0.534545
3/15/2026,Isaiah Joe,OKC,MIN,21,20,4,0,4,14,0,1,0.714286
3/15/2026,Aaron Wiggins,OKC,MIN,6,0,0,0,0,1,0,0,0.166667
3/15/2026,Cason Wallace,OKC,MIN,25,4,6,7,0,4,2,0,0.1952
3/15/2026,Jared McCain,OKC,MIN,17,15,0,0,5,10,0,0,0.588235
3/15/2026,P.J. Washington,DAL,CLE,33,20,11,2,3,16,2,0,0.511515
3/15/2026,Naji Marshall,DAL,CLE,32,25,5,7,1,12,8,3,0.57875
3/15/2026,Cooper Flagg,DAL,CLE,33,27,6,10,1,17,8,3,0.712727
3/15/2026,Max Christie,DAL,CLE,29,9,2,5,2,4,1,0,0.153103
3/15/2026,Ryan Nembhard,DAL,CLE,24,11,3,3,3,10,0,0,0.416667
3/15/2026,Khris Middleton,DAL,CLE,24,5,5,2,1,9,0,2,0.458333
3/15/2026,Dwight Powell,DAL,CLE,2,0,1,1,0,0,0,0,0
3/15/2026,Caleb Martin,DAL,CLE,8,5,1,0,1,2,2,1,0.485
3/15/2026,Marvin Bagley III,DAL,CLE,16,6,5,0,1,4,2,2,0.43
3/15/2026,Brandon Williams,DAL,CLE,24,12,2,5,0,7,4,0,0.365
3/15/2026,John Poulakidas,DAL,CLE,15,10,3,0,2,6,0,1,0.466667
3/15/2026,Dean Wade,CLE,DAL,26,12,5,0,2,9,0,0,0.346154
3/15/2026,Evan Mobley,CLE,DAL,36,18,11,4,0,14,5,4,0.561111
3/15/2026,James Harden,CLE,DAL,38,13,5,7,1,12,5,6,0.531579
3/15/2026,Donovan Mitchell,CLE,DAL,39,26,1,11,4,24,2,1,0.66359
3/15/2026,Keon Ellis,CLE,DAL,31,5,5,3,1,7,0,2,0.290323
3/15/2026,Nae'Qwan Tomlin,CLE,DAL,12,4,0,0,0,4,0,1,0.416667
3/15/2026,Thomas Bryant,CLE,DAL,12,10,2,0,2,4,4,0,0.48
3/15/2026,Dennis Schroder,CLE,DAL,22,8,1,6,0,5,1,1,0.292727
3/15/2026,Max Strus,CLE,DAL,23,24,8,1,6,9,4,1,0.511304
3/15/2026,Tobias Harris,DET,TOR,33,21,5,2,3,12,0,1,0.393939
3/15/2026,Duncan Robinson,DET,TOR,24,1,3,3,0,2,2,1,0.161667
3/15/2026,Jalen Duren,DET,TOR,37,20,11,0,0,11,7,1,0.407568
3/15/2026,Cade Cunningham,DET,TOR,37,33,3,9,2,24,8,4,0.851892
3/15/2026,Ausar Thompson,DET,TOR,24,4,1,3,0,8,2,1,0.411667
3/15/2026,Paul Reed,DET,TOR,11,4,6,0,0,4,0,2,0.545455
3/15/2026,Ronald Holland II,DET,TOR,13,2,2,1,0,4,0,0,0.307692
3/15/2026,Javonte Green,DET,TOR,15,8,3,1,1,3,3,0,0.288
3/15/2026,Caris LeVert,DET,TOR,20,9,3,1,2,8,2,1,0.494
3/15/2026,Kevin Huerter,DET,TOR,14,3,1,1,1,3,0,1,0.285714
3/15/2026,Marcus Sasser,DET,TOR,12,3,1,2,1,6,0,1,0.583333
3/15/2026,Brandon Ingram,TOR,DET,39,34,1,0,4,25,8,3,0.808205
3/15/2026,RJ Barrett,TOR,DET,39,27,6,2,1,17,4,3,0.557949
3/15/2026,Scottie Barnes,TOR,DET,38,14,10,8,0,11,5,1,0.373684
3/15/2026,Jakob Poeltl,TOR,DET,36,21,18,5,0,12,5,0,0.394444
3/15/2026,Immanuel Quickley,TOR,DET,34,6,1,7,1,12,4,1,0.434118
3/15/2026,Sandro Mamukelashvili,TOR,DET,15,8,5,0,1,7,2,2,0.658667
3/15/2026,Jonathan Mogbo,TOR,DET,3,2,3,0,0,1,0,0,0.333333
3/15/2026,Jamal Shead,TOR,DET,24,4,2,3,0,4,2,0,0.203333
3/15/2026,Ja'Kobe Walter,TOR,DET,12,3,2,0,1,2,0,0,0.166667
3/15/2026,Jalen Slawson,IND,MIL,27,3,4,0,1,4,0,2,0.222222
3/15/2026,Jarace Walker,IND,MIL,30,14,8,6,2,12,2,0,0.429333
3/15/2026,Ivica Zubac,IND,MIL,24,10,7,2,0,10,2,1,0.495
3/15/2026,T.J. McConnell,IND,MIL,28,9,2,11,0,10,3,2,0.475714
3/15/2026,Aaron Nesmith,IND,MIL,29,32,2,1,7,14,5,3,0.662069
3/15/2026,Obi Toppin,IND,MIL,16,11,4,3,3,7,3,2,0.645
3/15/2026,Jay Huff,IND,MIL,20,16,1,0,3,8,3,1,0.516
3/15/2026,Micah Potter,IND,MIL,5,3,1,1,1,1,0,0,0.2
3/15/2026,Kobe Brown,IND,MIL,25,9,6,5,2,4,2,2,0.2752
3/15/2026,Quenton Jackson,IND,MIL,15,5,3,2,1,5,0,3,0.533333
3/15/2026,Kam Jones,IND,MIL,10,2,2,3,0,2,0,1,0.3
3/15/2026,Taelon Peter,IND,MIL,13,9,0,0,1,4,3,1,0.486154
3/15/2026,Giannis Antetokounmpo,MIL,IND,23,31,14,8,0,22,13,1,1.248696
3/15/2026,Kyle Kuzma,MIL,IND,36,8,3,8,2,7,0,1,0.222222
3/15/2026,Myles Turner,MIL,IND,30,13,4,0,3,7,2,1,0.296
3/15/2026,AJ Green,MIL,IND,24,12,2,1,4,7,0,1,0.333333
3/15/2026,Ryan Rollins,MIL,IND,37,20,2,7,3,12,2,3,0.429189
3/15/2026,Taurean Prince,MIL,IND,22,13,2,2,3,7,0,1,0.363636
3/15/2026,Bobby Portis,MIL,IND,27,29,10,3,6,21,2,1,0.847407
3/15/2026,Thanasis Antetokounmpo,MIL,IND,1,0,0,0,0,0,0,0,0
3/15/2026,Pete Nance,MIL,IND,3,0,0,0,0,0,0,0,0
3/15/2026,Jericho Sims,MIL,IND,14,2,3,1,0,3,0,0,0.214286
3/15/2026,Gary Harris,MIL,IND,22,6,0,1,2,4,0,0,0.181818
3/15/2026,Andre Jackson Jr.,MIL,IND,1,0,0,0,0,0,0,0,0
3/15/2026,Jerami Grant,POR,PHI,32,20,2,1,6,13,2,2,0.49625
3/15/2026,Toumani Camara,POR,PHI,31,7,2,5,1,10,0,4,0.451613
3/15/2026,Deni Avdija,POR,PHI,38,25,6,9,2,19,11,7,0.811579
3/15/2026,Donovan Clingan,POR,PHI,28,11,15,5,0,10,3,0,0.404286
3/15/2026,Jrue Holiday,POR,PHI,24,5,5,2,1,9,0,2,0.458333
3/15/2026,Robert Williams III,POR,PHI,20,6,12,0,0,5,0,0,0.25
3/15/2026,Matisse Thybulle,POR,PHI,15,5,3,2,1,4,0,1,0.333333
3/15/2026,Vit Krejci,POR,PHI,13,9,1,0,3,6,0,1,0.538462
3/15/2026,Scoot Henderson,POR,PHI,24,11,3,2,2,14,3,1,0.68
3/15/2026,Sidy Cissoko,POR,PHI,15,4,0,0,1,2,2,0,0.192
3/15/2026,Justin Edwards,PHI,POR,25,21,2,2,3,14,0,2,0.64
3/15/2026,Dominick Barlow,PHI,POR,21,11,3,2,1,6,2,1,0.375238
3/15/2026,Adem Bona,PHI,POR,13,2,6,0,0,5,0,1,0.461538
3/15/2026,Quentin Grimes,PHI,POR,40,31,3,2,1,22,8,1,0.663
3/15/2026,VJ Edgecombe,PHI,POR,35,18,12,3,1,18,1,1,0.555429
3/15/2026,Trendon Watford,PHI,POR,27,7,2,3,0,7,2,0,0.291852
3/15/2026,MarJon Beauchamp,PHI,POR,14,2,2,0,0,2,2,2,0.348571
3/15/2026,Andre Drummond,PHI,POR,35,6,17,4,0,9,0,3,0.342857
3/15/2026,Cameron Payne,PHI,POR,20,11,2,1,1,12,0,1,0.65
3/15/2026,Kyle Lowry,PHI,POR,5,0,0,0,0,1,0,0,0.2
3/15/2026,Tyrese Martin,PHI,POR,5,0,2,0,0,1,0,0,0.2
3/15/2026,Malevy Leons,GS,NY,20,2,5,2,0,7,0,0,0.35
3/15/2026,Gui Santos,GS,NY,32,20,7,7,2,12,4,5,0.58625
3/15/2026,Quinten Post,GS,NY,35,22,3,3,4,16,0,4,0.571429
3/15/2026,Brandin Podziemski,GS,NY,37,25,5,6,2,15,9,4,0.620541
3/15/2026,Will Richard,GS,NY,29,5,2,1,1,3,0,2,0.172414
3/15/2026,Omer Yurtseven,GS,NY,13,0,4,0,0,3,0,1,0.307692
3/15/2026,Gary Payton II,GS,NY,28,19,6,4,3,13,0,0,0.464286
3/15/2026,Nate Williams,GS,NY,10,2,0,0,0,2,0,1,0.3
3/15/2026,LJ Cryer,GS,NY,14,3,1,0,1,3,0,1,0.285714
3/15/2026,Pat Spencer,GS,NY,23,9,2,4,1,8,2,0,0.386087
3/15/2026,OG Anunoby,NY,GS,29,14,4,1,2,6,6,1,0.332414
3/15/2026,Karl-Anthony Towns,NY,GS,31,17,12,2,0,12,4,3,0.540645
3/15/2026,Josh Hart,NY,GS,31,7,12,5,1,6,0,1,0.225806
3/15/2026,Mikal Bridges,NY,GS,21,7,3,2,1,10,0,1,0.52381
3/15/2026,Jalen Brunson,NY,GS,36,30,1,9,2,20,10,3,0.761111
3/15/2026,Mohamed Diawara,NY,GS,11,3,0,0,1,4,0,2,0.545455
3/15/2026,Mitchell Robinson,NY,GS,17,4,10,0,0,2,0,2,0.235294
3/15/2026,Jordan Clarkson,NY,GS,22,14,0,0,1,11,1,0,0.52
3/15/2026,Landry Shamet,NY,GS,27,10,1,0,2,10,2,2,0.477037
3/15/2026,Jose Alvarado,NY,GS,15,4,1,4,0,3,0,0,0.2
3/15/2026,Cody Williams,UTAH,SAC,38,34,7,7,3,20,8,3,0.697895
3/15/2026,Brice Sensabaugh,UTAH,SAC,23,22,3,0,3,17,2,3,0.907826
3/15/2026,Elijah Harkless,UTAH,SAC,40,13,1,4,2,10,3,2,0.333
3/15/2026,Isaiah Collier,UTAH,SAC,25,21,5,3,1,21,4,2,0.9904
3/15/2026,Andersson Garcia,UTAH,SAC,43,3,11,3,1,7,0,2,0.209302
3/15/2026,Blake Hinson,UTAH,SAC,16,7,2,1,2,4,2,0,0.305
3/15/2026,Mo Bamba,UTAH,SAC,0,0,0,0,0,0,0,0,0
3/15/2026,Oscar Tshiebwe,UTAH,SAC,23,9,8,1,0,5,6,0,0.332174
3/15/2026,Bez Mbeng,UTAH,SAC,33,2,3,3,0,2,0,3,0.151515
3/15/2026,Precious Achiuwa,SAC,UTAH,33,20,11,1,0,15,0,2,0.515152
3/15/2026,Maxime Raynaud,SAC,UTAH,29,8,12,1,0,8,0,3,0.37931
3/15/2026,DeMar DeRozan,SAC,UTAH,38,41,4,11,1,21,21,5,0.927368
3/15/2026,Killian Hayes,SAC,UTAH,38,16,5,8,4,9,2,3,0.338947
3/15/2026,Nique Clifford,SAC,UTAH,26,10,4,2,1,9,1,2,0.44
3/15/2026,Doug McDermott,SAC,UTAH,29,9,3,2,3,8,0,1,0.310345
3/15/2026,Dylan Cardwell,SAC,UTAH,16,2,7,1,0,1,2,0,0.1175
3/15/2026,Daeqwon Plowden,SAC,UTAH,31,10,4,2,2,14,2,2,0.544516
3/14/2026,Ziaire Williams,BKN,PHI,21,9,1,1,2,6,1,0,0.306667
3/14/2026,Noah Clowney,BKN,PHI,19,5,4,1,1,6,0,1,0.368421
3/14/2026,Danny Wolf,BKN,PHI,26,15,10,2,1,9,6,1,0.486154
3/14/2026,Terance Mann,BKN,PHI,18,5,1,1,1,6,0,2,0.444444
3/14/2026,Nolan Traore,BKN,PHI,17,6,1,3,2,10,0,5,0.882353
3/14/2026,E.J. Liddell,BKN,PHI,11,10,2,3,2,5,0,0,0.454545
3/14/2026,Josh Minott,BKN,PHI,22,14,2,0,3,12,3,1,0.650909
3/14/2026,Chaney Johnson,BKN,PHI,24,6,10,1,0,6,8,0,0.396667
3/14/2026,Malachi Smith,BKN,PHI,23,4,3,1,0,5,0,5,0.434783
3/14/2026,Tyson Etienne,BKN,PHI,27,11,4,2,3,11,2,1,0.477037
3/14/2026,Ben Saraf,BKN,PHI,31,12,4,5,0,13,1,1,0.465806
3/14/2026,Justin Edwards,PHI,BKN,31,19,4,2,0,13,2,1,0.48
3/14/2026,Dominick Barlow,PHI,BKN,33,10,8,2,0,5,6,2,0.292121
3/14/2026,Adem Bona,PHI,BKN,33,9,10,0,0,5,5,2,0.278788
3/14/2026,Quentin Grimes,PHI,BKN,34,28,8,4,1,22,7,2,0.796471
3/14/2026,VJ Edgecombe,PHI,BKN,35,16,4,7,0,13,4,4,0.536
3/14/2026,Trendon Watford,PHI,BKN,18,10,5,3,0,9,1,2,0.635556
3/14/2026,MarJon Beauchamp,PHI,BKN,13,3,3,1,0,1,4,0,0.212308
3/14/2026,Dalen Terry,PHI,BKN,20,3,2,2,0,4,2,0,0.244
3/14/2026,Cameron Payne,PHI,BKN,23,6,3,1,2,10,0,1,0.478261
3/14/2026,Kyle Kuzma,MIL,ATL,24,11,4,1,0,8,2,5,0.578333
3/14/2026,Myles Turner,MIL,ATL,24,8,6,3,1,7,1,1,0.351667
3/14/2026,Jericho Sims,MIL,ATL,25,7,2,1,0,2,4,4,0.3104
3/14/2026,Kevin Porter Jr.,MIL,ATL,30,18,7,7,0,13,4,3,0.592
3/14/2026,Ryan Rollins,MIL,ATL,31,22,3,8,4,11,2,1,0.415484
3/14/2026,Taurean Prince,MIL,ATL,12,0,2,1,0,0,0,0,0
3/14/2026,Bobby Portis,MIL,ATL,27,14,6,1,3,15,2,2,0.662222
3/14/2026,Thanasis Antetokounmpo,MIL,ATL,4,0,1,0,0,0,0,0,0
3/14/2026,Pete Nance,MIL,ATL,15,3,1,2,1,2,2,1,0.258667
3/14/2026,Gary Harris,MIL,ATL,5,0,0,0,0,1,0,0,0.2
3/14/2026,Gary Trent Jr.,MIL,ATL,14,5,1,0,1,7,0,0,0.5
3/14/2026,AJ Green,MIL,ATL,21,9,2,0,2,6,1,2,0.401905
3/14/2026,Cam Thomas,MIL,ATL,3,0,0,0,0,3,0,0,1
3/14/2026,Andre Jackson Jr.,MIL,ATL,4,2,2,0,0,1,0,1,0.5
3/14/2026,Onyeka Okongwu,ATL,MIL,27,4,4,4,0,6,0,1,0.259259
3/14/2026,Jalen Johnson,ATL,MIL,35,23,10,12,2,20,2,3,0.682286
3/14/2026,CJ McCollum,ATL,MIL,27,30,3,2,7,18,4,2,0.805926
3/14/2026,Nickeil Alexander-Walker,ATL,MIL,34,20,3,1,3,14,3,2,0.509412
3/14/2026,Dyson Daniels,ATL,MIL,29,8,7,4,0,8,0,1,0.310345
3/14/2026,Corey Kispert,ATL,MIL,15,13,4,1,0,7,5,0,0.613333
3/14/2026,Mouhamed Gueye,ATL,MIL,13,0,2,0,0,2,0,0,0.153846
3/14/2026,Zaccharie Risacher,ATL,MIL,20,7,6,2,1,7,2,3,0.544
3/14/2026,Jock Landale,ATL,MIL,17,10,6,1,0,7,2,0,0.463529
3/14/2026,Christian Koloko,ATL,MIL,3,2,0,0,0,1,0,1,0.666667
3/14/2026,Gabe Vincent,ATL,MIL,11,3,0,1,1,3,0,0,0.272727
3/14/2026,Keaton Wallace,ATL,MIL,3,2,2,1,0,2,0,0,0.666667
3/14/2026,RayJ Dennis,ATL,MIL,3,0,0,0,0,0,0,0,0
3/14/2026,Caleb Houstan,ATL,MIL,3,0,0,0,0,0,0,0,0
3/14/2026,Miles Bridges,CHA,SA,34,22,4,2,4,16,2,2,0.555294
3/14/2026,Moussa Diabate,CHA,SA,21,4,5,3,0,7,0,1,0.380952
3/14/2026,Brandon Miller,CHA,SA,33,6,6,3,2,14,0,3,0.515152
3/14/2026,LaMelo Ball,CHA,SA,22,17,4,2,4,13,2,1,0.676364
3/14/2026,Kon Knueppel,CHA,SA,32,20,6,3,3,14,6,0,0.52
3/14/2026,Grant Williams,CHA,SA,22,6,3,1,1,8,3,1,0.469091
3/14/2026,Ryan Kalkbrenner,CHA,SA,18,3,3,1,0,2,2,1,0.215556
3/14/2026,Coby White,CHA,SA,26,18,4,2,2,15,2,0,0.610769
3/14/2026,Josh Green,CHA,SA,18,6,1,0,2,3,0,0,0.166667
3/14/2026,Sion James,CHA,SA,14,0,3,1,0,1,0,0,0.071429
3/14/2026,Julian Champagnie,SA,CHA,33,9,4,2,1,11,0,0,0.333333
3/14/2026,Victor Wembanyama,SA,CHA,31,32,12,8,5,24,2,2,0.867097
3/14/2026,De'Aaron Fox,SA,CHA,35,17,6,4,1,16,5,1,0.548571
3/14/2026,Devin Vassell,SA,CHA,34,9,5,3,1,6,4,1,0.257647
3/14/2026,Stephon Castle,SA,CHA,29,15,7,10,1,11,4,6,0.646897
3/14/2026,Harrison Barnes,SA,CHA,22,2,3,0,0,3,2,1,0.221818
3/14/2026,Keldon Johnson,SA,CHA,21,13,5,0,1,9,0,0,0.428571
3/14/2026,Carter Bryant,SA,CHA,16,8,4,1,1,8,2,0,0.555
3/14/2026,Luke Kornet,SA,CHA,20,10,8,1,0,4,2,0,0.244
3/14/2026,Alex Sarr,WSH,BOS,22,4,5,0,1,9,2,3,0.585455
3/14/2026,Trae Young,WSH,BOS,24,11,4,6,0,10,2,1,0.495
3/14/2026,Bilal Coulibaly,WSH,BOS,24,12,4,1,2,10,2,1,0.495
3/14/2026,Will Riley,WSH,BOS,29,5,5,3,1,6,0,2,0.275862
3/14/2026,Tre Johnson,WSH,BOS,24,7,1,2,1,13,0,1,0.583333
3/14/2026,Anthony Gill,WSH,BOS,6,0,0,1,0,1,0,0,0.166667
3/14/2026,Justin Champagnie,WSH,BOS,21,10,4,1,0,6,5,0,0.390476
3/14/2026,Tristan Vukcevic,WSH,BOS,20,22,3,1,6,9,2,2,0.594
3/14/2026,Sharife Cooper,WSH,BOS,8,0,0,2,0,2,0,0,0.25
3/14/2026,Jamir Watkins,WSH,BOS,24,15,6,2,2,11,4,1,0.573333
3/14/2026,Bub Carrington,WSH,BOS,22,2,3,8,0,2,0,1,0.136364
3/14/2026,Jaden Hardy,WSH,BOS,15,12,3,1,2,5,0,1,0.4
3/14/2026,Jayson Tatum,BOS,WSH,32,20,14,7,2,19,2,1,0.6525
3/14/2026,Sam Hauser,BOS,WSH,26,12,6,2,4,11,0,1,0.461538
3/14/2026,Neemias Queta,BOS,WSH,31,24,10,3,0,13,3,2,0.526452
3/14/2026,Derrick White,BOS,WSH,35,15,6,5,3,11,6,2,0.446857
3/14/2026,Jaylen Brown,BOS,WSH,31,16,4,3,0,13,4,3,0.572903
3/14/2026,Amari Williams,BOS,WSH,2,2,1,0,0,1,0,1,1
3/14/2026,Luka Garza,BOS,WSH,15,15,1,3,2,6,4,2,0.650667
3/14/2026,Payton Pritchard,BOS,WSH,30,4,4,4,0,11,0,0,0.366667
3/14/2026,Ron Harper Jr.,BOS,WSH,2,0,0,0,0,0,0,1,0.5
3/14/2026,Baylor Scheierman,BOS,WSH,25,3,9,2,1,8,0,1,0.36
3/14/2026,Max Shulga,BOS,WSH,2,0,0,0,0,0,0,0,0
3/14/2026,Hugo Gonzalez,BOS,WSH,9,0,0,0,0,0,0,0,0
3/14/2026,Paolo Banchero,ORL,MIA,37,27,8,7,1,14,10,4,0.605405
3/14/2026,Tristan da Silva,ORL,MIA,31,11,8,2,1,12,0,3,0.483871
3/14/2026,Wendell Carter Jr.,ORL,MIA,35,15,8,2,1,8,4,1,0.307429
3/14/2026,Desmond Bane,ORL,MIA,35,21,4,4,1,17,4,3,0.621714
3/14/2026,Jalen Suggs,ORL,MIA,34,14,5,6,2,17,2,3,0.614118
3/14/2026,Moritz Wagner,ORL,MIA,13,7,4,0,0,4,3,2,0.563077
3/14/2026,Jamal Cain,ORL,MIA,19,12,7,0,2,8,0,2,0.526316
3/14/2026,Noah Penda,ORL,MIA,20,7,3,2,1,4,2,0,0.244
3/14/2026,Jevon Carter,ORL,MIA,16,7,2,3,1,5,0,1,0.375
3/14/2026,Bam Adebayo,MIA,ORL,38,20,7,1,2,15,10,2,0.563158
3/14/2026,Kel'el Ware,MIA,ORL,27,13,10,1,1,8,2,1,0.365926
3/14/2026,Davion Mitchell,MIA,ORL,26,14,2,4,2,8,2,1,0.38
3/14/2026,Tyler Herro,MIA,ORL,31,10,6,5,2,14,0,2,0.516129
3/14/2026,Pelle Larsson,MIA,ORL,35,15,3,3,2,7,5,1,0.291429
3/14/2026,Myron Gardner,MIA,ORL,3,0,1,0,0,1,0,0,0.333333
3/14/2026,Jaime Jaquez Jr.,MIA,ORL,30,22,2,7,1,16,4,2,0.658667
3/14/2026,Norman Powell,MIA,ORL,31,20,1,3,1,15,5,1,0.587097
3/14/2026,Kasparas Jakucionis,MIA,ORL,18,3,0,1,1,4,0,0,0.222222
3/14/2026,Aaron Gordon,DEN,LAL,35,27,5,2,5,16,7,3,0.630857
3/14/2026,Cameron Johnson,DEN,LAL,43,18,4,3,4,13,2,2,0.369302
3/14/2026,Nikola Jokic,DEN,LAL,43,24,16,14,2,19,2,4,0.555349
3/14/2026,Jamal Murray,DEN,LAL,36,5,6,6,1,14,3,2,0.481111
3/14/2026,Christian Braun,DEN,LAL,33,12,1,3,0,9,2,1,0.329697
3/14/2026,Spencer Jones,DEN,LAL,23,5,3,0,1,4,0,0,0.173913
3/14/2026,Jonas Valanciunas,DEN,LAL,3,2,1,0,0,1,0,2,1
3/14/2026,Tim Hardaway Jr.,DEN,LAL,29,20,1,3,4,13,4,1,0.543448
3/14/2026,Bruce Brown,DEN,LAL,20,12,4,2,2,6,2,0,0.344
3/14/2026,LeBron James,LAL,DEN,40,17,6,5,1,13,3,5,0.483
3/14/2026,Deandre Ayton,LAL,DEN,27,9,9,2,0,6,4,2,0.361481
3/14/2026,Marcus Smart,LAL,DEN,35,21,3,2,5,15,0,0,0.428571
3/14/2026,Luka Doncic,LAL,DEN,43,30,11,13,4,26,9,6,0.836279
3/14/2026,Austin Reaves,LAL,DEN,46,32,7,6,3,21,6,3,0.57913
3/14/2026,Rui Hachimura,LAL,DEN,25,6,4,0,0,6,0,0,0.24
3/14/2026,Jake LaRavia,LAL,DEN,12,4,1,1,0,2,0,0,0.166667
3/14/2026,Jaxson Hayes,LAL,DEN,21,5,4,0,0,2,4,0,0.179048
3/14/2026,Luke Kennard,LAL,DEN,16,3,1,2,1,2,0,0,0.125
3/14/2026,Precious Achiuwa,SAC,LAC,37,25,13,1,3,14,2,2,0.456216
3/14/2026,Maxime Raynaud,SAC,LAC,30,23,5,2,0,12,3,4,0.577333
3/14/2026,Russell Westbrook,SAC,LAC,37,12,12,10,2,15,4,4,0.561081
3/14/2026,DeMar DeRozan,SAC,LAC,37,27,0,7,0,14,5,4,0.545946
3/14/2026,Nique Clifford,SAC,LAC,35,11,4,4,3,11,2,1,0.368
3/14/2026,Doug McDermott,SAC,LAC,14,3,0,0,1,4,0,1,0.357143
3/14/2026,Dylan Cardwell,SAC,LAC,13,0,6,1,0,1,0,0,0.076923
3/14/2026,Daeqwon Plowden,SAC,LAC,31,15,5,2,3,9,0,0,0.290323
3/14/2026,Killian Hayes,SAC,LAC,7,2,3,2,0,2,0,3,0.714286
3/14/2026,Kawhi Leonard,LAC,SAC,26,31,6,0,2,23,6,3,1.101538
3/14/2026,Derrick Jones Jr.,LAC,SAC,32,2,3,1,0,4,0,2,0.1875
