projection_id,player,stat,line,direction,tier,more_allowed,less_allowed,main_line,start_time,updated_at,alt_line,is_main,odds_type,team,game_date,opp,home,minutes_s,p,p_close,fragility,fragility_abs,is_star,q_blowout,min_mean,min_std,rate_mean,rate_std,games_used,data_health_flag,p_adj,rpd_active,rpd_last10_hitrate,rpd_delta_p,telemetry_k_shrink,telemetry_under_penalty,telemetry_mult,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
9880713,Luke Kennard,PA,12.5,OVER,STANDARD,1,0,12.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:26:01.303000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.45760847830433915,0.45500899820035995,0.0,0.0,False,0.0,22.6,4.509988913511873,0.5332350094887465,0.2427695566196197,20,OK,0.47032593481303736,1,0.5,-5.551115123125783e-17,0.7,0.9,1.0,0.0,0,,0.03
9880713,Luke Kennard,PA,12.5,UNDER,STANDARD,0,1,12.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:26:01.303000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.5423915216956608,0.5449910017996401,0.0047697670152266605,0.002599480103979257,False,0.0,22.6,4.509988913511873,0.5332350094887465,0.2427695566196197,20,OK,0.49170665866826635,1,0.5,0.0,0.7,0.9,1.0,0.0,0,,0.03
9871746,Ace Bailey,PA,24.5,OVER,DEMON,1,0,24.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:25:44.087000+00:00,0,0,demon,UTA,2026-02-12,BKN,1,1.0,0.07288542291541691,0.0674865026994601,0.0,0.0,False,0.0,28.7,8.192069335644076,0.4746641203882705,0.18263132960538622,20,OK,0.17100000000000004,1,0.1,-0.03997000599880024,0.7,0.9,1.0,0.0,0,rotowire,0.03
9869061,Caleb Martin,PRA,16.5,OVER,DEMON,1,0,16.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:25:32.290000+00:00,0,0,demon,DAL,2026-02-12,,0,1.0,0.1988602279544091,0.1962607478504299,0.0,0.0,False,0.0,19.45,8.387341652752676,0.5420206556756848,0.26851189120435076,20,OK,0.28363407318536293,1,0.5,0.0,0.7,0.9,1.0,0.0,0,,0.03
9880737,Kyle Filipowski,REB,9.0,OVER,STANDARD,1,0,9.0,2026-02-12T21:10:00.000-05:00,2026-02-12T17:25:20.331000+00:00,0,0,standard,UTA,2026-02-12,BKN,1,0.6,0.4216156768646271,0.4226154769046191,0.0023657440264963406,0.0009998000399920048,False,0.0,21.75,7.936466468145632,0.3853623169854453,0.2335828925204592,20,OK,0.44513097380523897,1,0.5,0.0,0.7,0.9,1.0,0.0,0,,0.03
9880737,Kyle Filipowski,REB,9.0,UNDER,STANDARD,0,1,9.0,2026-02-12T21:10:00.000-05:00,2026-02-12T17:25:20.331000+00:00,0,0,standard,UTA,2026-02-12,BKN,1,0.6,0.5783843231353729,0.5773845230953809,0.0,0.0,False,0.0,21.75,7.936466468145632,0.3853623169854453,0.2335828925204592,20,OK,0.514382123575285,1,0.5,0.0,0.7,0.9,1.0,0.0,0,,0.03
9870154,Jerami Grant,PRA,26.0,OVER,STANDARD,1,0,26.0,2026-02-12T21:10:00.000-05:00,2026-02-12T17:24:56.737000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.4158168366326735,0.4180163967206559,0.005261899067208766,0.0021995600879823884,False,0.0,29.3,5.030904491242106,0.8387297426188246,0.22288781485818346,20,OK,0.3476104416557395,1,0.3,-0.13351620569590278,0.7,0.9,1.0,0.0,0,rotowire,0.03
9870154,Jerami Grant,PRA,26.0,UNDER,STANDARD,0,1,26.0,2026-02-12T21:10:00.000-05:00,2026-02-12T17:24:56.737000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.5841831633673266,0.5819836032793442,0.0,0.0,False,0.0,29.3,5.030904491242106,0.8387297426188246,0.22288781485818346,20,OK,0.6171505156553141,1,0.7,0.14159303247699762,0.7,0.9,1.0,-0.9694998844359161,1,rotowire,0.03
9880704,Luke Kennard,AST,1.5,OVER,GOBLIN,1,0,1.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:24:49.383000+00:00,0,0,goblin,LAL,2026-02-12,,0,0.6,0.6381723655268946,0.6281743651269746,0.0,0.0,False,0.0,22.6,4.509988913511873,0.089904999920603,0.06252161618241363,20,OK,0.5967206558688263,1,0.5,0.0,0.7,0.9,1.0,0.0,0,,0.03
9880646,Daniel Gafford,RA,6.5,OVER,GOBLIN,1,0,6.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:24:34.488000+00:00,0,0,goblin,DAL,2026-02-12,,0,1.0,0.5881823635272946,0.5799840031993602,0.0,0.0,False,0.0,20.6,5.462600113499065,0.35769231882182817,0.11292581103445919,20,OK,0.6083720424001781,1,0.6,0.06663483990153118,0.7,0.9,1.0,0.0,0,,0.03
9880738,Naji Marshall,REB,5.0,OVER,STANDARD,1,0,5.0,2026-02-12T22:10:00.000-05:00,2026-02-12T17:24:33.469000+00:00,0,0,standard,DAL,2026-02-12,,0,0.6,0.5377924415116977,0.5345930813837233,0.0,0.0,False,0.0,31.25,4.88748401531913,0.1684476064135057,0.07428147075834104,20,OK,0.624595629010247,1,0.7,0.1402013142172267,0.7,0.9,1.0,0.5468906221468975,1,rotowire,0.03
9880738,Naji Marshall,REB,5.0,UNDER,STANDARD,0,1,5.0,2026-02-12T22:10:00.000-05:00,2026-02-12T17:24:33.469000+00:00,0,0,standard,DAL,2026-02-12,,0,0.6,0.46220755848830236,0.46540691861627675,0.006874328678839931,0.0031993601279743933,False,0.0,31.25,4.88748401531913,0.1684476064135057,0.07428147075834104,20,OK,0.29877873475805944,1,0.2,-0.2034457529851015,0.7,0.9,1.0,0.0,0,rotowire,0.03
9878046,Jake LaRavia,REB,2.5,OVER,GOBLIN,1,0,2.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:23:53.345000+00:00,0,0,goblin,LAL,2026-02-12,,0,0.6,0.7011597680463907,0.6951609678064388,0.0,0.0,False,0.0,28.0,6.0,0.13377927935257533,0.0765621403584569,20,OK,0.6799451221110011,1,0.6,0.0559046921121823,0.7,0.9,1.0,0.0,0,,0.03
9880699,Luke Kennard,FG3M,1.5,OVER,GOBLIN,1,0,1.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:23:47.253000+00:00,0,0,goblin,LAL,2026-02-12,,0,0.6,0.6289742051589682,0.6195760847830434,0.0,0.0,False,0.0,22.6,4.509988913511873,0.09059140744155876,0.07030544203210223,20,OK,0.5682678464307138,1,0.5,0.0,0.7,0.9,1.0,0.0,0,,0.03
9869683,Caleb Martin,PRA,13.5,OVER,STANDARD,1,0,13.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:23:19.181000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.3030393921215757,0.3098380323935213,0.021942562116811837,0.0067986402719456,False,0.0,19.45,8.387341652752676,0.5420206556756848,0.26851189120435076,20,OK,0.362127574485103,1,0.5,0.0,0.7,0.9,1.0,0.0,0,,0.03
9869683,Caleb Martin,PRA,13.5,UNDER,STANDARD,0,1,13.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:23:19.181000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.6969606078784243,0.6901619676064787,0.0,0.0,False,0.0,19.45,8.387341652752676,0.5420206556756848,0.26851189120435076,20,OK,0.5890851829634073,1,0.5,0.0,0.7,0.9,1.0,0.0,0,,0.03
9869053,Caleb Martin,FG3M,1.5,OVER,DEMON,1,0,1.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:23:03.703000+00:00,0,0,demon,DAL,2026-02-12,,0,0.6,0.09628074385122976,0.09028194361127774,0.0,0.0,False,0.0,19.45,8.387341652752676,0.023887040344206977,0.03443014531198607,20,OK,0.17716276186830576,1,0.2,-0.057476798325078696,0.7,0.9,1.0,0.0,0,,0.03
9869057,Caleb Martin,PTS,10.5,OVER,DEMON,1,0,10.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:23:02.937000+00:00,0,0,demon,DAL,2026-02-12,,0,0.6,0.13987202559488102,0.13047390521895622,0.0,0.0,False,0.0,19.45,8.387341652752676,0.26588905063638285,0.19595169307322394,20,OK,0.20771781941493678,1,0.3,-0.05741799785925711,0.7,0.9,1.0,0.0,0,,0.03
9868986,P.J. Washington,PA,16.5,OVER,STANDARD,1,0,16.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:23:02.305000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.2984403119376125,0.29524095180963805,0.0,0.0,False,0.0,29.75,6.339361166552983,0.4524121714239392,0.1756653926695242,20,OK,0.2471726049651209,1,0.2,-0.15962230484458265,0.7,0.9,1.0,0.0,0,,0.03
9868986,P.J. Washington,PA,16.5,UNDER,STANDARD,0,1,16.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:23:02.305000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.7015596880623876,0.704759048190362,0.004539651014328257,0.0031993601279743933,False,0.0,29.75,6.339361166552983,0.4524121714239392,0.1756653926695242,20,OK,0.7232026902898838,1,0.8,0.1874572668722566,0.7,0.9,1.0,0.0,0,,0.03
9878044,Jake LaRavia,PRA,16.5,OVER,STANDARD,1,0,16.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:22:43.823000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.382623475304939,0.38182363527294544,0.0,0.0,False,0.0,28.0,6.0,0.5280224591440175,0.20144876484029176,20,OK,0.32857773872039686,1,0.3,-0.1275124199900864,0.7,0.9,1.0,0.0,0,rotowire,0.03
9878044,Jake LaRavia,PRA,16.5,UNDER,STANDARD,0,1,16.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:22:43.823000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.617376524695061,0.6181763647270546,0.0012938702895035174,0.0007998400319936261,False,0.0,28.0,6.0,0.5280224591440175,0.20144876484029176,20,OK,0.6354583333711051,1,0.7,0.13787303259030959,0.7,0.9,1.0,-0.09378271583258617,1,rotowire,0.03
9868781,Austin Reaves,PTS,24.5,OVER,STANDARD,1,0,24.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:20:52.664000+00:00,0,0,standard,LAL,2026-02-12,,0,0.6,0.46060787842431516,0.45880823835232953,0.0,0.0,False,0.0,32.25,7.495832175282475,0.7468520751279372,0.2580271619613465,20,OK,0.37442176874652233,1,0.3,-0.14000535164356903,0.7,0.9,1.0,0.0,0,rotowire,0.03
9868781,Austin Reaves,PTS,24.5,UNDER,STANDARD,0,1,24.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:20:52.664000+00:00,0,0,standard,LAL,2026-02-12,,0,0.6,0.5393921215756848,0.5411917616476705,0.003325327914280488,0.001799640071985631,False,0.0,32.25,7.495832175282475,0.7468520751279372,0.2580271619613465,20,OK,0.5914382680569851,1,0.7,0.14517318780614807,0.7,0.9,1.0,-0.9975245041672617,1,rotowire,0.03
9871447,Chet Holmgren,PR,34.5,OVER,DEMON,1,0,34.5,2026-02-12T19:40:00.000-05:00,2026-02-12T17:20:50.789000+00:00,0,0,demon,OKC,2026-02-12,,0,1.0,0.11027794441111778,0.10367926414717056,0.0,0.0,False,0.0,30.3,3.5930488446443363,0.871349763343298,0.1751542327497381,20,OK,0.18005752431711602,1,0.2,-0.06292750618165015,0.7,0.9,1.0,0.0,0,rotowire,0.03
9880694,Jerami Grant,PR,34.5,OVER,DEMON,1,0,34.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:20:21.375000+00:00,0,0,demon,POR,2026-02-12,,0,1.0,0.0626874625074985,0.058488302339532096,0.0,0.0,False,0.0,29.3,5.030904491242106,0.7575832399823407,0.20485871099234648,20,OK,0.17100000000000004,1,0.0,-0.030179964007198558,0.7,0.9,1.0,0.0,0,rotowire,0.03
9871390,Vít Krejčí,PR,9.5,OVER,GOBLIN,1,0,9.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:19:44.695000+00:00,0,0,goblin,POR,2026-02-12,,0,1.0,0.34563087382523494,0.34923015396920615,0.010306326939593475,0.0035992801439712063,False,0.0,19.7,7.294518489934753,0.3963538566375306,0.23551784259606395,20,OK,0.30815447079179287,1,0.3,-0.11969591555124512,0.7,0.9,1.0,0.0,0,,0.03
9870194,Vít Krejčí,PR,11.5,OVER,STANDARD,1,0,11.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:18:26.045000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.242251549690062,0.24025194961007798,0.0,0.0,False,0.0,19.7,7.294518489934753,0.3963538566375306,0.23551784259606395,20,OK,0.2256373692169084,1,0.2,-0.13419816509447857,0.7,0.9,1.0,0.0,0,,0.03
9870194,Vít Krejčí,PR,11.5,UNDER,STANDARD,0,1,11.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:18:26.045000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.757748450309938,0.759748050389922,0.0026319252533228144,0.0019996000799840097,False,0.0,19.7,7.294518489934753,0.3963538566375306,0.23551784259606395,20,OK,0.744880489240307,1,0.8,0.16785566506435157,0.7,0.9,1.0,0.0,0,,0.03
9870238,Donovan Clingan,PA,15.5,OVER,STANDARD,1,0,15.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:18:22.408000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.42861427714457107,0.42661467706458706,0.0,0.0,False,0.0,29.2,3.9319206502674997,0.5028836160923775,0.15031399742158139,20,OK,0.40265056010162614,1,0.4,-0.06768490557081946,0.7,0.9,1.0,0.0,0,rotowire,0.03
9870238,Donovan Clingan,PA,15.5,UNDER,STANDARD,0,1,15.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:18:22.408000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.5713857228554289,0.5733853229354129,0.003487358326068015,0.0019996000799840097,False,0.0,29.2,3.9319206502674997,0.5028836160923775,0.15031399742158139,20,OK,0.55907442155043,1,0.6,0.0701448802164425,0.7,0.9,1.0,-0.4621423805162352,1,rotowire,0.03
9870239,Donovan Clingan,PR,25.5,OVER,STANDARD,1,0,25.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:17:35.643000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.473005398920216,0.47140571885622873,0.0,0.0,False,0.0,29.2,3.9319206502674997,0.8623330715076447,0.20347858234413507,20,OK,0.4811037792441512,1,0.5,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9870239,Donovan Clingan,PR,25.5,UNDER,STANDARD,0,1,25.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:17:35.643000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.526994601079784,0.5285942811437713,0.003026290902213069,0.0015996800639872522,False,0.0,29.2,3.9319206502674997,0.8623330715076447,0.20347858234413507,20,OK,0.482006598680264,1,0.5,1.1102230246251565e-16,0.7,0.9,1.0,-0.5305232222373479,1,rotowire,0.03
9872988,Caleb Martin,PR,19.5,OVER,DEMON,1,0,19.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:16:38.489000+00:00,0,0,demon,DAL,2026-02-12,,0,1.0,0.0606878624275145,0.05448910217956409,0.0,0.0,False,0.0,19.45,8.387341652752676,0.4338637557759615,0.22931881440596616,20,OK,0.17100000000000004,1,0.1,-0.028260347930413918,0.7,0.9,1.0,0.0,0,rotowire,0.03
9870153,Jerami Grant,PR,23.5,OVER,STANDARD,1,0,23.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:16:22.410000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.4158168366326735,0.4184163167366527,0.0062126642771804,0.0025994801039792015,False,0.0,29.3,5.030904491242106,0.7575832399823407,0.20485871099234648,20,OK,0.3476104416557395,1,0.3,-0.13351620569590278,0.7,0.9,1.0,0.0,0,rotowire,0.03
9870153,Jerami Grant,PR,23.5,UNDER,STANDARD,0,1,23.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:16:22.410000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.5841831633673266,0.5815836832633473,0.0,0.0,False,0.0,29.3,5.030904491242106,0.7575832399823407,0.20485871099234648,20,OK,0.6171505156553141,1,0.7,0.14159303247699762,0.7,0.9,1.0,-0.9601110245170732,1,rotowire,0.03
9868809,Caleb Martin,PR,10.5,OVER,STANDARD,1,0,10.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:15:53.716000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.3234353129374125,0.33163367326534693,0.024721133554416654,0.008198360327934417,False,0.0,19.45,8.387341652752676,0.4338637557759615,0.22931881440596616,20,OK,0.4218532929625989,1,0.6,0.06492653415201449,0.7,0.9,1.0,0.8827237754631548,1,rotowire,0.03
9868809,Caleb Martin,PR,10.5,UNDER,STANDARD,0,1,10.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:15:53.716000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.6765646870625874,0.668366326734653,0.0,0.0,False,0.0,19.45,8.387341652752676,0.4338637557759615,0.22931881440596616,20,OK,0.5277490860631937,1,0.4,-0.0692666668374805,0.7,0.9,1.0,0.0,0,rotowire,0.03
9869586,Deandre Ayton,PA,19.5,OVER,DEMON,1,0,19.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:15:51.270000+00:00,0,0,demon,LAL,2026-02-12,,0,1.0,0.1230753849230154,0.11507698460307939,0.0,0.0,False,0.0,26.6,5.132250968142537,0.439159717190881,0.22165823905754203,20,OK,0.17100000000000004,1,0.1,-0.08815236952609477,0.7,0.9,1.0,0.0,0,,0.03
9878854,Lauri Markkanen,FG3M,4.5,OVER,DEMON,1,0,4.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:15:46.861000+00:00,0,0,demon,UTA,2026-02-12,BKN,1,0.6,0.07808438312337533,0.07608478304339132,0.0,0.0,True,0.0,33.95,5.852136362047623,0.07838036739437003,0.0325597564227073,20,OK,0.17100000000000004,1,0.0,-0.04808438312337533,0.7,0.9,1.0,0.0,0,,0.03
9870124,Deni Avdija,PR,30.0,OVER,STANDARD,1,0,30.0,2026-02-12T21:10:00.000-05:00,2026-02-12T17:14:03.563000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.6265746850629874,0.618376324735053,0.0,0.0,True,0.0,34.75,5.778191758673296,0.9664085087509872,0.25072349451628156,20,OK,0.5886022795440912,1,0.5,0.0,0.7,0.9,1.0,0.0,0,,0.03
9870124,Deni Avdija,PR,30.0,UNDER,STANDARD,0,1,30.0,2026-02-12T21:10:00.000-05:00,2026-02-12T17:14:03.563000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.3734253149370126,0.381623675264947,0.021482839926643973,0.008198360327934417,True,0.0,34.75,5.778191758673296,0.9664085087509872,0.25072349451628156,20,OK,0.34316712957211626,1,0.4,-0.06012974119743092,0.7,0.9,1.0,0.0,0,,0.03
9868813,Caleb Martin,RA,6.5,OVER,STANDARD,1,0,6.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:13:59.987000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.34523095380923813,0.35282943411317735,0.021535845848682386,0.007598480303939226,False,0.0,19.45,8.387341652752676,0.276131605039302,0.1568587976181647,20,OK,0.3916616676664667,1,0.5,5.551115123125783e-17,0.7,0.9,1.0,0.0,0,,0.03
9868813,Caleb Martin,RA,6.5,UNDER,STANDARD,0,1,6.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:13:59.987000+00:00,0,0,standard,DAL,2026-02-12,,0,1.0,0.6547690461907618,0.6471705658868226,0.0,0.0,False,0.0,19.45,8.387341652752676,0.276131605039302,0.1568587976181647,20,OK,0.56250449910018,1,0.5,0.0,0.7,0.9,1.0,0.0,0,,0.03
9870237,Donovan Clingan,PTS,13.5,OVER,STANDARD,1,0,13.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:13:27.021000+00:00,0,0,standard,POR,2026-02-12,,0,0.6,0.38862227554489104,0.3842231553689262,0.0,0.0,False,0.0,29.2,3.9319206502674997,0.4223057262031612,0.13456341354790835,20,OK,0.3765726702232312,1,0.4,-0.06494703236884647,0.7,0.9,1.0,0.0,0,rotowire,0.03
9870237,Donovan Clingan,PTS,13.5,UNDER,STANDARD,0,1,13.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:13:27.021000+00:00,0,0,standard,POR,2026-02-12,,0,0.6,0.611377724455109,0.6157768446310737,0.007144016885858045,0.004399120175964777,False,0.0,29.2,3.9319206502674997,0.4223057262031612,0.13456341354790835,20,OK,0.5833264008733271,1,0.6,0.06879776352372635,0.7,0.9,1.0,-0.5272755677338101,1,rotowire,0.03
9870748,Brice Sensabaugh,PA,20.5,OVER,STANDARD,1,0,20.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:13:24.625000+00:00,0,0,standard,UTA,2026-02-12,BKN,1,1.0,0.3728254349130174,0.36582683463307336,0.0,0.0,False,0.0,26.7,4.148493702538308,0.6661348375189993,0.3009911786047474,20,OK,0.32308934273331724,1,0.3,-0.12555494529399278,0.7,0.9,1.0,0.0,0,,0.03
9870748,Brice Sensabaugh,PA,20.5,UNDER,STANDARD,0,1,20.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:13:24.625000+00:00,0,0,standard,UTA,2026-02-12,BKN,1,1.0,0.6271745650869825,0.6341731653669266,0.01103578748226395,0.006998600279944034,False,0.0,26.7,4.148493702538308,0.6661348375189993,0.3009911786047474,20,OK,0.6407462589632658,1,0.7,0.13660897565495245,0.7,0.9,1.0,0.0,0,,0.03
9870125,Deni Avdija,PRA,35.5,OVER,STANDARD,1,0,35.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:13:16.989000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.6673665266946611,0.6589682063587282,0.0,0.0,True,0.0,34.75,5.778191758673296,1.1775742232984014,0.2820651576833137,20,OK,0.6171565686862628,1,0.5,0.0,0.7,0.9,1.0,0.0,0,,0.03
9870125,Deni Avdija,PRA,35.5,UNDER,STANDARD,0,1,35.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:13:16.989000+00:00,0,0,standard,POR,2026-02-12,,0,1.0,0.33263347330533893,0.34103179364127173,0.024626209322779195,0.008398320335932796,True,0.0,34.75,5.778191758673296,1.1775742232984014,0.2820651576833137,20,OK,0.35955908818236354,1,0.5,0.0,0.7,0.9,1.0,0.0,0,,0.03
9871884,Kyle Filipowski,RA,13.5,OVER,DEMON,1,0,13.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:12:46.890000+00:00,0,0,demon,UTA,2026-02-12,BKN,1,1.0,0.2736452709458108,0.27604479104179164,0.008692502716407167,0.0023995200959808227,False,0.0,21.75,7.936466468145632,0.464689322250912,0.22648530572008976,20,OK,0.2651525321961316,1,0.3,-0.09819584268493325,0.7,0.9,1.0,0.0,0,,0.03
9871366,Jrue Holiday,PR,14.5,OVER,GOBLIN,1,0,14.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:12:40.476000+00:00,0,0,goblin,POR,2026-02-12,,0,1.0,0.6903619276144771,0.6891621675664867,0.0,0.0,False,0.0,26.95,6.312487623750244,0.6792830917247887,0.20037031362795646,20,OK,0.7109636153995698,1,0.7,0.11101466581347974,0.7,0.9,1.0,0.09648872276547986,1,rotowire,0.03
9871361,Jerami Grant,PRA,19.5,OVER,GOBLIN,1,0,19.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:12:21.223000+00:00,0,0,goblin,POR,2026-02-12,,0,1.0,0.736752649470106,0.7319536092781443,0.0,0.0,False,0.0,29.3,5.030904491242106,0.8387297426188246,0.22288781485818346,20,OK,0.6657268546290742,1,0.5,0.0,0.7,0.9,1.0,0.08257597995648851,1,rotowire,0.03
9871354,Donovan Clingan,PR,19.5,OVER,GOBLIN,1,0,19.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:11:17.230000+00:00,0,0,goblin,POR,2026-02-12,,0,1.0,0.795740851829634,0.7921415716856629,0.0,0.0,False,0.0,29.2,3.9319206502674997,0.8623330715076447,0.20347858234413507,20,OK,0.7879483431897188,1,0.8,0.11561392415567862,0.7,0.9,1.0,0.8873085938202295,1,rotowire,0.03
9880576,Luke Kennard,PTS,9.5,OVER,STANDARD,1,0,9.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:10:05.330000+00:00,0,0,standard,LAL,2026-02-12,,0,0.6,0.5265946810637873,0.5215956808638272,0.0,0.0,False,0.0,22.6,4.509988913511873,0.44333000956814345,0.2329010977657687,20,OK,0.5674492483137549,1,0.6,0.06976138795586251,0.7,0.9,1.0,0.0,0,rotowire,0.03
9880576,Luke Kennard,PTS,9.5,UNDER,STANDARD,0,1,9.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:10:05.330000+00:00,0,0,standard,LAL,2026-02-12,,0,0.6,0.47340531893621274,0.47840431913617276,0.010449320794148413,0.004999000199960024,False,0.0,22.6,4.509988913511873,0.44333000956814345,0.2329010977657687,20,OK,0.4009709033694714,1,0.4,-0.06753492508620379,0.7,0.9,1.0,-0.821006656088576,1,rotowire,0.03
9871823,Kyle Filipowski,PA,14.5,OVER,GOBLIN,1,0,14.5,2026-02-12T21:10:00.000-05:00,2026-02-12T17:10:01.214000+00:00,0,0,goblin,UTA,2026-02-12,BKN,1,1.0,0.3286342731453709,0.33943211357728453,0.03181148748159058,0.010797840431913619,False,0.0,21.75,7.936466468145632,0.5664071120179688,0.19155446405225382,20,OK,0.38004399120175963,1,0.5,0.0,0.7,0.9,1.0,0.0,0,,0.03
9869666,Jake LaRavia,PR,14.5,OVER,STANDARD,1,0,14.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:09:28.531000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.3972205558888222,0.3914217156568686,0.0,0.0,False,0.0,28.0,6.0,0.4631810630746601,0.21721666593522423,20,OK,0.3368628565904792,1,0.3,-0.13027361790242337,0.7,0.9,1.0,0.08044288699122185,1,rotowire,0.03
9869666,Jake LaRavia,PR,14.5,UNDER,STANDARD,0,1,14.5,2026-02-12T22:10:00.000-05:00,2026-02-12T17:09:28.531000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.6027794441111778,0.6085782843431313,0.009528503367832973,0.005798840231953539,False,0.0,28.0,6.0,0.4631810630746601,0.21721666593522423,20,OK,0.6274831049454476,1,0.7,0.13961722165057933,0.7,0.9,1.0,0.0,0,rotowire,0.03
9868918,Marcus Smart,RA,7.0,OVER,STANDARD,1,0,7.0,2026-02-12T22:10:00.000-05:00,2026-02-12T17:08:47.584000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.3018396320735853,0.29564087182563487,0.0,0.0,False,0.0,29.55,4.043204174908807,0.19348768707975011,0.07682616093632531,20,OK,0.24853478875496676,1,0.2,-0.1610756481379185,0.7,0.9,1.0,0.0,0,rotowire,0.03
9868918,Marcus Smart,RA,7.0,UNDER,STANDARD,0,1,7.0,2026-02-12T22:10:00.000-05:00,2026-02-12T17:08:47.584000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.6981603679264147,0.7043591281743651,0.008800567778566356,0.006198760247950408,False,0.0,29.55,4.043204174908807,0.19348768707975011,0.07682616093632531,20,OK,0.6775620480531921,1,0.7,0.125315737513644,0.7,0.9,1.0,-0.49405668456301316,1,rotowire,0.03
