source,league,player,stat,asof_ts,projection,confidence,over_prob,under_prob,over_rating,under_rating,opp_rank,notes
oddsapi,NBA,Rui Hachimura,PR,2026-05-07 22:30:42,16.5,0.3,0.501,0.499,,,,n_books=3
oddsapi,NBA,Isaiah Hartenstein,PR,2026-05-07 22:30:42,16.5,0.4,0.4876,0.5124,,,,n_books=4
oddsapi,NBA,Marcus Smart,PR,2026-05-07 22:30:42,14.5,0.4,0.4812,0.5188,,,,n_books=4
oddsapi,NBA,Luke Kennard,PR,2026-05-07 22:30:42,11.5,0.2,0.5142,0.4858,,,,n_books=2
oddsapi,NBA,Luguentz Dort,PR,2026-05-07 22:30:42,10.5,0.3,0.4868,0.5132,,,,n_books=3
oddsapi,NBA,Alex Caruso,PR,2026-05-07 22:30:42,9.5,0.2,0.5015,0.4985,,,,n_books=2
oddsapi,NBA,Cason Wallace,PR,2026-05-07 22:30:42,9.5,0.2,0.4733,0.5267,,,,n_books=2
oddsapi,NBA,Jaxson Hayes,PR,2026-05-07 22:30:42,8.5,0.2,0.502,0.498,,,,n_books=2
oddsapi,NBA,Jaylin Williams,PR,2026-05-07 22:30:42,8.5,0.2,0.47,0.53,,,,n_books=2
oddsapi,NBA,Jake LaRavia,PR,2026-05-07 22:30:42,6.5,0.1,0.5071,0.4929,,,,n_books=1
oddsapi,NBA,Shai Gilgeous-Alexander,PRA,2026-05-07 22:30:42,40.5,0.5,0.4923,0.5077,,,,n_books=5
oddsapi,NBA,LeBron James,PRA,2026-05-07 22:30:42,35.5,0.5,0.4788,0.5212,,,,n_books=5
oddsapi,NBA,Austin Reaves,PRA,2026-05-07 22:30:42,28.5,0.6,0.4887,0.5113,,,,n_books=6
oddsapi,NBA,Chet Holmgren,PRA,2026-05-07 22:30:42,27.5,0.4,0.4805,0.5195,,,,n_books=4
oddsapi,NBA,Ajay Mitchell,PRA,2026-05-07 22:30:42,23.5,0.7,0.4996,0.5004,,,,n_books=7
oddsapi,NBA,Deandre Ayton,PRA,2026-05-07 22:30:42,19.5,0.3,0.4936,0.5064,,,,n_books=3
